p,n,poly,factorization
8171,2,x^2 + x + 7,2^3 * 3^2 * 5 * 19 * 43 * 227
8171,3,x^3 + x^2 + 42,2 * 5 * 7 * 19 * 43 * 1039 * 9181
8171,4,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 19 * 37 * 43 * 101 * 227 * 8933
8171,5,x^5 + x^4 + 25,2 * 5^2 * 11 * 19 * 43 * 61 * 1328805666571
8171,6,x^6 + x^5 + 7,2^3 * 3^3 * 5 * 7 * 19 * 43 * 227 * 1039 * 9181 * 22252357
8171,7,x^7 + x^6 + 9,2 * 5 * 19 * 43 * 297648992564961728648077
8171,8,x^8 + x^7 + 151,2^5 * 3^2 * 5 * 19 * 37 * 43 * 101 * 227 * 8933 * 1055809 * 2110986649
8171,9,x^9 + x^8 + 45,2 * 5 * 7 * 19 * 43 * 109 * 1039 * 9181 * 2730390505311573960337
8171,10,x^10 + x^9 + 7,2^3 * 3^2 * 5^2 * 11 * 19 * 43 * 61 * 227 * 3594931 * 1239815711 * 1328805666571
8171,11,x^11 + x^10 + 78,2 * 5 * 19 * 23 * 43 * 67 * 860998946848156529043199090240425521
8171,12,x^12 + x^11 + 59,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 43 * 101 * 181 * 227 * 1039 * 8933 * 9181 * 948853 * 1996549 * 22252357
8171,13,x^13 + x^12 + 26,2 * 5 * 19 * 43 * 806593782073 * 109824898404990954692400158457067201
8171,14,x^14 + x^13 + 43,2^3 * 3^2 * 5 * 19 * 29 * 43 * 211 * 227 * 16512427 * 2945145475847 * 297648992564961728648077
8171,15,x^15 + x^14 + 46,2 * 5^2 * 7 * 11 * 19 * 31 * 43 * 61 * 1039 * 9181 * 575982365131 * 1328805666571 * 1112698876070911021
8171,16,x^16 + x^15 + 7,2^6 * 3^2 * 5 * 17 * 19 * 37 * 43 * 101 * 113 * 227 * 8933 * 1055809 * 2110986649 * 5171830981803391376023082161
8171,17,x^17 + x^16 + 45,2 * 5 * 19 * 43 * 103 * 137 * 7583 * 5285471 * 109062622213637 * 6401740187791323641074714112278387
8171,18,x^18 + x^17 + 71,2^3 * 3^4 * 5 * 7 * 19 * 43 * 109 * 227 * 631 * 1039 * 9181 * 547237 * 22252357 * 287293100061871 * 2730390505311573960337
8171,19,x^19 + x^18 + 14,2 * 5 * 19^2 * 43 * 15923 * 295953379921 * 3112863735019 * 18570814720597 * 5093473789536842484222065099
8171,20,x^20 + x^19 + 52,2^4 * 3^2 * 5^2 * 11 * 19 * 37 * 43 * 61 * 101 * 227 * 881 * 8933 * 12041 * 3594931 * 9321581 * 1239815711 * 1328805666571 * 200943348463539581
