p,r,n,poly,factorization
8837,1,2,x^2 + x + 5,2^3 * 3^2 * 47^2 * 491
8837,1,3,x^3 + x^2 + 7,2^2 * 47^2 * 4987 * 15661
8837,1,4,x^4 + x^3 + 42,2^4 * 3^2 * 5 * 37 * 47^2 * 491 * 211061
8837,1,5,x^5 + x^4 + 8,2^2 * 11 * 31 * 47^2 * 601 * 29760465281
8837,1,6,x^6 + x^5 + 20,2^3 * 3^3 * 7 * 13 * 47^2 * 229 * 491 * 1249 * 4987 * 15661
8837,1,7,x^7 + x^6 + 30,2^2 * 47^2 * 1667 * 15541 * 177101 * 103810839721
8837,1,8,x^8 + x^7 + 3,2^5 * 3^2 * 5 * 37 * 47^2 * 491 * 1721 * 211061 * 335113 * 5287097
8837,1,9,x^9 + x^8 + 2,2^2 * 47^2 * 73 * 4987 * 6229 * 15661 * 25867 * 152767 * 265040551
8837,1,10,x^10 + x^9 + 37,2^3 * 3^2 * 11 * 31 * 47^2 * 491 * 601 * 50891 * 29760465281 * 119819993851
8837,1,11,x^11 + x^10 + 43,2^2 * 47^2 * 16567 * 691109 * 21874255329037 * 11597756858027297
8837,1,12,x^12 + x^11 + 71,2^4 * 3^3 * 5 * 7 * 13 * 37 * 47^2 * 109 * 229 * 491 * 1249 * 4987 * 15661 * 211061 * 55949075733277
8837,1,13,x^13 + x^12 + 29,2^2 * 47^2 * 131 * 475073 * 2081353 * 20021459890459 * 87464995592167671661
8837,1,14,x^14 + x^13 + 32,2^3 * 3^2 * 43 * 47^2 * 491 * 659 * 1667 * 15541 * 177101 * 103810839721 * 16804520218543002989
8837,1,15,x^15 + x^14 + 101,2^2 * 11 * 31 * 47^2 * 601 * 4987 * 15661 * 29760465281 * 37186875702987846147052852777201
8837,1,16,x^16 + x^15 + 37,2^6 * 3^2 * 5 * 17 * 37 * 47^2 * 491 * 1721 * 211061 * 335113 * 5287097 * 1093855419629681405986447544033
8837,1,17,x^17 + x^16 + 65,2^2 * 47^2 * 3571 * 539778017 * 400447985953541 * 3841066669382219 * 466577535694332631277
8837,1,18,x^18 + x^17 + 18,2^3 * 3^4 * 7 * 13 * 19 * 47^2 * 73 * 229 * 271 * 433 * 491 * 1249 * 4987 * 6229 * 15661 * 25867 * 152767 * 265040551 * 71202802420308907
8837,1,19,x^19 + x^18 + 23,2^2 * 47^2 * 1901 * 56826959613683446730767060276074327130176098890707450086473849734827
8837,1,20,x^20 + x^19 + 23,2^4 * 3^2 * 5^2 * 11 * 31 * 37 * 47^2 * 61 * 491 * 601 * 50891 * 211061 * 409781 * 2678031341 * 29760465281 * 119819993851 * 111114700973681
8837,2,2,x^4 + x^3 + 42,2^4 * 3^2 * 5 * 37 * 47^2 * 491 * 211061
8837,2,3,x^6 + x^5 + 20,2^3 * 3^3 * 7 * 13 * 47^2 * 229 * 491 * 1249 * 4987 * 15661
8837,2,4,x^8 + x^7 + 3,2^5 * 3^2 * 5 * 37 * 47^2 * 491 * 1721 * 211061 * 335113 * 5287097
8837,2,5,x^10 + x^9 + 37,2^3 * 3^2 * 11 * 31 * 47^2 * 491 * 601 * 50891 * 29760465281 * 119819993851
8837,2,6,x^12 + x^11 + 71,2^4 * 3^3 * 5 * 7 * 13 * 37 * 47^2 * 109 * 229 * 491 * 1249 * 4987 * 15661 * 211061 * 55949075733277
8837,2,7,x^14 + x^13 + 32,2^3 * 3^2 * 43 * 47^2 * 491 * 659 * 1667 * 15541 * 177101 * 103810839721 * 16804520218543002989
8837,2,8,x^16 + x^15 + 37,2^6 * 3^2 * 5 * 17 * 37 * 47^2 * 491 * 1721 * 211061 * 335113 * 5287097 * 1093855419629681405986447544033
8837,2,9,x^18 + x^17 + 18,2^3 * 3^4 * 7 * 13 * 19 * 47^2 * 73 * 229 * 271 * 433 * 491 * 1249 * 4987 * 6229 * 15661 * 25867 * 152767 * 265040551 * 71202802420308907
8837,2,10,x^20 + x^19 + 23,2^4 * 3^2 * 5^2 * 11 * 31 * 37 * 47^2 * 61 * 491 * 601 * 50891 * 211061 * 409781 * 2678031341 * 29760465281 * 119819993851 * 111114700973681
8837,3,2,x^6 + x^5 + 20,2^3 * 3^3 * 7 * 13 * 47^2 * 229 * 491 * 1249 * 4987 * 15661
8837,3,3,x^9 + x^8 + 2,2^2 * 47^2 * 73 * 4987 * 6229 * 15661 * 25867 * 152767 * 265040551
8837,3,4,x^12 + x^11 + 71,2^4 * 3^3 * 5 * 7 * 13 * 37 * 47^2 * 109 * 229 * 491 * 1249 * 4987 * 15661 * 211061 * 55949075733277
8837,3,5,x^15 + x^14 + 101,2^2 * 11 * 31 * 47^2 * 601 * 4987 * 15661 * 29760465281 * 37186875702987846147052852777201
8837,3,6,x^18 + x^17 + 18,2^3 * 3^4 * 7 * 13 * 19 * 47^2 * 73 * 229 * 271 * 433 * 491 * 1249 * 4987 * 6229 * 15661 * 25867 * 152767 * 265040551 * 71202802420308907
8837,4,2,x^8 + x^7 + 3,2^5 * 3^2 * 5 * 37 * 47^2 * 491 * 1721 * 211061 * 335113 * 5287097
8837,4,3,x^12 + x^11 + 71,2^4 * 3^3 * 5 * 7 * 13 * 37 * 47^2 * 109 * 229 * 491 * 1249 * 4987 * 15661 * 211061 * 55949075733277
8837,4,4,x^16 + x^15 + 37,2^6 * 3^2 * 5 * 17 * 37 * 47^2 * 491 * 1721 * 211061 * 335113 * 5287097 * 1093855419629681405986447544033
8837,4,5,x^20 + x^19 + 23,2^4 * 3^2 * 5^2 * 11 * 31 * 37 * 47^2 * 61 * 491 * 601 * 50891 * 211061 * 409781 * 2678031341 * 29760465281 * 119819993851 * 111114700973681
8837,5,2,x^10 + x^9 + 37,2^3 * 3^2 * 11 * 31 * 47^2 * 491 * 601 * 50891 * 29760465281 * 119819993851
8837,5,3,x^15 + x^14 + 101,2^2 * 11 * 31 * 47^2 * 601 * 4987 * 15661 * 29760465281 * 37186875702987846147052852777201
8837,5,4,x^20 + x^19 + 23,2^4 * 3^2 * 5^2 * 11 * 31 * 37 * 47^2 * 61 * 491 * 601 * 50891 * 211061 * 409781 * 2678031341 * 29760465281 * 119819993851 * 111114700973681
8837,6,2,x^12 + x^11 + 71,2^4 * 3^3 * 5 * 7 * 13 * 37 * 47^2 * 109 * 229 * 491 * 1249 * 4987 * 15661 * 211061 * 55949075733277
8837,6,3,x^18 + x^17 + 18,2^3 * 3^4 * 7 * 13 * 19 * 47^2 * 73 * 229 * 271 * 433 * 491 * 1249 * 4987 * 6229 * 15661 * 25867 * 152767 * 265040551 * 71202802420308907
8837,7,2,x^14 + x^13 + 32,2^3 * 3^2 * 43 * 47^2 * 491 * 659 * 1667 * 15541 * 177101 * 103810839721 * 16804520218543002989
8837,8,2,x^16 + x^15 + 37,2^6 * 3^2 * 5 * 17 * 37 * 47^2 * 491 * 1721 * 211061 * 335113 * 5287097 * 1093855419629681405986447544033
8837,9,2,x^18 + x^17 + 18,2^3 * 3^4 * 7 * 13 * 19 * 47^2 * 73 * 229 * 271 * 433 * 491 * 1249 * 4987 * 6229 * 15661 * 25867 * 152767 * 265040551 * 71202802420308907
8837,10,2,x^20 + x^19 + 23,2^4 * 3^2 * 5^2 * 11 * 31 * 37 * 47^2 * 61 * 491 * 601 * 50891 * 211061 * 409781 * 2678031341 * 29760465281 * 119819993851 * 111114700973681
