p,e,n,poly,factorization
1601,1,2,x^2 + x + 3,2^7 * 3^2 * 5^2 * 89
1601,1,3,x^3 + x^2 + 3,2^6 * 5^2 * 37 * 103 * 673
1601,1,4,x^4 + x^3 + 27,2^8 * 3^2 * 5^2 * 89 * 757 * 1693
1601,1,5,x^5 + x^4 + 17,2^6 * 5^3 * 80701 * 16292501
1601,1,6,x^6 + x^5 + 3,2^7 * 3^3 * 5^2 * 7 * 37 * 89 * 103 * 223 * 547 * 673
1601,1,7,x^7 + x^6 + 11,2^6 * 5^2 * 2843 * 5927103091470149
1601,1,8,x^8 + x^7 + 27,2^9 * 3^2 * 5^2 * 89 * 757 * 1693 * 21169 * 155179729
1601,1,9,x^9 + x^8 + 23,2^6 * 5^2 * 19 * 37 * 103 * 109 * 673 * 8131448068595893
1601,1,10,x^10 + x^9 + 56,2^7 * 3^2 * 5^3 * 11 * 89 * 971 * 4861 * 80701 * 126461 * 16292501
1601,1,11,x^11 + x^10 + 14,2^6 * 5^2 * 110709443688435152730235302488011
1601,1,12,x^12 + x^11 + 35,2^8 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 6009541
1601,1,13,x^13 + x^12 + 17,2^6 * 5^2 * 79 * 7322173 * 25103141233 * 19542142951449328783
1601,1,14,x^14 + x^13 + 26,2^7 * 3^2 * 5^2 * 29 * 71 * 89 * 2843 * 60642317 * 134785967 * 5927103091470149
1601,1,15,x^15 + x^14 + 7,2^6 * 5^3 * 31 * 37 * 61 * 103 * 631 * 673 * 80701 * 3178141 * 16292501 * 11375362809841
1601,1,16,x^16 + x^15 + 208,2^10 * 3^2 * 5^2 * 17 * 89 * 757 * 1693 * 2273 * 21169 * 155179729 * 22975297441 * 24310347121
1601,1,17,x^17 + x^16 + 14,2^6 * 5^2 * 943841 * 75014754337 * 26332199069115164499102015527587601
1601,1,18,x^18 + x^17 + 17,2^7 * 3^4 * 5^2 * 7 * 19 * 37 * 89 * 103 * 109 * 223 * 547 * 673 * 23563 * 238229836917409 * 8131448068595893
1601,1,19,x^19 + x^18 + 55,2^6 * 5^2 * 22098831311314912538105981551 * 216244971366867011042488456669
1601,1,20,x^20 + x^19 + 135,2^8 * 3^2 * 5^3 * 11 * 41 * 89 * 757 * 971 * 1693 * 4861 * 80701 * 126461 * 16292501 * 1052801825226516231367961
1601,1,21,x^21 + x^20 + 92,2^6 * 5^2 * 37 * 43 * 103 * 337 * 673 * 967 * 2843 * 5927103091470149 * 20225524990582381068209142190933
1601,1,22,x^22 + x^21 + 26,2^7 * 3^2 * 5^2 * 23 * 89 * 417869 * 3288780947 * 3498156232592209 * 110709443688435152730235302488011
1601,1,23,x^23 + x^22 + 57,2^6 * 5^2 * 47 * 31450774633 * 2105563510157 * 29767449554819 * 338876517242104744110488134885031
1601,1,24,x^24 + x^23 + 87,2^9 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 21169 * 6009541 * 155179729 * 5585331769 * 7728259208177929
1601,2,2,x^4 + x^3 + 27,2^8 * 3^2 * 5^2 * 89 * 757 * 1693
1601,2,3,x^6 + x^5 + 3,2^7 * 3^3 * 5^2 * 7 * 37 * 89 * 103 * 223 * 547 * 673
1601,2,4,x^8 + x^7 + 27,2^9 * 3^2 * 5^2 * 89 * 757 * 1693 * 21169 * 155179729
1601,2,5,x^10 + x^9 + 56,2^7 * 3^2 * 5^3 * 11 * 89 * 971 * 4861 * 80701 * 126461 * 16292501
1601,2,6,x^12 + x^11 + 35,2^8 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 6009541
1601,2,7,x^14 + x^13 + 26,2^7 * 3^2 * 5^2 * 29 * 71 * 89 * 2843 * 60642317 * 134785967 * 5927103091470149
1601,2,8,x^16 + x^15 + 208,2^10 * 3^2 * 5^2 * 17 * 89 * 757 * 1693 * 2273 * 21169 * 155179729 * 22975297441 * 24310347121
1601,2,9,x^18 + x^17 + 17,2^7 * 3^4 * 5^2 * 7 * 19 * 37 * 89 * 103 * 109 * 223 * 547 * 673 * 23563 * 238229836917409 * 8131448068595893
1601,2,10,x^20 + x^19 + 135,2^8 * 3^2 * 5^3 * 11 * 41 * 89 * 757 * 971 * 1693 * 4861 * 80701 * 126461 * 16292501 * 1052801825226516231367961
1601,2,11,x^22 + x^21 + 26,2^7 * 3^2 * 5^2 * 23 * 89 * 417869 * 3288780947 * 3498156232592209 * 110709443688435152730235302488011
1601,2,12,x^24 + x^23 + 87,2^9 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 21169 * 6009541 * 155179729 * 5585331769 * 7728259208177929
1601,3,2,x^6 + x^5 + 3,2^7 * 3^3 * 5^2 * 7 * 37 * 89 * 103 * 223 * 547 * 673
1601,3,3,x^9 + x^8 + 23,2^6 * 5^2 * 19 * 37 * 103 * 109 * 673 * 8131448068595893
1601,3,4,x^12 + x^11 + 35,2^8 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 6009541
1601,3,5,x^15 + x^14 + 7,2^6 * 5^3 * 31 * 37 * 61 * 103 * 631 * 673 * 80701 * 3178141 * 16292501 * 11375362809841
1601,3,6,x^18 + x^17 + 17,2^7 * 3^4 * 5^2 * 7 * 19 * 37 * 89 * 103 * 109 * 223 * 547 * 673 * 23563 * 238229836917409 * 8131448068595893
1601,3,7,x^21 + x^20 + 92,2^6 * 5^2 * 37 * 43 * 103 * 337 * 673 * 967 * 2843 * 5927103091470149 * 20225524990582381068209142190933
1601,3,8,x^24 + x^23 + 87,2^9 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 21169 * 6009541 * 155179729 * 5585331769 * 7728259208177929
1601,4,2,x^8 + x^7 + 27,2^9 * 3^2 * 5^2 * 89 * 757 * 1693 * 21169 * 155179729
1601,4,3,x^12 + x^11 + 35,2^8 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 6009541
1601,4,4,x^16 + x^15 + 208,2^10 * 3^2 * 5^2 * 17 * 89 * 757 * 1693 * 2273 * 21169 * 155179729 * 22975297441 * 24310347121
1601,4,5,x^20 + x^19 + 135,2^8 * 3^2 * 5^3 * 11 * 41 * 89 * 757 * 971 * 1693 * 4861 * 80701 * 126461 * 16292501 * 1052801825226516231367961
1601,4,6,x^24 + x^23 + 87,2^9 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 21169 * 6009541 * 155179729 * 5585331769 * 7728259208177929
1601,5,2,x^10 + x^9 + 56,2^7 * 3^2 * 5^3 * 11 * 89 * 971 * 4861 * 80701 * 126461 * 16292501
1601,5,3,x^15 + x^14 + 7,2^6 * 5^3 * 31 * 37 * 61 * 103 * 631 * 673 * 80701 * 3178141 * 16292501 * 11375362809841
1601,5,4,x^20 + x^19 + 135,2^8 * 3^2 * 5^3 * 11 * 41 * 89 * 757 * 971 * 1693 * 4861 * 80701 * 126461 * 16292501 * 1052801825226516231367961
1601,6,2,x^12 + x^11 + 35,2^8 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 6009541
1601,6,3,x^18 + x^17 + 17,2^7 * 3^4 * 5^2 * 7 * 19 * 37 * 89 * 103 * 109 * 223 * 547 * 673 * 23563 * 238229836917409 * 8131448068595893
1601,6,4,x^24 + x^23 + 87,2^9 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 21169 * 6009541 * 155179729 * 5585331769 * 7728259208177929
1601,7,2,x^14 + x^13 + 26,2^7 * 3^2 * 5^2 * 29 * 71 * 89 * 2843 * 60642317 * 134785967 * 5927103091470149
1601,7,3,x^21 + x^20 + 92,2^6 * 5^2 * 37 * 43 * 103 * 337 * 673 * 967 * 2843 * 5927103091470149 * 20225524990582381068209142190933
1601,8,2,x^16 + x^15 + 208,2^10 * 3^2 * 5^2 * 17 * 89 * 757 * 1693 * 2273 * 21169 * 155179729 * 22975297441 * 24310347121
1601,8,3,x^24 + x^23 + 87,2^9 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 21169 * 6009541 * 155179729 * 5585331769 * 7728259208177929
1601,9,2,x^18 + x^17 + 17,2^7 * 3^4 * 5^2 * 7 * 19 * 37 * 89 * 103 * 109 * 223 * 547 * 673 * 23563 * 238229836917409 * 8131448068595893
1601,10,2,x^20 + x^19 + 135,2^8 * 3^2 * 5^3 * 11 * 41 * 89 * 757 * 971 * 1693 * 4861 * 80701 * 126461 * 16292501 * 1052801825226516231367961
1601,11,2,x^22 + x^21 + 26,2^7 * 3^2 * 5^2 * 23 * 89 * 417869 * 3288780947 * 3498156232592209 * 110709443688435152730235302488011
1601,12,2,x^24 + x^23 + 87,2^9 * 3^3 * 5^2 * 7 * 13^2 * 37 * 89 * 103 * 223 * 547 * 673 * 757 * 1693 * 6469 * 21169 * 6009541 * 155179729 * 5585331769 * 7728259208177929
