p,n,poly,factorization
4481,2,x^2 + x + 6,2^8 * 3^3 * 5 * 7 * 83
4481,3,x^3 + x^2 + 6,2^7 * 5 * 7 * 13 * 709 * 2179
4481,4,x^4 + x^3 + 34,2^9 * 3^3 * 5 * 7 * 83 * 1181 * 8501
4481,5,x^5 + x^4 + 6,2^7 * 5^2 * 7 * 11 * 2621 * 2797480031
4481,6,x^6 + x^5 + 21,2^8 * 3^4 * 5 * 7 * 13 * 83 * 313 * 709 * 2179 * 21379
4481,7,x^7 + x^6 + 29,2^7 * 5 * 7^2 * 415381 * 2784850757011261
4481,8,x^8 + x^7 + 27,2^10 * 3^3 * 5 * 7 * 83 * 1181 * 1217 * 3889 * 8501 * 42593297
4481,9,x^9 + x^8 + 48,2^7 * 5 * 7 * 13 * 19 * 709 * 2179 * 8340843799 * 51084138583
4481,10,x^10 + x^9 + 59,2^8 * 3^3 * 5^2 * 7 * 11 * 83 * 241 * 2621 * 65761 * 25434161 * 2797480031
4481,11,x^11 + x^10 + 105,2^7 * 5 * 7 * 67 * 199 * 9923 * 2504269109 * 9853590329838530881
4481,12,x^12 + x^11 + 48,2^9 * 3^4 * 5 * 7 * 13 * 83 * 313 * 709 * 1181 * 2179 * 8501 * 21379 * 403180718088961
4481,13,x^13 + x^12 + 3,2^7 * 5 * 7 * 8893 * 12611 * 152178989 * 3840995022106701579314464999
4481,14,x^14 + x^13 + 59,2^8 * 3^3 * 5 * 7^2 * 83 * 21323 * 365933 * 415381 * 1037296403599 * 2784850757011261
4481,15,x^15 + x^14 + 24,2^7 * 5^2 * 7 * 11 * 13 * 631 * 709 * 2179 * 2621 * 2797480031 * 257556943258675111854629191
4481,16,x^16 + x^15 + 84,2^11 * 3^3 * 5 * 7 * 17 * 83 * 433 * 1181 * 1217 * 3889 * 8501 * 18593 * 42593297 * 593858898776707337377
4481,17,x^17 + x^16 + 24,2^7 * 5 * 7 * 613 * 2318304664312107534820584497 * 18597948853234363168413974477
4481,18,x^18 + x^17 + 105,2^8 * 3^5 * 5 * 7 * 13 * 19 * 37 * 83 * 313 * 709 * 2179 * 18433 * 21379 * 8340843799 * 51084138583 * 3956677575342607
4481,19,x^19 + x^18 + 48,2^7 * 5 * 7 * 42833449 * 5048028529 * 2454375878008485360020928745293993841875346375819
4481,20,x^20 + x^19 + 62,2^9 * 3^3 * 5^2 * 7 * 11 * 61 * 83 * 241 * 1181 * 2621 * 8501 * 65761 * 25434161 * 2797480031 * 2664831139907229955453277461
4481,21,x^21 + x^20 + 75,2^7 * 5 * 7^2 * 13 * 43 * 709 * 2179 * 415381 * 16663963 * 10411110571 * 2784850757011261 * 8783317660862193592542379
