p,n,poly,factorization
1423,2,x^2 + x + 6,2^5 * 3^2 * 79 * 89
1423,3,x^3 + x^2 + 21,2 * 3^3 * 7 * 79 * 96493
1423,4,x^4 + x^3 + 6,2^6 * 3^2 * 5 * 79 * 89 * 202493
1423,5,x^5 + x^4 + 21,2 * 3^2 * 11 * 61 * 79 * 151 * 40497241
1423,6,x^6 + x^5 + 11,2^5 * 3^3 * 7 * 79 * 89 * 96493 * 2023507
1423,7,x^7 + x^6 + 9,2 * 3^2 * 43 * 79 * 463 * 417335431509277
1423,8,x^8 + x^7 + 38,2^7 * 3^2 * 5 * 79 * 89 * 3217 * 202493 * 637292113
1423,9,x^9 + x^8 + 15,2 * 3^4 * 7 * 19 * 79 * 96493 * 59529979 * 2446914619
1423,10,x^10 + x^9 + 71,2^5 * 3^2 * 11 * 61 * 79 * 89 * 151 * 53101 * 40497241 * 77163481
1423,11,x^11 + x^10 + 30,2 * 3^2 * 79 * 3257 * 13454387 * 777450291014102089187
1423,12,x^12 + x^11 + 131,2^6 * 3^3 * 5 * 7 * 13 * 79 * 89 * 373 * 96493 * 202493 * 2023507 * 845604337
1423,13,x^13 + x^12 + 21,2 * 3^2 * 79 * 131 * 27144927317 * 27799873531 * 697848751279213
1423,14,x^14 + x^13 + 59,2^5 * 3^2 * 43 * 79 * 89 * 463 * 20441 * 405902917653647 * 417335431509277
1423,15,x^15 + x^14 + 60,2 * 3^3 * 7 * 11 * 31 * 61 * 79 * 151 * 96493 * 40497241 * 541966201142263605304351
1423,16,x^16 + x^15 + 226,2^8 * 3^2 * 5 * 17 * 79 * 89 * 3217 * 202493 * 238369 * 637292113 * 2074486003930646417
1423,17,x^17 + x^16 + 107,2 * 3^2 * 79 * 613 * 6733 * 2829107 * 7700045009 * 3146096061346446300826872683
1423,18,x^18 + x^17 + 126,2^5 * 3^4 * 7 * 19 * 73 * 79 * 89 * 937 * 96493 * 2023507 * 59529979 * 2446914619 * 121385538509923
1423,19,x^19 + x^18 + 65,2 * 3^2 * 79 * 2581417 * 2509146499 * 88431974224356621985999174049169864212611
1423,20,x^20 + x^19 + 13,2^6 * 3^2 * 5^2 * 11 * 61 * 79 * 89 * 151 * 53101 * 202493 * 40497241 * 77163481 * 3362551788464796506604941
1423,21,x^21 + x^20 + 97,2 * 3^3 * 7^2 * 43 * 79 * 463 * 96493 * 1154552449 * 27402314521 * 417335431509277 * 311067431931416623
1423,22,x^22 + x^21 + 79,2^5 * 3^2 * 23 * 79 * 89 * 3257 * 13454387 * 777450291014102089187 * 1479163139054377902897549759389
1423,23,x^23 + x^22 + 130,2 * 3^2 * 79 * 67998167 * 34539488343684075387867877504279137168647032508992475784043159
1423,24,x^24 + x^23 + 508,2^7 * 3^3 * 5 * 7 * 13 * 79 * 89 * 373 * 1993 * 3217 * 7369 * 96493 * 202493 * 2023507 * 121053409 * 637292113 * 845604337 * 9456846097
1423,25,x^25 + x^24 + 21,2 * 3^2 * 11 * 61 * 79 * 151 * 13901 * 40497241 * 3772081757141402734651 * 22103999453059810737331196893013238751
