p,n,poly,factorization
5581,2,x^2 + x + 6,2^3 * 3^2 * 5 * 31 * 2791
5581,3,x^3 + x^2 + 19,2^2 * 3^3 * 5 * 7 * 31 * 1123 * 1321
5581,4,x^4 + x^3 + 19,2^4 * 3^2 * 5 * 31 * 37 * 337 * 1249 * 2791
5581,5,x^5 + x^4 + 22,2^2 * 3^2 * 5^2 * 11 * 31 * 49681 * 355118171
5581,6,x^6 + x^5 + 50,2^3 * 3^3 * 5 * 7 * 13 * 31 * 1123 * 1321 * 2791 * 2395537
5581,7,x^7 + x^6 + 18,2^2 * 3^2 * 5 * 31 * 30223862073379814571187
5581,8,x^8 + x^7 + 19,2^5 * 3^2 * 5 * 31 * 37 * 113 * 337 * 1249 * 2791 * 436417 * 9836441
5581,9,x^9 + x^8 + 10,2^2 * 3^4 * 5 * 7 * 31 * 1123 * 1321 * 154243 * 65304847073200087
5581,10,x^10 + x^9 + 85,2^3 * 3^2 * 5^2 * 11 * 31 * 2791 * 49681 * 355118171 * 969996752852761
5581,11,x^11 + x^10 + 51,2^2 * 3^2 * 5 * 31 * 29322301079715516700458494403797892911
5581,12,x^12 + x^11 + 26,2^4 * 3^3 * 5 * 7 * 13 * 31 * 37 * 337 * 709 * 1123 * 1249 * 1321 * 2791 * 5869 * 2395537 * 233151241
5581,13,x^13 + x^12 + 18,2^2 * 3^2 * 5 * 31 * 53 * 2861 * 3608296160743 * 1669268469441441234361155187
5581,14,x^14 + x^13 + 101,2^3 * 3^2 * 5 * 29 * 31 * 2791 * 10290337 * 101243401955417 * 30223862073379814571187
5581,15,x^15 + x^14 + 61,2^2 * 3^3 * 5^2 * 7 * 11 * 31 * 1123 * 1321 * 49681 * 126961 * 355118171 * 2134473478051 * 3472619976811
5581,16,x^16 + x^15 + 43,2^6 * 3^2 * 5 * 17 * 31 * 37 * 113 * 337 * 1249 * 2791 * 39761 * 436417 * 9836441 * 857593057 * 811855445884369
5581,17,x^17 + x^16 + 187,2^2 * 3^2 * 5 * 31 * 1429 * 211751117 * 48325249957231881901 * 60595187837084535275197769029
5581,18,x^18 + x^17 + 70,2^3 * 3^4 * 5 * 7 * 13 * 19 * 31 * 1123 * 1321 * 2791 * 154243 * 2395537 * 65304847073200087 * 1590444556894059683239
5581,19,x^19 + x^18 + 66,2^2 * 3^2 * 5 * 31 * 251257 * 3171223007 * 249001097329 * 3778989882119 * 97989412627453 * 375658422750067
5581,20,x^20 + x^19 + 51,2^4 * 3^2 * 5^2 * 11 * 31 * 37 * 41 * 337 * 1249 * 2791 * 49681 * 355118171 * 969996752852761 * 22956850682768466019248066281
5581,21,x^21 + x^20 + 43,2^2 * 3^3 * 5 * 7^2 * 31 * 1123 * 1321 * 30223862073379814571187 * 130427270763386611808572682823604874851265983
