p,r,n,poly,factorization
5483,1,2,x^2 + x + 7,2^3 * 3 * 457 * 2741
5483,1,3,x^3 + x^2 + 9,2 * 7 * 19^2 * 73 * 163 * 2741
5483,1,4,x^4 + x^3 + 11,2^4 * 3 * 5 * 109 * 457 * 2741 * 27581
5483,1,5,x^5 + x^4 + 4,2 * 11 * 1291 * 2161 * 2741 * 29456321
5483,1,6,x^6 + x^5 + 8,2^3 * 3^2 * 7 * 13 * 19^2 * 73 * 157 * 163 * 457 * 2741 * 4909
5483,1,7,x^7 + x^6 + 17,2 * 197 * 967 * 2741 * 5419 * 26325512743853
5483,1,8,x^8 + x^7 + 104,2^5 * 3 * 5 * 17 * 109 * 457 * 2741 * 2897 * 27581 * 9175834489
5483,1,9,x^9 + x^8 + 36,2 * 7 * 19^2 * 37 * 73 * 127 * 163 * 2741 * 219187 * 26380877528989
5483,1,10,x^10 + x^9 + 6,2^3 * 3 * 11 * 31 * 457 * 1291 * 2161 * 2741 * 29456321 * 29149565759411
5483,1,11,x^11 + x^10 + 22,2 * 23 * 2741 * 124040159448010763 * 8609372954138008537
5483,1,12,x^12 + x^11 + 23,2^4 * 3^2 * 5 * 7 * 13 * 19^2 * 73 * 109 * 157 * 163 * 241 * 457 * 2741 * 4909 * 27581 * 3750212927113
5483,1,13,x^13 + x^12 + 12,2 * 53 * 131 * 2741 * 410008101101 * 259393185309771710509123777187
5483,1,14,x^14 + x^13 + 32,2^3 * 3 * 43 * 197 * 457 * 967 * 2741 * 5419 * 97651 * 26325512743853 * 6469714621848619
5483,1,15,x^15 + x^14 + 37,2 * 7 * 11 * 19^2 * 73 * 163 * 1291 * 2161 * 2741 * 29456321 * 816707892213416238569519745841
5483,1,16,x^16 + x^15 + 8,2^6 * 3 * 5 * 17 * 109 * 457 * 2657 * 2741 * 2897 * 27581 * 9175834489 * 153717890877517749939596753
5483,1,17,x^17 + x^16 + 13,2 * 2741 * 2149165129898351585309281 * 310528426930375286435156021857784641
5483,1,18,x^18 + x^17 + 109,2^3 * 3^3 * 7 * 13 * 19^2 * 37 * 73 * 127 * 157 * 163 * 457 * 577 * 2741 * 4909 * 219187 * 2989629397 * 5250432169 * 26380877528989
5483,1,19,x^19 + x^18 + 42,2 * 2741 * 785752943 * 25534162873080255974523477359743938186866536117354938850571
5483,1,20,x^20 + x^19 + 8,2^4 * 3 * 5^2 * 11 * 31 * 109 * 457 * 1291 * 2161 * 2741 * 27581 * 61261 * 29456321 * 29149565759411 * 2666808719909531932875761
5483,1,21,x^21 + x^20 + 59,2 * 7^2 * 19^2 * 73 * 163 * 197 * 547 * 967 * 2741 * 5419 * 10039 * 1849933 * 6201112597 * 26325512743853 * 1673933876619820350739
5483,2,2,x^4 + x^3 + 11,2^4 * 3 * 5 * 109 * 457 * 2741 * 27581
5483,2,3,x^6 + x^5 + 8,2^3 * 3^2 * 7 * 13 * 19^2 * 73 * 157 * 163 * 457 * 2741 * 4909
5483,2,4,x^8 + x^7 + 104,2^5 * 3 * 5 * 17 * 109 * 457 * 2741 * 2897 * 27581 * 9175834489
5483,2,5,x^10 + x^9 + 6,2^3 * 3 * 11 * 31 * 457 * 1291 * 2161 * 2741 * 29456321 * 29149565759411
5483,2,6,x^12 + x^11 + 23,2^4 * 3^2 * 5 * 7 * 13 * 19^2 * 73 * 109 * 157 * 163 * 241 * 457 * 2741 * 4909 * 27581 * 3750212927113
5483,2,7,x^14 + x^13 + 32,2^3 * 3 * 43 * 197 * 457 * 967 * 2741 * 5419 * 97651 * 26325512743853 * 6469714621848619
5483,2,8,x^16 + x^15 + 8,2^6 * 3 * 5 * 17 * 109 * 457 * 2657 * 2741 * 2897 * 27581 * 9175834489 * 153717890877517749939596753
5483,2,9,x^18 + x^17 + 109,2^3 * 3^3 * 7 * 13 * 19^2 * 37 * 73 * 127 * 157 * 163 * 457 * 577 * 2741 * 4909 * 219187 * 2989629397 * 5250432169 * 26380877528989
5483,2,10,x^20 + x^19 + 8,2^4 * 3 * 5^2 * 11 * 31 * 109 * 457 * 1291 * 2161 * 2741 * 27581 * 61261 * 29456321 * 29149565759411 * 2666808719909531932875761
5483,3,2,x^6 + x^5 + 8,2^3 * 3^2 * 7 * 13 * 19^2 * 73 * 157 * 163 * 457 * 2741 * 4909
5483,3,3,x^9 + x^8 + 36,2 * 7 * 19^2 * 37 * 73 * 127 * 163 * 2741 * 219187 * 26380877528989
5483,3,4,x^12 + x^11 + 23,2^4 * 3^2 * 5 * 7 * 13 * 19^2 * 73 * 109 * 157 * 163 * 241 * 457 * 2741 * 4909 * 27581 * 3750212927113
5483,3,5,x^15 + x^14 + 37,2 * 7 * 11 * 19^2 * 73 * 163 * 1291 * 2161 * 2741 * 29456321 * 816707892213416238569519745841
5483,3,6,x^18 + x^17 + 109,2^3 * 3^3 * 7 * 13 * 19^2 * 37 * 73 * 127 * 157 * 163 * 457 * 577 * 2741 * 4909 * 219187 * 2989629397 * 5250432169 * 26380877528989
5483,3,7,x^21 + x^20 + 59,2 * 7^2 * 19^2 * 73 * 163 * 197 * 547 * 967 * 2741 * 5419 * 10039 * 1849933 * 6201112597 * 26325512743853 * 1673933876619820350739
5483,4,2,x^8 + x^7 + 104,2^5 * 3 * 5 * 17 * 109 * 457 * 2741 * 2897 * 27581 * 9175834489
5483,4,3,x^12 + x^11 + 23,2^4 * 3^2 * 5 * 7 * 13 * 19^2 * 73 * 109 * 157 * 163 * 241 * 457 * 2741 * 4909 * 27581 * 3750212927113
5483,4,4,x^16 + x^15 + 8,2^6 * 3 * 5 * 17 * 109 * 457 * 2657 * 2741 * 2897 * 27581 * 9175834489 * 153717890877517749939596753
5483,4,5,x^20 + x^19 + 8,2^4 * 3 * 5^2 * 11 * 31 * 109 * 457 * 1291 * 2161 * 2741 * 27581 * 61261 * 29456321 * 29149565759411 * 2666808719909531932875761
5483,5,2,x^10 + x^9 + 6,2^3 * 3 * 11 * 31 * 457 * 1291 * 2161 * 2741 * 29456321 * 29149565759411
5483,5,3,x^15 + x^14 + 37,2 * 7 * 11 * 19^2 * 73 * 163 * 1291 * 2161 * 2741 * 29456321 * 816707892213416238569519745841
5483,5,4,x^20 + x^19 + 8,2^4 * 3 * 5^2 * 11 * 31 * 109 * 457 * 1291 * 2161 * 2741 * 27581 * 61261 * 29456321 * 29149565759411 * 2666808719909531932875761
5483,6,2,x^12 + x^11 + 23,2^4 * 3^2 * 5 * 7 * 13 * 19^2 * 73 * 109 * 157 * 163 * 241 * 457 * 2741 * 4909 * 27581 * 3750212927113
5483,6,3,x^18 + x^17 + 109,2^3 * 3^3 * 7 * 13 * 19^2 * 37 * 73 * 127 * 157 * 163 * 457 * 577 * 2741 * 4909 * 219187 * 2989629397 * 5250432169 * 26380877528989
5483,7,2,x^14 + x^13 + 32,2^3 * 3 * 43 * 197 * 457 * 967 * 2741 * 5419 * 97651 * 26325512743853 * 6469714621848619
5483,7,3,x^21 + x^20 + 59,2 * 7^2 * 19^2 * 73 * 163 * 197 * 547 * 967 * 2741 * 5419 * 10039 * 1849933 * 6201112597 * 26325512743853 * 1673933876619820350739
5483,8,2,x^16 + x^15 + 8,2^6 * 3 * 5 * 17 * 109 * 457 * 2657 * 2741 * 2897 * 27581 * 9175834489 * 153717890877517749939596753
5483,9,2,x^18 + x^17 + 109,2^3 * 3^3 * 7 * 13 * 19^2 * 37 * 73 * 127 * 157 * 163 * 457 * 577 * 2741 * 4909 * 219187 * 2989629397 * 5250432169 * 26380877528989
5483,10,2,x^20 + x^19 + 8,2^4 * 3 * 5^2 * 11 * 31 * 109 * 457 * 1291 * 2161 * 2741 * 27581 * 61261 * 29456321 * 29149565759411 * 2666808719909531932875761
