p,n,poly,factorization
3023,2,x^2 + x + 17,2^5 * 3^3 * 7 * 1511
3023,3,x^3 + x^2 + 14,2 * 37 * 1511 * 247069
3023,4,x^4 + x^3 + 30,2^6 * 3^3 * 5 * 7 * 1511 * 913853
3023,5,x^5 + x^4 + 4,2 * 11 * 31 * 61 * 1511 * 8111 * 495151
3023,6,x^6 + x^5 + 31,2^5 * 3^4 * 7 * 37 * 1511 * 247069 * 3045169
3023,7,x^7 + x^6 + 3,2 * 29 * 617 * 1511 * 28495223 * 1497329387
3023,8,x^8 + x^7 + 15,2^7 * 3^3 * 5 * 7 * 1511 * 913853 * 41756356141921
3023,9,x^9 + x^8 + 47,2 * 37 * 1511 * 35083 * 247069 * 21753651144490579
3023,10,x^10 + x^9 + 35,2^5 * 3^3 * 7 * 11 * 31 * 61 * 1511 * 8111 * 495151 * 5197771 * 16061711
3023,11,x^11 + x^10 + 16,2 * 991 * 1511 * 431729 * 149018532586648672238502047
3023,12,x^12 + x^11 + 45,2^6 * 3^4 * 5 * 7 * 13^2 * 37 * 97 * 709 * 1511 * 247069 * 913853 * 3045169 * 7185349
3023,13,x^13 + x^12 + 69,2 * 79 * 1511 * 7375209510792785835068729356310630756239
3023,14,x^14 + x^13 + 17,2^5 * 3^3 * 7^2 * 29 * 71 * 113 * 617 * 1511 * 28495223 * 1497329387 * 13584711234315607
3023,15,x^15 + x^14 + 8,2 * 11 * 31 * 37 * 61 * 601 * 1511 * 8111 * 212461 * 247069 * 495151 * 524341 * 6802951 * 15307231
3023,16,x^16 + x^15 + 35,2^8 * 3^3 * 5 * 7 * 17 * 1511 * 3361 * 50753 * 913853 * 41756356141921 * 1202530304038873681
3023,17,x^17 + x^16 + 2,2 * 1511 * 568802593 * 144846469848438131 * 590587919613911414267503486427
3023,18,x^18 + x^17 + 82,2^5 * 3^5 * 7 * 19 * 37 * 1511 * 35083 * 247069 * 3045169 * 4311163 * 3105700586353 * 21753651144490579
3023,19,x^19 + x^18 + 46,2 * 1511 * 700949 * 20699417267 * 275210742481 * 111357741590474079667757516246456431
3023,20,x^20 + x^19 + 39,2^6 * 3^3 * 5^2 * 7 * 11 * 31 * 61 * 281 * 1511 * 2341 * 8111 * 495151 * 913853 * 5197771 * 16061711 * 45191681 * 46921176798641
3023,21,x^21 + x^20 + 6,2 * 29 * 37 * 43 * 617 * 1511 * 2143 * 247069 * 28495223 * 317247379 * 1497329387 * 55775588107 * 357092929624925677
3023,22,x^22 + x^21 + 66,2^5 * 3^3 * 7 * 23 * 67 * 991 * 1511 * 431729 * 4405517361961 * 9385086425021269447 * 149018532586648672238502047
