p,r,n,poly,factorization
7187,1,2,x^2 + x + 2,2^3 * 3 * 599 * 3593
7187,1,3,x^3 + x^2 + 3,2 * 43 * 601 * 1999 * 3593
7187,1,4,x^4 + x^3 + 14,2^4 * 3 * 5 * 17^2 * 61 * 293 * 599 * 3593
7187,1,5,x^5 + x^4 + 12,2 * 11 * 3593 * 242581862551211
7187,1,6,x^6 + x^5 + 18,2^3 * 3^2 * 7 * 31 * 43 * 599 * 601 * 1999 * 3593 * 79333
7187,1,7,x^7 + x^6 + 38,2 * 29 * 3593 * 21589 * 220148523417129077
7187,1,8,x^8 + x^7 + 134,2^5 * 3 * 5 * 17^2 * 61 * 293 * 599 * 3593 * 18994169 * 70232849
7187,1,9,x^9 + x^8 + 23,2 * 19 * 37 * 43 * 601 * 919 * 1999 * 3593 * 5083399 * 41962449691
7187,1,10,x^10 + x^9 + 39,2^3 * 3 * 11 * 599 * 3593 * 6481 * 560191 * 734771 * 242581862551211
7187,1,11,x^11 + x^10 + 10,2 * 89 * 1277 * 3593 * 238019 * 1564751 * 5431666901 * 1599432747881
7187,1,12,x^12 + x^11 + 11,2^4 * 3^2 * 5 * 7 * 13^2 * 17^2 * 31 * 43 * 61 * 293 * 599 * 601 * 1999 * 3593 * 39181 * 79333 * 402928837
7187,1,13,x^13 + x^12 + 22,2 * 131 * 2341 * 3593 * 11907655553 * 5201555028898047530508844890247
7187,1,14,x^14 + x^13 + 34,2^3 * 3 * 29 * 599 * 3593 * 21589 * 286329327481 * 481237666603 * 220148523417129077
7187,1,15,x^15 + x^14 + 38,2 * 11 * 43 * 601 * 1999 * 3593 * 579571 * 242581862551211 * 12280444319422414135015531
7187,1,16,x^16 + x^15 + 44,2^6 * 3 * 5 * 17^2 * 61 * 293 * 599 * 3593 * 18994169 * 70232849 * 3559189923408426206083558415761
7187,1,17,x^17 + x^16 + 84,2 * 1327 * 3593 * 109141 * 2923364931307 * 119696338422627637847132803651683496590169
7187,1,18,x^18 + x^17 + 180,2^3 * 3^3 * 7 * 19 * 31 * 37 * 43 * 127 * 599 * 601 * 919 * 1999 * 3061 * 3593 * 79333 * 5083399 * 41962449691 * 118167368403992527
7187,1,19,x^19 + x^18 + 55,2 * 3593 * 305033411 * 8581646644973125911451695502975791671753954109180361434813407
7187,1,20,x^20 + x^19 + 221,2^4 * 3 * 5^2 * 11 * 17^2 * 61 * 293 * 599 * 3593 * 6481 * 9181 * 560191 * 734771 * 242581862551211 * 155067633351600592200945281
7187,2,2,x^4 + x^3 + 14,2^4 * 3 * 5 * 17^2 * 61 * 293 * 599 * 3593
7187,2,3,x^6 + x^5 + 18,2^3 * 3^2 * 7 * 31 * 43 * 599 * 601 * 1999 * 3593 * 79333
7187,2,4,x^8 + x^7 + 134,2^5 * 3 * 5 * 17^2 * 61 * 293 * 599 * 3593 * 18994169 * 70232849
7187,2,5,x^10 + x^9 + 39,2^3 * 3 * 11 * 599 * 3593 * 6481 * 560191 * 734771 * 242581862551211
7187,2,6,x^12 + x^11 + 11,2^4 * 3^2 * 5 * 7 * 13^2 * 17^2 * 31 * 43 * 61 * 293 * 599 * 601 * 1999 * 3593 * 39181 * 79333 * 402928837
7187,2,7,x^14 + x^13 + 34,2^3 * 3 * 29 * 599 * 3593 * 21589 * 286329327481 * 481237666603 * 220148523417129077
7187,2,8,x^16 + x^15 + 44,2^6 * 3 * 5 * 17^2 * 61 * 293 * 599 * 3593 * 18994169 * 70232849 * 3559189923408426206083558415761
7187,2,9,x^18 + x^17 + 180,2^3 * 3^3 * 7 * 19 * 31 * 37 * 43 * 127 * 599 * 601 * 919 * 1999 * 3061 * 3593 * 79333 * 5083399 * 41962449691 * 118167368403992527
7187,2,10,x^20 + x^19 + 221,2^4 * 3 * 5^2 * 11 * 17^2 * 61 * 293 * 599 * 3593 * 6481 * 9181 * 560191 * 734771 * 242581862551211 * 155067633351600592200945281
