p,e,n,poly,factorization
8663,1,2,x^2 + x + 5,2^4 * 3 * 19^2 * 61 * 71
8663,1,3,x^3 + x^2 + 2,2 * 7 * 61 * 71 * 199 * 53881
8663,1,4,x^4 + x^3 + 29,2^5 * 3 * 5 * 13 * 19^2 * 61 * 71 * 157 * 3677
8663,1,5,x^5 + x^4 + 6,2 * 61 * 71 * 491 * 4441 * 2583218411
8663,1,6,x^6 + x^5 + 84,2^4 * 3^2 * 7 * 19^2 * 61 * 71 * 199 * 53881 * 25012969
8663,1,7,x^7 + x^6 + 12,2 * 61 * 71 * 422727032955763418436793
8663,1,8,x^8 + x^7 + 13,2^6 * 3 * 5 * 13 * 19^2 * 61 * 71 * 157 * 3677 * 4817 * 252937 * 2311289
8663,1,9,x^9 + x^8 + 3,2 * 7 * 61 * 71 * 199 * 7687 * 53881 * 381223 * 1935343 * 74527399
8663,1,10,x^10 + x^9 + 60,2^4 * 3 * 11 * 19^2 * 61 * 71 * 491 * 691 * 4441 * 5021 * 147557801 * 2583218411
8663,1,11,x^11 + x^10 + 50,2 * 61 * 71 * 713123357 * 3338632508515110305221496260829
8663,1,12,x^12 + x^11 + 41,2^5 * 3^2 * 5 * 7 * 13 * 19^2 * 61 * 71 * 73 * 157 * 199 * 3677 * 53881 * 25012969 * 77152569010441
8663,1,13,x^13 + x^12 + 24,2 * 53 * 61 * 71 * 79 * 42674353152089838612260404416745465250245283
8663,1,14,x^14 + x^13 + 29,2^4 * 3 * 19^2 * 61 * 71 * 211 * 743 * 1093 * 15687547 * 157221989 * 422727032955763418436793
8663,1,15,x^15 + x^14 + 16,2 * 7 * 31 * 61 * 71 * 199 * 491 * 4441 * 53881 * 294626581 * 2583218411 * 3472663963691650849411
8663,1,16,x^16 + x^15 + 37,2^7 * 3 * 5 * 13 * 17 * 19^2 * 61 * 71 * 157 * 3677 * 4817 * 252937 * 2311289 * 932969826165483332774034614033
8663,1,17,x^17 + x^16 + 32,2 * 61 * 71 * 3911 * 9011 * 689269591 * 139925312488835856449521 * 296071739599259573976331
8663,1,18,x^18 + x^17 + 39,2^4 * 3^3 * 7 * 19^2 * 61 * 71 * 199 * 7687 * 53881 * 177949 * 381223 * 1935343 * 25012969 * 51707053 * 74527399 * 15312400993
8663,1,19,x^19 + x^18 + 2,2 * 61 * 71 * 1170173 * 39414437 * 3908426840129957176363 * 418959851087917701402100881236826571
8663,1,20,x^20 + x^19 + 78,2^5 * 3 * 5^2 * 11 * 13 * 19^2 * 61 * 71 * 157 * 491 * 691 * 701 * 1621 * 3361 * 3677 * 4441 * 5021 * 147557801 * 2583218411 * 1661142768023363674381
8663,2,2,x^4 + x^3 + 29,2^5 * 3 * 5 * 13 * 19^2 * 61 * 71 * 157 * 3677
8663,2,3,x^6 + x^5 + 84,2^4 * 3^2 * 7 * 19^2 * 61 * 71 * 199 * 53881 * 25012969
8663,2,4,x^8 + x^7 + 13,2^6 * 3 * 5 * 13 * 19^2 * 61 * 71 * 157 * 3677 * 4817 * 252937 * 2311289
8663,2,5,x^10 + x^9 + 60,2^4 * 3 * 11 * 19^2 * 61 * 71 * 491 * 691 * 4441 * 5021 * 147557801 * 2583218411
8663,2,6,x^12 + x^11 + 41,2^5 * 3^2 * 5 * 7 * 13 * 19^2 * 61 * 71 * 73 * 157 * 199 * 3677 * 53881 * 25012969 * 77152569010441
8663,2,7,x^14 + x^13 + 29,2^4 * 3 * 19^2 * 61 * 71 * 211 * 743 * 1093 * 15687547 * 157221989 * 422727032955763418436793
8663,2,8,x^16 + x^15 + 37,2^7 * 3 * 5 * 13 * 17 * 19^2 * 61 * 71 * 157 * 3677 * 4817 * 252937 * 2311289 * 932969826165483332774034614033
