p,r,n,poly,factorization
4373,1,2,x^2 + x + 3,2^3 * 3^7 * 1093
4373,1,3,x^3 + x^2 + 2,2^2 * 631 * 1093 * 30313
4373,1,4,x^4 + x^3 + 3,2^4 * 3^7 * 5 * 13 * 17^2 * 509 * 1093
4373,1,5,x^5 + x^4 + 19,2^2 * 31 * 1093 * 436171 * 27051961
4373,1,6,x^6 + x^5 + 30,2^3 * 3^8 * 7 * 103 * 631 * 1093 * 8839 * 30313
4373,1,7,x^7 + x^6 + 42,2^2 * 29 * 547 * 701 * 1093 * 784309 * 802020829
4373,1,8,x^8 + x^7 + 3,2^5 * 3^7 * 5 * 13 * 17^2 * 41 * 89 * 257 * 509 * 1093 * 194975897
4373,1,9,x^9 + x^8 + 2,2^2 * 37 * 631 * 1009 * 1093 * 30313 * 379531 * 493556321809
4373,1,10,x^10 + x^9 + 20,2^3 * 3^7 * 11 * 31 * 1093 * 84731 * 436171 * 27051961 * 392268641
4373,1,11,x^11 + x^10 + 3,2^2 * 23 * 1093 * 111215741440329030425936989105799921
4373,1,12,x^12 + x^11 + 27,2^4 * 3^8 * 5 * 7 * 13 * 17^2 * 103 * 509 * 631 * 1093 * 8839 * 30313 * 365694043627513
4373,1,13,x^13 + x^12 + 94,2^2 * 1093 * 48916238319063330579442713736461550361878981
4373,1,14,x^14 + x^13 + 109,2^3 * 3^7 * 29 * 211 * 337 * 547 * 701 * 1093 * 784309 * 68109763 * 802020829 * 1443629797
4373,1,15,x^15 + x^14 + 147,2^2 * 31 * 61 * 181 * 631 * 1093 * 3121 * 30313 * 436171 * 27051961 * 30009431251 * 129293458171
4373,1,16,x^16 + x^15 + 30,2^6 * 3^7 * 5 * 13 * 17^2 * 41 * 89 * 97 * 257 * 509 * 1093 * 49297 * 194975897 * 13983426306976058365249
4373,1,17,x^17 + x^16 + 46,2^2 * 239 * 1093 * 2857 * 26197679230747727365518204881899525851508120171092167
4373,1,18,x^18 + x^17 + 168,2^3 * 3^9 * 7 * 19 * 37 * 103 * 631 * 1009 * 1093 * 8839 * 30313 * 379531 * 35297443 * 493556321809 * 3475831884823
4373,1,19,x^19 + x^18 + 3,2^2 * 1093 * 177403001 * 16627605676750933 * 115968285736682330054484849230661060546011
4373,1,20,x^20 + x^19 + 5,2^4 * 3^7 * 5^2 * 11 * 13 * 17^2 * 31 * 509 * 1093 * 60041 * 84731 * 436171 * 27051961 * 392268641 * 445469397704419934812501
4373,1,21,x^21 + x^20 + 27,2^2 * 29 * 547 * 631 * 701 * 1093 * 2269 * 30313 * 784309 * 3249289 * 802020829 * 4813565294140051 * 1377731857088445559
4373,2,2,x^4 + x^3 + 3,2^4 * 3^7 * 5 * 13 * 17^2 * 509 * 1093
4373,2,3,x^6 + x^5 + 30,2^3 * 3^8 * 7 * 103 * 631 * 1093 * 8839 * 30313
4373,2,4,x^8 + x^7 + 3,2^5 * 3^7 * 5 * 13 * 17^2 * 41 * 89 * 257 * 509 * 1093 * 194975897
4373,2,5,x^10 + x^9 + 20,2^3 * 3^7 * 11 * 31 * 1093 * 84731 * 436171 * 27051961 * 392268641
4373,2,6,x^12 + x^11 + 27,2^4 * 3^8 * 5 * 7 * 13 * 17^2 * 103 * 509 * 631 * 1093 * 8839 * 30313 * 365694043627513
4373,2,7,x^14 + x^13 + 109,2^3 * 3^7 * 29 * 211 * 337 * 547 * 701 * 1093 * 784309 * 68109763 * 802020829 * 1443629797
4373,2,8,x^16 + x^15 + 30,2^6 * 3^7 * 5 * 13 * 17^2 * 41 * 89 * 97 * 257 * 509 * 1093 * 49297 * 194975897 * 13983426306976058365249
4373,2,9,x^18 + x^17 + 168,2^3 * 3^9 * 7 * 19 * 37 * 103 * 631 * 1009 * 1093 * 8839 * 30313 * 379531 * 35297443 * 493556321809 * 3475831884823
4373,2,10,x^20 + x^19 + 5,2^4 * 3^7 * 5^2 * 11 * 13 * 17^2 * 31 * 509 * 1093 * 60041 * 84731 * 436171 * 27051961 * 392268641 * 445469397704419934812501
4373,3,2,x^6 + x^5 + 30,2^3 * 3^8 * 7 * 103 * 631 * 1093 * 8839 * 30313
4373,3,3,x^9 + x^8 + 2,2^2 * 37 * 631 * 1009 * 1093 * 30313 * 379531 * 493556321809
4373,3,4,x^12 + x^11 + 27,2^4 * 3^8 * 5 * 7 * 13 * 17^2 * 103 * 509 * 631 * 1093 * 8839 * 30313 * 365694043627513
4373,3,5,x^15 + x^14 + 147,2^2 * 31 * 61 * 181 * 631 * 1093 * 3121 * 30313 * 436171 * 27051961 * 30009431251 * 129293458171
4373,3,6,x^18 + x^17 + 168,2^3 * 3^9 * 7 * 19 * 37 * 103 * 631 * 1009 * 1093 * 8839 * 30313 * 379531 * 35297443 * 493556321809 * 3475831884823
4373,3,7,x^21 + x^20 + 27,2^2 * 29 * 547 * 631 * 701 * 1093 * 2269 * 30313 * 784309 * 3249289 * 802020829 * 4813565294140051 * 1377731857088445559
4373,4,2,x^8 + x^7 + 3,2^5 * 3^7 * 5 * 13 * 17^2 * 41 * 89 * 257 * 509 * 1093 * 194975897
4373,4,3,x^12 + x^11 + 27,2^4 * 3^8 * 5 * 7 * 13 * 17^2 * 103 * 509 * 631 * 1093 * 8839 * 30313 * 365694043627513
4373,4,4,x^16 + x^15 + 30,2^6 * 3^7 * 5 * 13 * 17^2 * 41 * 89 * 97 * 257 * 509 * 1093 * 49297 * 194975897 * 13983426306976058365249
4373,4,5,x^20 + x^19 + 5,2^4 * 3^7 * 5^2 * 11 * 13 * 17^2 * 31 * 509 * 1093 * 60041 * 84731 * 436171 * 27051961 * 392268641 * 445469397704419934812501
4373,5,2,x^10 + x^9 + 20,2^3 * 3^7 * 11 * 31 * 1093 * 84731 * 436171 * 27051961 * 392268641
4373,5,3,x^15 + x^14 + 147,2^2 * 31 * 61 * 181 * 631 * 1093 * 3121 * 30313 * 436171 * 27051961 * 30009431251 * 129293458171
4373,5,4,x^20 + x^19 + 5,2^4 * 3^7 * 5^2 * 11 * 13 * 17^2 * 31 * 509 * 1093 * 60041 * 84731 * 436171 * 27051961 * 392268641 * 445469397704419934812501
4373,6,2,x^12 + x^11 + 27,2^4 * 3^8 * 5 * 7 * 13 * 17^2 * 103 * 509 * 631 * 1093 * 8839 * 30313 * 365694043627513
4373,6,3,x^18 + x^17 + 168,2^3 * 3^9 * 7 * 19 * 37 * 103 * 631 * 1009 * 1093 * 8839 * 30313 * 379531 * 35297443 * 493556321809 * 3475831884823
