p,e,n,poly,factorization
3323,1,2,x^2 + x + 6,2^3 * 3 * 11 * 151 * 277
3323,1,3,x^3 + x^2 + 3,2 * 11 * 151 * 1753 * 6301
3323,1,4,x^4 + x^3 + 20,2^4 * 3 * 5 * 11 * 13 * 29^2 * 101 * 151 * 277
3323,1,5,x^5 + x^4 + 3,2 * 11 * 71 * 151 * 281 * 6113464711
3323,1,6,x^6 + x^5 + 32,2^3 * 3^2 * 7 * 11 * 31^2 * 151 * 277 * 547 * 1753 * 6301
3323,1,7,x^7 + x^6 + 9,2 * 11 * 151 * 7561 * 14029 * 12697166293897
3323,1,8,x^8 + x^7 + 20,2^5 * 3 * 5 * 11 * 13 * 17 * 29^2 * 101 * 151 * 277 * 2657 * 7937 * 170057
3323,1,9,x^9 + x^8 + 21,2 * 11 * 19 * 151 * 181 * 1753 * 2053 * 6301 * 190704491832871
3323,1,10,x^10 + x^9 + 5,2^3 * 3 * 11 * 71 * 151 * 277 * 281 * 691 * 6113464711 * 176405712191
3323,1,11,x^11 + x^10 + 26,2 * 11^2 * 67 * 151 * 199 * 1119730638443414174568130185491
3323,1,12,x^12 + x^11 + 228,2^4 * 3^2 * 5 * 7 * 11 * 13 * 29^2 * 31^2 * 61 * 101 * 151 * 277 * 547 * 673 * 1753 * 6301 * 2970136621
3323,1,13,x^13 + x^12 + 4,2 * 11 * 151 * 937 * 6294991 * 2933020637 * 242329675901 * 432552059239
3323,1,14,x^14 + x^13 + 18,2^3 * 3 * 11 * 151 * 277 * 7561 * 14029 * 12697166293897 * 1346019568841201988427
3323,1,15,x^15 + x^14 + 21,2 * 11 * 71 * 151 * 281 * 571 * 1753 * 6301 * 23869051 * 6113464711 * 1090537882410735961
3323,1,16,x^16 + x^15 + 14,2^6 * 3 * 5 * 11 * 13 * 17 * 29^2 * 101 * 151 * 277 * 2657 * 7937 * 170057 * 7433831871304980212936333041
3323,1,17,x^17 + x^16 + 43,2 * 11 * 151 * 239 * 4152155039 * 65912006893 * 13750531608083399 * 245844607836435203
3323,1,18,x^18 + x^17 + 146,2^3 * 3^3 * 7 * 11 * 19 * 31^2 * 37 * 151 * 181 * 277 * 547 * 1753 * 2053 * 2341 * 6301 * 60661 * 171253 * 498781 * 190704491832871
3323,1,19,x^19 + x^18 + 23,2 * 11 * 151 * 124312162411 * 4032194686897454814688933 * 4871040517586195678675814451
3323,1,20,x^20 + x^19 + 45,2^4 * 3 * 5^2 * 11 * 13 * 29^2 * 41 * 71 * 101 * 151 * 277 * 281 * 691 * 55061 * 1891601 * 9218281 * 75537961 * 6113464711 * 176405712191
3323,1,21,x^21 + x^20 + 17,2 * 11 * 151 * 1303 * 1753 * 6301 * 7351 * 7561 * 14029 * 1615782910351 * 12697166293897 * 117100711358220578494423
3323,1,22,x^22 + x^21 + 8,2^3 * 3 * 11^2 * 23 * 67 * 151 * 199 * 277 * 1119730638443414174568130185491 * 7135836701036727321029218598664289
3323,2,2,x^4 + x^3 + 20,2^4 * 3 * 5 * 11 * 13 * 29^2 * 101 * 151 * 277
3323,2,3,x^6 + x^5 + 32,2^3 * 3^2 * 7 * 11 * 31^2 * 151 * 277 * 547 * 1753 * 6301
3323,2,4,x^8 + x^7 + 20,2^5 * 3 * 5 * 11 * 13 * 17 * 29^2 * 101 * 151 * 277 * 2657 * 7937 * 170057
3323,2,5,x^10 + x^9 + 5,2^3 * 3 * 11 * 71 * 151 * 277 * 281 * 691 * 6113464711 * 176405712191
3323,2,6,x^12 + x^11 + 228,2^4 * 3^2 * 5 * 7 * 11 * 13 * 29^2 * 31^2 * 61 * 101 * 151 * 277 * 547 * 673 * 1753 * 6301 * 2970136621
3323,2,7,x^14 + x^13 + 18,2^3 * 3 * 11 * 151 * 277 * 7561 * 14029 * 12697166293897 * 1346019568841201988427
3323,2,8,x^16 + x^15 + 14,2^6 * 3 * 5 * 11 * 13 * 17 * 29^2 * 101 * 151 * 277 * 2657 * 7937 * 170057 * 7433831871304980212936333041
3323,2,9,x^18 + x^17 + 146,2^3 * 3^3 * 7 * 11 * 19 * 31^2 * 37 * 151 * 181 * 277 * 547 * 1753 * 2053 * 2341 * 6301 * 60661 * 171253 * 498781 * 190704491832871
3323,2,10,x^20 + x^19 + 45,2^4 * 3 * 5^2 * 11 * 13 * 29^2 * 41 * 71 * 101 * 151 * 277 * 281 * 691 * 55061 * 1891601 * 9218281 * 75537961 * 6113464711 * 176405712191
3323,2,11,x^22 + x^21 + 8,2^3 * 3 * 11^2 * 23 * 67 * 151 * 199 * 277 * 1119730638443414174568130185491 * 7135836701036727321029218598664289
3323,3,2,x^6 + x^5 + 32,2^3 * 3^2 * 7 * 11 * 31^2 * 151 * 277 * 547 * 1753 * 6301
3323,3,3,x^9 + x^8 + 21,2 * 11 * 19 * 151 * 181 * 1753 * 2053 * 6301 * 190704491832871
3323,3,4,x^12 + x^11 + 228,2^4 * 3^2 * 5 * 7 * 11 * 13 * 29^2 * 31^2 * 61 * 101 * 151 * 277 * 547 * 673 * 1753 * 6301 * 2970136621
3323,3,5,x^15 + x^14 + 21,2 * 11 * 71 * 151 * 281 * 571 * 1753 * 6301 * 23869051 * 6113464711 * 1090537882410735961
