p,n,poly,factorization
8209,2,x^2 + x + 35,2^5 * 3^3 * 5 * 19 * 821
8209,3,x^3 + x^2 + 7,2^4 * 3^4 * 19 * 31^2 * 97 * 241
8209,4,x^4 + x^3 + 21,2^6 * 3^3 * 5 * 19 * 41 * 821 * 821801
8209,5,x^5 + x^4 + 23,2^4 * 3^3 * 11 * 19 * 412877527584271
8209,6,x^6 + x^5 + 14,2^5 * 3^4 * 5 * 7 * 19 * 31^2 * 97 * 163 * 241 * 821 * 59053
8209,7,x^7 + x^6 + 58,2^4 * 3^3 * 19 * 334727 * 914331530859754673
8209,8,x^8 + x^7 + 119,2^7 * 3^3 * 5 * 17 * 19 * 41 * 281 * 821 * 821801 * 475308724153
8209,9,x^9 + x^8 + 56,2^4 * 3^5 * 19 * 31^2 * 97 * 241 * 11944138771 * 8540148820267
8209,10,x^10 + x^9 + 56,2^5 * 3^3 * 5^2 * 11 * 19 * 821 * 412877527584271 * 908109286492781
8209,11,x^11 + x^10 + 21,2^4 * 3^3 * 19 * 4168627 * 333397567962193955440779303205913
8209,12,x^12 + x^11 + 215,2^6 * 3^4 * 5 * 7 * 13 * 19 * 31^2 * 41 * 97 * 163 * 241 * 821 * 59053 * 821801 * 349315344859237
8209,13,x^13 + x^12 + 14,2^4 * 3^3 * 19 * 53 * 859 * 2731 * 7386523 * 101977694169630185629928464109891
8209,14,x^14 + x^13 + 37,2^5 * 3^3 * 5 * 19 * 43 * 491 * 821 * 105071 * 334727 * 5702159 * 24188921 * 914331530859754673
8209,15,x^15 + x^14 + 26,2^4 * 3^4 * 11 * 19 * 31^2 * 97 * 241 * 412877527584271 * 20619073057808862894005621444161
8209,16,x^16 + x^15 + 21,2^8 * 3^3 * 5 * 17 * 19 * 41 * 113 * 281 * 821 * 5441 * 821801 * 6263651297 * 475308724153 * 2677363313034161
8209,17,x^17 + x^16 + 39,2^4 * 3^3 * 19 * 103^2 * 647 * 142903 * 10476210799 * 171271968201233 * 241649780633502041513344127
8209,18,x^18 + x^17 + 35,2^5 * 3^5 * 5 * 7 * 19 * 31^2 * 97 * 109 * 163 * 241 * 821 * 6229 * 7237 * 59053 * 11944138771 * 8540148820267 * 62278498375309
8209,19,x^19 + x^18 + 14,2^4 * 3^3 * 19^2 * 419 * 457 * 320237770544490813337021 * 24599208429253769377798495424622955409183
8209,20,x^20 + x^19 + 14,2^6 * 3^3 * 5^2 * 11 * 19 * 41 * 821 * 34721 * 821801 * 999181 * 412877527584271 * 908109286492781 * 594409370223313887461
