p,n,poly,factorization
6343,2,x^2 + x + 3,2^4 * 3 * 7 * 13 * 61 * 151
6343,3,x^3 + x^2 + 2,2 * 3^2 * 7 * 79 * 151 * 169789
6343,4,x^4 + x^3 + 41,2^5 * 3 * 5^2 * 7 * 13 * 61 * 113 * 151 * 7121
6343,5,x^5 + x^4 + 2,2 * 3 * 7 * 151 * 351151 * 4610557151
6343,6,x^6 + x^5 + 10,2^4 * 3^2 * 7 * 13 * 61 * 73 * 79 * 151 * 169789 * 551059
6343,7,x^7 + x^6 + 16,2 * 3 * 7^2 * 151 * 37717 * 27277307 * 9044822921
6343,8,x^8 + x^7 + 45,2^6 * 3 * 5^2 * 7 * 13 * 17 * 61 * 113 * 137 * 151 * 2633 * 7121 * 131986193
6343,9,x^9 + x^8 + 4,2 * 3^3 * 7 * 19 * 37 * 79 * 151 * 169789 * 48659473 * 634635391501
6343,10,x^10 + x^9 + 66,2^4 * 3 * 7 * 11 * 13 * 61 * 151 * 351151 * 687061 * 214152131 * 4610557151
6343,11,x^11 + x^10 + 32,2 * 3 * 7 * 23 * 151 * 1409 * 1607 * 311323 * 405989 * 502608943 * 31871697617
6343,12,x^12 + x^11 + 28,2^5 * 3^2 * 5^2 * 7 * 13 * 61 * 73 * 79 * 113 * 151 * 7121 * 15373 * 169789 * 551059 * 105298020661
6343,13,x^13 + x^12 + 16,2 * 3 * 7 * 53 * 151 * 937 * 85425897444115280332156128576758921658341
6343,14,x^14 + x^13 + 20,2^4 * 3 * 7^2 * 13 * 43 * 61 * 151 * 2927 * 37717 * 5125723 * 27277307 * 9044822921 * 100937720969
6343,15,x^15 + x^14 + 42,2 * 3^2 * 7 * 31 * 79 * 151 * 169789 * 290161 * 351151 * 4610557151 * 291265123250116570902511
6343,16,x^16 + x^15 + 41,2^7 * 3 * 5^2 * 7 * 13 * 17 * 61 * 113 * 137 * 151 * 1249 * 2633 * 7121 * 131986193 * 1048975288087822414587186049
6343,17,x^17 + x^16 + 32,2 * 3 * 7 * 151 * 444190622177 * 19924231553989995913 * 775948486395770596518074760601
6343,18,x^18 + x^17 + 78,2^4 * 3^3 * 7 * 13 * 19 * 37 * 61 * 73 * 79 * 151 * 169789 * 551059 * 5859289 * 48659473 * 634635391501 * 11115355289302387
6343,19,x^19 + x^18 + 203,2 * 3 * 7 * 151 * 124793 * 4235332519403465778682505465117 * 522751804741752389499051418558453
6343,20,x^20 + x^19 + 248,2^5 * 3 * 5^3 * 7 * 11 * 13 * 61 * 113 * 151 * 7121 * 232621 * 351151 * 687061 * 214152131 * 4610557151 * 2252883621440285298772481
6343,21,x^21 + x^20 + 87,2 * 3^2 * 7^2 * 79 * 151 * 631 * 37717 * 169789 * 27277307 * 9044822921 * 65748574039 * 261250932223 * 391286186860216512607
