p,n,poly,factorization
929,2,x^2 + x + 7,2^6 * 3 * 5 * 29 * 31
929,3,x^3 + x^2 + 3,2^5 * 29 * 157 * 5503
929,4,x^4 + x^3 + 14,2^7 * 3 * 5 * 29 * 31 * 431521
929,5,x^5 + x^4 + 6,2^5 * 11 * 29 * 281 * 761 * 316991
929,6,x^6 + x^5 + 34,2^6 * 3^2 * 5 * 7 * 29 * 31 * 61 * 157 * 673 * 5503
929,7,x^7 + x^6 + 26,2^5 * 29 * 3739 * 172110179118949
929,8,x^8 + x^7 + 12,2^8 * 3 * 5 * 29 * 31 * 41 * 57697 * 157433 * 431521
929,9,x^9 + x^8 + 13,2^5 * 19 * 29 * 157 * 5503 * 6337 * 5338963802737
929,10,x^10 + x^9 + 69,2^6 * 3 * 5^2 * 11 * 29 * 31 * 281 * 331 * 761 * 4651 * 96661 * 316991
929,11,x^11 + x^10 + 14,2^5 * 23 * 29 * 89 * 98603940931 * 2374721926287943
929,12,x^12 + x^11 + 63,2^7 * 3^2 * 5 * 7 * 13 * 29 * 31 * 61 * 157 * 673 * 5503 * 431521 * 57295300357
929,13,x^13 + x^12 + 41,2^5 * 29 * 53 * 1231303003403773 * 6338923305591836909
929,14,x^14 + x^13 + 24,2^6 * 3 * 5 * 29 * 31 * 659 * 3739 * 4327 * 34217 * 6581317 * 172110179118949
929,15,x^15 + x^14 + 27,2^5 * 11 * 29 * 157 * 281 * 761 * 5503 * 316991 * 31712769631 * 17475266277151
929,16,x^16 + x^15 + 77,2^9 * 3 * 5 * 17 * 29 * 31 * 41 * 57697 * 157433 * 431521 * 48582634417 * 335865761729
929,17,x^17 + x^16 + 14,2^5 * 29 * 812025163 * 379445733811256378580819786649545222547
929,18,x^18 + x^17 + 27,2^6 * 3^3 * 5 * 7 * 19 * 29 * 31 * 37 * 61 * 157 * 673 * 5503 * 6337 * 7993 * 15859 * 45686269 * 5338963802737
929,19,x^19 + x^18 + 31,2^5 * 29 * 48983488297583913355817 * 5428762970981668556103026861243
929,20,x^20 + x^19 + 62,2^7 * 3 * 5^2 * 11 * 29 * 31 * 281 * 331 * 761 * 4651 * 96661 * 244841 * 316991 * 431521 * 2265901694130366041
929,21,x^21 + x^20 + 65,2^5 * 29 * 157 * 3739 * 5503 * 36793 * 289297 * 4080931 * 172110179118949 * 9502818803418195571
929,22,x^22 + x^21 + 266,2^6 * 3 * 5 * 23 * 29 * 31 * 67 * 89 * 8713 * 98603940931 * 2374721926287943 * 819308364407436215690291
929,23,x^23 + x^22 + 12,2^5 * 29 * 47 * 27739 * 1311179033 * 115867808077353321681560969811742963239215842122739
929,24,x^24 + x^23 + 136,2^8 * 3^2 * 5 * 7 * 13 * 29 * 31 * 41 * 61 * 157 * 601 * 673 * 5503 * 57697 * 157433 * 431521 * 411452593 * 57295300357 * 2243527701817
929,25,x^25 + x^24 + 66,2^5 * 11 * 29 * 281 * 761 * 22651 * 316991 * 111191501 * 609521853380237201 * 149336519669989678221757859851
929,26,x^26 + x^25 + 302,2^6 * 3 * 5 * 29 * 31 * 53 * 1301 * 393667 * 821949649 * 1231303003403773 * 980550153108041231 * 6338923305591836909
