p,e,n,poly,factorization
3467,1,2,x^2 + x + 6,2^3 * 3 * 17^2 * 1733
3467,1,3,x^3 + x^2 + 9,2 * 7 * 13 * 37 * 1733 * 3571
3467,1,4,x^4 + x^3 + 20,2^4 * 3 * 5 * 17^2 * 1733 * 1202009
3467,1,5,x^5 + x^4 + 10,2 * 131 * 1733 * 1103238360611
3467,1,6,x^6 + x^5 + 5,2^3 * 3^2 * 7 * 13 * 17^2 * 31 * 37 * 157 * 823 * 1733 * 3571
3467,1,7,x^7 + x^6 + 69,2 * 29 * 449 * 1733 * 133414795333794577
3467,1,8,x^8 + x^7 + 84,2^5 * 3 * 5 * 17^2 * 1733 * 324073 * 1202009 * 222916657
3467,1,9,x^9 + x^8 + 10,2 * 7 * 13 * 19 * 37 * 1733 * 3571 * 1232227 * 74178616379941
3467,1,10,x^10 + x^9 + 24,2^3 * 3 * 11 * 17^2 * 41 * 131 * 1733 * 17851 * 17941181 * 1103238360611
3467,1,11,x^11 + x^10 + 16,2 * 1733 * 14756374554769 * 17009205556600474166533
3467,1,12,x^12 + x^11 + 20,2^4 * 3^2 * 5 * 7 * 13 * 17^2 * 31 * 37 * 157 * 823 * 1733 * 3571 * 1202009 * 144482527547833
3467,1,13,x^13 + x^12 + 16,2 * 1733 * 6243043 * 68494843 * 315658154969 * 22351165209465041
3467,1,14,x^14 + x^13 + 72,2^3 * 3 * 17^2 * 29 * 43 * 449 * 1733 * 35869 * 6255607 * 179945347 * 133414795333794577
3467,1,15,x^15 + x^14 + 3,2 * 7 * 13 * 37 * 131 * 1733 * 3571 * 117409789291 * 1103238360611 * 177746534185449811
3467,1,16,x^16 + x^15 + 222,2^6 * 3 * 5 * 17^2 * 1733 * 2273 * 5393 * 324073 * 1202009 * 222916657 * 851473000840323530689
3467,1,17,x^17 + x^16 + 10,2 * 1733 * 94079 * 4633338793167212297360573407613395336648982882081759
3467,1,18,x^18 + x^17 + 34,2^3 * 3^3 * 7 * 13 * 17^2 * 19 * 31 * 37 * 73 * 157 * 823 * 1733 * 3571 * 1232227 * 74178616379941 * 7930104952103919253
3467,1,19,x^19 + x^18 + 49,2 * 1733 * 7297 * 9174055819739953 * 263463602095081043 * 297076352713580361879794519
3467,1,20,x^20 + x^19 + 47,2^4 * 3 * 5^2 * 11 * 17^2 * 41 * 131 * 1733 * 17851 * 17881 * 1202009 * 6574921 * 17941181 * 1103238360611 * 35512263183518621
3467,1,21,x^21 + x^20 + 11,2 * 7^2 * 13 * 29 * 37 * 127 * 449 * 1733 * 3571 * 133414795333794577 * 3391712684747816327032037900715143488561
3467,1,22,x^22 + x^21 + 34,2^3 * 3 * 17^2 * 23 * 89 * 1733 * 2069 * 14756374554769 * 17009205556600474166533 * 59229059440984227204094059541
3467,2,2,x^4 + x^3 + 20,2^4 * 3 * 5 * 17^2 * 1733 * 1202009
3467,2,3,x^6 + x^5 + 5,2^3 * 3^2 * 7 * 13 * 17^2 * 31 * 37 * 157 * 823 * 1733 * 3571
3467,2,4,x^8 + x^7 + 84,2^5 * 3 * 5 * 17^2 * 1733 * 324073 * 1202009 * 222916657
3467,2,5,x^10 + x^9 + 24,2^3 * 3 * 11 * 17^2 * 41 * 131 * 1733 * 17851 * 17941181 * 1103238360611
3467,2,6,x^12 + x^11 + 20,2^4 * 3^2 * 5 * 7 * 13 * 17^2 * 31 * 37 * 157 * 823 * 1733 * 3571 * 1202009 * 144482527547833
3467,2,7,x^14 + x^13 + 72,2^3 * 3 * 17^2 * 29 * 43 * 449 * 1733 * 35869 * 6255607 * 179945347 * 133414795333794577
3467,2,8,x^16 + x^15 + 222,2^6 * 3 * 5 * 17^2 * 1733 * 2273 * 5393 * 324073 * 1202009 * 222916657 * 851473000840323530689
3467,2,9,x^18 + x^17 + 34,2^3 * 3^3 * 7 * 13 * 17^2 * 19 * 31 * 37 * 73 * 157 * 823 * 1733 * 3571 * 1232227 * 74178616379941 * 7930104952103919253
3467,2,10,x^20 + x^19 + 47,2^4 * 3 * 5^2 * 11 * 17^2 * 41 * 131 * 1733 * 17851 * 17881 * 1202009 * 6574921 * 17941181 * 1103238360611 * 35512263183518621
3467,2,11,x^22 + x^21 + 34,2^3 * 3 * 17^2 * 23 * 89 * 1733 * 2069 * 14756374554769 * 17009205556600474166533 * 59229059440984227204094059541
3467,3,2,x^6 + x^5 + 5,2^3 * 3^2 * 7 * 13 * 17^2 * 31 * 37 * 157 * 823 * 1733 * 3571
3467,3,3,x^9 + x^8 + 10,2 * 7 * 13 * 19 * 37 * 1733 * 3571 * 1232227 * 74178616379941
3467,3,4,x^12 + x^11 + 20,2^4 * 3^2 * 5 * 7 * 13 * 17^2 * 31 * 37 * 157 * 823 * 1733 * 3571 * 1202009 * 144482527547833
