p,e,n,poly,factorization
3947,1,2,x^2 + x + 2,2^3 * 3 * 7 * 47 * 1973
3947,1,3,x^3 + x^2 + 7,2 * 1543 * 1973 * 10099
3947,1,4,x^4 + x^3 + 31,2^4 * 3 * 5 * 7 * 13 * 47 * 293 * 409 * 1973
3947,1,5,x^5 + x^4 + 4,2 * 11 * 241 * 1973 * 2141 * 4441 * 9631
3947,1,6,x^6 + x^5 + 11,2^3 * 3^2 * 7 * 47 * 1531 * 1543 * 1973 * 3391 * 10099
3947,1,7,x^7 + x^6 + 48,2 * 1973 * 1965923 * 1923739667321039
3947,1,8,x^8 + x^7 + 32,2^5 * 3 * 5 * 7 * 13 * 47 * 293 * 409 * 1973 * 206177 * 588570233
3947,1,9,x^9 + x^8 + 22,2 * 1543 * 1973 * 10099 * 22005523 * 171818951142511
3947,1,10,x^10 + x^9 + 15,2^3 * 3 * 7 * 11 * 47 * 241 * 1973 * 2141 * 2341 * 2621 * 4441 * 9631 * 39544861
3947,1,11,x^11 + x^10 + 9,2 * 1973 * 1468193 * 194347957 * 565219513 * 5691163127849
3947,1,12,x^12 + x^11 + 50,2^4 * 3^2 * 5 * 7 * 13 * 47 * 157 * 293 * 409 * 1531 * 1543 * 1973 * 3391 * 10099 * 1545855250189
3947,1,13,x^13 + x^12 + 23,2 * 1973 * 458114743633 * 1304810719627663 * 23921795710084039
3947,1,14,x^14 + x^13 + 14,2^3 * 3 * 7^2 * 47 * 743 * 1973 * 4649 * 1089103 * 1965923 * 143541469 * 1923739667321039
3947,1,15,x^15 + x^14 + 43,2 * 11 * 31 * 241 * 1543 * 1973 * 2141 * 4441 * 9631 * 10099 * 24603331 * 77209610654117560741
3947,1,16,x^16 + x^15 + 46,2^6 * 3 * 5 * 7 * 13 * 17 * 47 * 293 * 409 * 1973 * 206177 * 771889 * 588570233 * 2244415411519889303537
3947,1,17,x^17 + x^16 + 4,2 * 1973 * 20668789287307433 * 167907088110333891600595490421889748664377
3947,1,18,x^18 + x^17 + 42,2^3 * 3^3 * 7 * 19 * 37 * 47 * 1531 * 1543 * 1973 * 3391 * 10099 * 13159 * 22005523 * 136239578616997 * 171818951142511
3947,1,19,x^19 + x^18 + 9,2 * 1973 * 54065263080343789990980305886195298415585210471812478845587422917
3947,1,20,x^20 + x^19 + 17,2^4 * 3 * 5^2 * 7 * 11 * 13 * 47 * 181 * 241 * 293 * 409 * 1973 * 2141 * 2341 * 2621 * 4441 * 9631 * 2106781 * 39544861 * 30893634992452241021
3947,1,21,x^21 + x^20 + 53,2 * 1543 * 1973 * 10099 * 1965923 * 1110247867 * 1923739667321039 * 12872874160132657593167655450574507
3947,1,22,x^22 + x^21 + 59,2^3 * 3 * 7 * 23 * 47 * 1973 * 1468193 * 6180131 * 79548767 * 194347957 * 565219513 * 5691163127849 * 81133885891203636613
3947,2,2,x^4 + x^3 + 31,2^4 * 3 * 5 * 7 * 13 * 47 * 293 * 409 * 1973
3947,2,3,x^6 + x^5 + 11,2^3 * 3^2 * 7 * 47 * 1531 * 1543 * 1973 * 3391 * 10099
