p,n,poly,factorization
3389,2,x^2 + x + 10,2^3 * 3 * 5 * 7 * 11^2 * 113
3389,3,x^3 + x^2 + 27,2^2 * 7 * 11^2 * 13 * 19 * 193 * 241
3389,4,x^4 + x^3 + 17,2^4 * 3 * 5 * 7 * 11^2 * 113 * 2089 * 2749
3389,5,x^5 + x^4 + 3,2^2 * 7 * 11^2 * 61 * 6911 * 312999551
3389,6,x^6 + x^5 + 37,2^3 * 3^2 * 5 * 7 * 11^2 * 13 * 19 * 113 * 193 * 241 * 421 * 9091
3389,7,x^7 + x^6 + 41,2^2 * 7^2 * 11^2 * 29 * 43 * 4621 * 37571377505159
3389,8,x^8 + x^7 + 37,2^5 * 3 * 5 * 7 * 11^2 * 41 * 113 * 2089 * 2749 * 1608690225281
3389,9,x^9 + x^8 + 26,2^2 * 7 * 11^2 * 13 * 19 * 193 * 241 * 503911 * 36328393 * 82761697
3389,10,x^10 + x^9 + 62,2^3 * 3 * 5^2 * 7 * 11^2 * 61 * 113 * 191 * 2141 * 6911 * 64496791 * 312999551
3389,11,x^11 + x^10 + 22,2^2 * 7 * 11^3 * 23 * 29942275903 * 26389947517593659090389
3389,12,x^12 + x^11 + 22,2^4 * 3^2 * 5 * 7 * 11^2 * 13 * 19 * 97 * 113 * 193 * 241 * 313 * 421 * 2089 * 2749 * 9091 * 4344803761
3389,13,x^13 + x^12 + 3,2^2 * 7 * 11^2 * 5669 * 517139533 * 783200213760621064399452807893
3389,14,x^14 + x^13 + 262,2^3 * 3 * 5 * 7^2 * 11^2 * 29 * 43 * 113 * 4621 * 37571377505159 * 1514611617484446797317
3389,15,x^15 + x^14 + 163,2^2 * 7 * 11^2 * 13 * 19 * 31 * 61 * 193 * 241 * 6911 * 312999551 * 561154809773335045571332111
3389,16,x^16 + x^15 + 173,2^6 * 3 * 5 * 7 * 11^2 * 17 * 41 * 113 * 2089 * 2749 * 1608690225281 * 511792165762051140141287873
3389,17,x^17 + x^16 + 181,2^2 * 7 * 11^2 * 103 * 8161 * 3669553 * 98192767688164919392310998326224532548163319
3389,18,x^18 + x^17 + 39,2^3 * 3^3 * 5 * 7 * 11^2 * 13 * 19 * 113 * 193 * 241 * 421 * 9091 * 503911 * 36328393 * 82761697 * 505019512456020659431
3389,19,x^19 + x^18 + 18,2^2 * 7 * 11^2 * 35184352925149 * 1507735385238195018469 * 65575515064382458691783015911
3389,20,x^20 + x^19 + 200,2^4 * 3 * 5^2 * 7 * 11^2 * 61 * 113 * 191 * 2089 * 2141 * 2749 * 6911 * 64496791 * 71037641 * 312999551 * 244953687592910542601
3389,21,x^21 + x^20 + 10,2^2 * 7^2 * 11^2 * 13 * 19 * 29 * 43 * 127 * 193 * 241 * 2521 * 4621 * 5209 * 37571377505159 * 1375940755901345194019335529636887
3389,22,x^22 + x^21 + 187,2^3 * 3 * 5 * 7 * 11^3 * 23 * 113 * 35509 * 29942275903 * 445115943606181 * 12640840937173109 * 26389947517593659090389
