p,r,n,poly,factorization
5903,1,2,x^2 + x + 7,2^5 * 3^2 * 13 * 41 * 227
5903,1,3,x^3 + x^2 + 3,2 * 7 * 13 * 61 * 227 * 81619
5903,1,4,x^4 + x^3 + 21,2^6 * 3^2 * 5 * 13 * 17 * 41 * 227 * 204973
5903,1,5,x^5 + x^4 + 2,2 * 13 * 227 * 17191 * 151381 * 466651
5903,1,6,x^6 + x^5 + 20,2^5 * 3^3 * 7 * 13 * 41 * 61 * 227 * 81619 * 11613169
5903,1,7,x^7 + x^6 + 24,2 * 13 * 29 * 227 * 5635713133 * 258918689849
5903,1,8,x^8 + x^7 + 15,2^7 * 3^2 * 5 * 13 * 17 * 41 * 73 * 227 * 204973 * 8316455673817
5903,1,9,x^9 + x^8 + 17,2 * 7 * 13 * 61 * 227 * 3187 * 81619 * 395158069 * 33595706719
5903,1,10,x^10 + x^9 + 42,2^5 * 3^2 * 11 * 13 * 41 * 227 * 311 * 541 * 17191 * 151381 * 466651 * 655944701
5903,1,11,x^11 + x^10 + 4,2 * 13 * 227 * 1607 * 49657499 * 13700439656311 * 46996572626851
5903,1,12,x^12 + x^11 + 7,2^6 * 3^3 * 5 * 7 * 13 * 17 * 41 * 61 * 227 * 8269 * 81619 * 204973 * 11613169 * 146837887717
5903,1,13,x^13 + x^12 + 38,2 * 13^2 * 227 * 6167127721 * 22331643266514111352012033905672157
5903,1,14,x^14 + x^13 + 112,2^5 * 3^2 * 13 * 29 * 41 * 227 * 2843 * 20887021 * 5635713133 * 258918689849 * 712376805449
5903,1,15,x^15 + x^14 + 12,2 * 7 * 13 * 61 * 227 * 241 * 571 * 17191 * 81619 * 151381 * 466651 * 10711629358357305276842851
5903,1,16,x^16 + x^15 + 83,2^8 * 3^2 * 5 * 13 * 17 * 41 * 73 * 227 * 257 * 55073 * 204973 * 270097 * 612737 * 314692611089 * 8316455673817
5903,1,17,x^17 + x^16 + 19,2 * 13 * 227 * 4931 * 440862447202157882020980914759461758302338861665398223851
5903,1,18,x^18 + x^17 + 95,2^5 * 3^4 * 7 * 13 * 19^3 * 41 * 61 * 227 * 3187 * 4663 * 81619 * 11613169 * 395158069 * 33595706719 * 440949877504453
5903,1,19,x^19 + x^18 + 2,2 * 13 * 227 * 1217 * 330480529 * 45556819879 * 902734897415303 * 1626029482881229 * 2816470281184597
