p,r,n,poly,factorization
9103,1,2,x^2 + x + 21,2^5 * 3 * 37 * 41 * 569
9103,1,3,x^3 + x^2 + 16,2 * 3^2 * 13^2 * 37 * 41 * 223 * 733
9103,1,4,x^4 + x^3 + 65,2^6 * 3 * 5 * 37 * 41 * 569 * 8286461
9103,1,5,x^5 + x^4 + 49,2 * 3 * 37 * 41 * 6867297824132321
9103,1,6,x^6 + x^5 + 6,2^5 * 3^2 * 7 * 13^2 * 37 * 41 * 61^2 * 223 * 569 * 733 * 3181
9103,1,7,x^7 + x^6 + 4,2 * 3 * 37 * 41 * 631 * 911 * 514417 * 1338331 * 1437899
9103,1,8,x^8 + x^7 + 116,2^7 * 3 * 5 * 17 * 37 * 41 * 73 * 569 * 8286461 * 2766536432201
9103,1,9,x^9 + x^8 + 30,2 * 3^3 * 13^2 * 37 * 41 * 223 * 733 * 189664478690645594651419
9103,1,10,x^10 + x^9 + 6,2^5 * 3 * 11 * 37 * 41 * 569 * 7491091 * 83320661 * 6867297824132321
9103,1,11,x^11 + x^10 + 61,2 * 3 * 23 * 37 * 41 * 947 * 42923 * 4179508911131092401895765035271
9103,1,12,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13^2 * 37 * 41 * 61^2 * 223 * 421 * 569 * 733 * 3181 * 39313 * 8286461 * 414877501
9103,1,13,x^13 + x^12 + 91,2 * 3 * 37 * 41 * 79 * 412626261032701 * 9932950436941338227638986257659
9103,1,14,x^14 + x^13 + 23,2^5 * 3 * 37 * 41 * 569 * 631 * 911 * 2269 * 2437 * 514417 * 1338331 * 1437899 * 102889137113284999
9103,1,15,x^15 + x^14 + 63,2 * 3^2 * 13^2 * 31 * 37 * 41 * 223 * 733 * 238523101 * 492799381 * 12937975842751 * 6867297824132321
9103,1,16,x^16 + x^15 + 23,2^8 * 3 * 5 * 17 * 37 * 41 * 73 * 569 * 8286461 * 25121441 * 2766536432201 * 938429817851711439051041
9103,1,17,x^17 + x^16 + 32,2 * 3 * 37 * 41 * 1361 * 2300611 * 710066588936077860850129170284876763070894828836431611
9103,1,18,x^18 + x^17 + 23,2^5 * 3^3 * 7 * 13^2 * 19 * 37 * 41 * 61^2 * 223 * 569 * 733 * 3181 * 682489 * 43879129115744233 * 189664478690645594651419
9103,1,19,x^19 + x^18 + 4,2 * 3 * 37 * 41 * 184233872449426734098754543111694904869713644575588322619312872718139633
9103,1,20,x^20 + x^19 + 220,2^6 * 3 * 5^2 * 11 * 37 * 41 * 569 * 84961 * 330061 * 7491091 * 8157041 * 8286461 * 83320661 * 41224923694321 * 6867297824132321
9103,2,2,x^4 + x^3 + 65,2^6 * 3 * 5 * 37 * 41 * 569 * 8286461
9103,2,3,x^6 + x^5 + 6,2^5 * 3^2 * 7 * 13^2 * 37 * 41 * 61^2 * 223 * 569 * 733 * 3181
9103,2,4,x^8 + x^7 + 116,2^7 * 3 * 5 * 17 * 37 * 41 * 73 * 569 * 8286461 * 2766536432201
9103,2,5,x^10 + x^9 + 6,2^5 * 3 * 11 * 37 * 41 * 569 * 7491091 * 83320661 * 6867297824132321
9103,2,6,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13^2 * 37 * 41 * 61^2 * 223 * 421 * 569 * 733 * 3181 * 39313 * 8286461 * 414877501
9103,2,7,x^14 + x^13 + 23,2^5 * 3 * 37 * 41 * 569 * 631 * 911 * 2269 * 2437 * 514417 * 1338331 * 1437899 * 102889137113284999
9103,2,8,x^16 + x^15 + 23,2^8 * 3 * 5 * 17 * 37 * 41 * 73 * 569 * 8286461 * 25121441 * 2766536432201 * 938429817851711439051041
9103,2,9,x^18 + x^17 + 23,2^5 * 3^3 * 7 * 13^2 * 19 * 37 * 41 * 61^2 * 223 * 569 * 733 * 3181 * 682489 * 43879129115744233 * 189664478690645594651419
9103,2,10,x^20 + x^19 + 220,2^6 * 3 * 5^2 * 11 * 37 * 41 * 569 * 84961 * 330061 * 7491091 * 8157041 * 8286461 * 83320661 * 41224923694321 * 6867297824132321
9103,3,2,x^6 + x^5 + 6,2^5 * 3^2 * 7 * 13^2 * 37 * 41 * 61^2 * 223 * 569 * 733 * 3181
9103,3,3,x^9 + x^8 + 30,2 * 3^3 * 13^2 * 37 * 41 * 223 * 733 * 189664478690645594651419
9103,3,4,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13^2 * 37 * 41 * 61^2 * 223 * 421 * 569 * 733 * 3181 * 39313 * 8286461 * 414877501
9103,3,5,x^15 + x^14 + 63,2 * 3^2 * 13^2 * 31 * 37 * 41 * 223 * 733 * 238523101 * 492799381 * 12937975842751 * 6867297824132321
9103,3,6,x^18 + x^17 + 23,2^5 * 3^3 * 7 * 13^2 * 19 * 37 * 41 * 61^2 * 223 * 569 * 733 * 3181 * 682489 * 43879129115744233 * 189664478690645594651419
9103,4,2,x^8 + x^7 + 116,2^7 * 3 * 5 * 17 * 37 * 41 * 73 * 569 * 8286461 * 2766536432201
9103,4,3,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13^2 * 37 * 41 * 61^2 * 223 * 421 * 569 * 733 * 3181 * 39313 * 8286461 * 414877501
9103,4,4,x^16 + x^15 + 23,2^8 * 3 * 5 * 17 * 37 * 41 * 73 * 569 * 8286461 * 25121441 * 2766536432201 * 938429817851711439051041
9103,4,5,x^20 + x^19 + 220,2^6 * 3 * 5^2 * 11 * 37 * 41 * 569 * 84961 * 330061 * 7491091 * 8157041 * 8286461 * 83320661 * 41224923694321 * 6867297824132321
9103,5,2,x^10 + x^9 + 6,2^5 * 3 * 11 * 37 * 41 * 569 * 7491091 * 83320661 * 6867297824132321
9103,5,3,x^15 + x^14 + 63,2 * 3^2 * 13^2 * 31 * 37 * 41 * 223 * 733 * 238523101 * 492799381 * 12937975842751 * 6867297824132321
9103,5,4,x^20 + x^19 + 220,2^6 * 3 * 5^2 * 11 * 37 * 41 * 569 * 84961 * 330061 * 7491091 * 8157041 * 8286461 * 83320661 * 41224923694321 * 6867297824132321
9103,6,2,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13^2 * 37 * 41 * 61^2 * 223 * 421 * 569 * 733 * 3181 * 39313 * 8286461 * 414877501
9103,6,3,x^18 + x^17 + 23,2^5 * 3^3 * 7 * 13^2 * 19 * 37 * 41 * 61^2 * 223 * 569 * 733 * 3181 * 682489 * 43879129115744233 * 189664478690645594651419
9103,7,2,x^14 + x^13 + 23,2^5 * 3 * 37 * 41 * 569 * 631 * 911 * 2269 * 2437 * 514417 * 1338331 * 1437899 * 102889137113284999
9103,8,2,x^16 + x^15 + 23,2^8 * 3 * 5 * 17 * 37 * 41 * 73 * 569 * 8286461 * 25121441 * 2766536432201 * 938429817851711439051041
9103,9,2,x^18 + x^17 + 23,2^5 * 3^3 * 7 * 13^2 * 19 * 37 * 41 * 61^2 * 223 * 569 * 733 * 3181 * 682489 * 43879129115744233 * 189664478690645594651419
9103,10,2,x^20 + x^19 + 220,2^6 * 3 * 5^2 * 11 * 37 * 41 * 569 * 84961 * 330061 * 7491091 * 8157041 * 8286461 * 83320661 * 41224923694321 * 6867297824132321
