p,e,n,poly,factorization
8117,1,2,x^2 + x + 3,2^3 * 3^2 * 11 * 41 * 2029
8117,1,3,x^3 + x^2 + 3,2^2 * 7 * 373 * 2029 * 25237
8117,1,4,x^4 + x^3 + 13,2^4 * 3^2 * 5 * 11 * 13 * 41 * 457 * 1109 * 2029
8117,1,5,x^5 + x^4 + 3,2^2 * 2029 * 4341458875036141
8117,1,6,x^6 + x^5 + 8,2^3 * 3^3 * 7 * 11 * 31 * 41 * 373 * 2029 * 25237 * 708361
8117,1,7,x^7 + x^6 + 14,2^2 * 281 * 2029 * 1017935975967690568307
8117,1,8,x^8 + x^7 + 14,2^5 * 3^2 * 5 * 11 * 13 * 17 * 41 * 457 * 1109 * 2029 * 38377 * 3326842529
8117,1,9,x^9 + x^8 + 8,2^2 * 7 * 19 * 271 * 373 * 2029 * 25237 * 55545692294769309667
8117,1,10,x^10 + x^9 + 5,2^3 * 3^2 * 11 * 41 * 2029 * 17231 * 251894218951 * 4341458875036141
8117,1,11,x^11 + x^10 + 18,2^2 * 2029 * 321553 * 33867607379 * 114017597355365646795821
8117,1,12,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 11 * 13 * 31 * 37 * 41 * 373 * 397 * 457 * 1109 * 2029 * 25237 * 708361 * 295522087897
8117,1,13,x^13 + x^12 + 20,2^2 * 521 * 2029 * 19319 * 89363 * 484443363197 * 187748701866982297746589
8117,1,14,x^14 + x^13 + 29,2^3 * 3^2 * 11 * 41 * 71 * 281 * 2029 * 4817 * 975521 * 857132883419 * 1017935975967690568307
8117,1,15,x^15 + x^14 + 23,2^2 * 7 * 373 * 2029 * 25237 * 7053279502201 * 4341458875036141 * 2671282174126999801
8117,1,16,x^16 + x^15 + 21,2^6 * 3^2 * 5 * 11 * 13 * 17 * 41 * 449 * 457 * 1109 * 2029 * 38377 * 3030113 * 3326842529 * 6925150345593265010833
8117,1,17,x^17 + x^16 + 27,2^2 * 137 * 2029 * 101046097 * 21092974379941 * 1216198063666052765377847248444174889189
8117,1,18,x^18 + x^17 + 29,2^3 * 3^4 * 7 * 11 * 19 * 31 * 41 * 271 * 373 * 1801 * 2029 * 25237 * 110629 * 708361 * 10568287 * 45275653 * 55545692294769309667
8117,1,19,x^19 + x^18 + 116,2^2 * 2029 * 6841 * 18956430333058644533568137 * 180425195877442060502595166620599947447391
8117,1,20,x^20 + x^19 + 20,2^4 * 3^2 * 5^2 * 11 * 13 * 41 * 457 * 1109 * 2029 * 17231 * 251894218951 * 4341458875036141 * 3768724203607988389048244013821
8117,2,2,x^4 + x^3 + 13,2^4 * 3^2 * 5 * 11 * 13 * 41 * 457 * 1109 * 2029
8117,2,3,x^6 + x^5 + 8,2^3 * 3^3 * 7 * 11 * 31 * 41 * 373 * 2029 * 25237 * 708361
8117,2,4,x^8 + x^7 + 14,2^5 * 3^2 * 5 * 11 * 13 * 17 * 41 * 457 * 1109 * 2029 * 38377 * 3326842529
8117,2,5,x^10 + x^9 + 5,2^3 * 3^2 * 11 * 41 * 2029 * 17231 * 251894218951 * 4341458875036141
8117,2,6,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 11 * 13 * 31 * 37 * 41 * 373 * 397 * 457 * 1109 * 2029 * 25237 * 708361 * 295522087897
8117,2,7,x^14 + x^13 + 29,2^3 * 3^2 * 11 * 41 * 71 * 281 * 2029 * 4817 * 975521 * 857132883419 * 1017935975967690568307
8117,2,8,x^16 + x^15 + 21,2^6 * 3^2 * 5 * 11 * 13 * 17 * 41 * 449 * 457 * 1109 * 2029 * 38377 * 3030113 * 3326842529 * 6925150345593265010833
8117,2,9,x^18 + x^17 + 29,2^3 * 3^4 * 7 * 11 * 19 * 31 * 41 * 271 * 373 * 1801 * 2029 * 25237 * 110629 * 708361 * 10568287 * 45275653 * 55545692294769309667
8117,2,10,x^20 + x^19 + 20,2^4 * 3^2 * 5^2 * 11 * 13 * 41 * 457 * 1109 * 2029 * 17231 * 251894218951 * 4341458875036141 * 3768724203607988389048244013821
8117,3,2,x^6 + x^5 + 8,2^3 * 3^3 * 7 * 11 * 31 * 41 * 373 * 2029 * 25237 * 708361
8117,3,3,x^9 + x^8 + 8,2^2 * 7 * 19 * 271 * 373 * 2029 * 25237 * 55545692294769309667
8117,3,4,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 11 * 13 * 31 * 37 * 41 * 373 * 397 * 457 * 1109 * 2029 * 25237 * 708361 * 295522087897
8117,3,5,x^15 + x^14 + 23,2^2 * 7 * 373 * 2029 * 25237 * 7053279502201 * 4341458875036141 * 2671282174126999801
8117,3,6,x^18 + x^17 + 29,2^3 * 3^4 * 7 * 11 * 19 * 31 * 41 * 271 * 373 * 1801 * 2029 * 25237 * 110629 * 708361 * 10568287 * 45275653 * 55545692294769309667
8117,4,2,x^8 + x^7 + 14,2^5 * 3^2 * 5 * 11 * 13 * 17 * 41 * 457 * 1109 * 2029 * 38377 * 3326842529
8117,4,3,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 11 * 13 * 31 * 37 * 41 * 373 * 397 * 457 * 1109 * 2029 * 25237 * 708361 * 295522087897
8117,4,4,x^16 + x^15 + 21,2^6 * 3^2 * 5 * 11 * 13 * 17 * 41 * 449 * 457 * 1109 * 2029 * 38377 * 3030113 * 3326842529 * 6925150345593265010833
8117,4,5,x^20 + x^19 + 20,2^4 * 3^2 * 5^2 * 11 * 13 * 41 * 457 * 1109 * 2029 * 17231 * 251894218951 * 4341458875036141 * 3768724203607988389048244013821
8117,5,2,x^10 + x^9 + 5,2^3 * 3^2 * 11 * 41 * 2029 * 17231 * 251894218951 * 4341458875036141
8117,5,3,x^15 + x^14 + 23,2^2 * 7 * 373 * 2029 * 25237 * 7053279502201 * 4341458875036141 * 2671282174126999801
8117,5,4,x^20 + x^19 + 20,2^4 * 3^2 * 5^2 * 11 * 13 * 41 * 457 * 1109 * 2029 * 17231 * 251894218951 * 4341458875036141 * 3768724203607988389048244013821
8117,6,2,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 11 * 13 * 31 * 37 * 41 * 373 * 397 * 457 * 1109 * 2029 * 25237 * 708361 * 295522087897
8117,6,3,x^18 + x^17 + 29,2^3 * 3^4 * 7 * 11 * 19 * 31 * 41 * 271 * 373 * 1801 * 2029 * 25237 * 110629 * 708361 * 10568287 * 45275653 * 55545692294769309667
8117,7,2,x^14 + x^13 + 29,2^3 * 3^2 * 11 * 41 * 71 * 281 * 2029 * 4817 * 975521 * 857132883419 * 1017935975967690568307
8117,8,2,x^16 + x^15 + 21,2^6 * 3^2 * 5 * 11 * 13 * 17 * 41 * 449 * 457 * 1109 * 2029 * 38377 * 3030113 * 3326842529 * 6925150345593265010833
8117,9,2,x^18 + x^17 + 29,2^3 * 3^4 * 7 * 11 * 19 * 31 * 41 * 271 * 373 * 1801 * 2029 * 25237 * 110629 * 708361 * 10568287 * 45275653 * 55545692294769309667
8117,10,2,x^20 + x^19 + 20,2^4 * 3^2 * 5^2 * 11 * 13 * 41 * 457 * 1109 * 2029 * 17231 * 251894218951 * 4341458875036141 * 3768724203607988389048244013821
