p,n,poly,factorization
5843,2,x^2 + x + 5,2^3 * 3 * 23 * 127 * 487
5843,3,x^3 + x^2 + 11,2 * 23 * 127 * 883 * 38671
5843,4,x^4 + x^3 + 8,2^4 * 3 * 5^2 * 23 * 127 * 487 * 661 * 1033
5843,5,x^5 + x^4 + 19,2 * 23 * 127 * 14251 * 81803623051
5843,6,x^6 + x^5 + 6,2^3 * 3^2 * 7 * 23 * 61 * 127 * 487 * 883 * 26647 * 38671
5843,7,x^7 + x^6 + 10,2 * 23 * 127 * 421 * 428471 * 220640951952023
5843,8,x^8 + x^7 + 5,2^5 * 3 * 5^2 * 23 * 127 * 487 * 661 * 1033 * 26449 * 22034555449
5843,9,x^9 + x^8 + 4,2 * 23 * 37 * 109 * 127 * 883 * 38671 * 549379 * 17960360160151
5843,10,x^10 + x^9 + 15,2^3 * 3 * 11 * 23 * 31 * 127 * 487 * 14251 * 194071 * 17609791 * 81803623051
5843,11,x^11 + x^10 + 57,2 * 23 * 67 * 127 * 692402128201711040113491991426804879
5843,12,x^12 + x^11 + 95,2^4 * 3^2 * 5^2 * 7 * 13 * 23 * 61 * 73 * 127 * 487 * 661 * 883 * 1033 * 26647 * 38671 * 1228223266597
5843,13,x^13 + x^12 + 10,2 * 23 * 53 * 127 * 29883337504297554602565218232492606714784517
5843,14,x^14 + x^13 + 56,2^3 * 3 * 23 * 127 * 421 * 487 * 7589 * 428471 * 25700669 * 203991473827 * 220640951952023
5843,15,x^15 + x^14 + 4,2 * 23 * 127 * 151 * 883 * 14251 * 38671 * 81803623051 * 8995717521781513118984841751
5843,16,x^16 + x^15 + 122,2^6 * 3 * 5^2 * 17 * 23 * 127 * 487 * 661 * 1033 * 26449 * 1536641 * 8648881 * 22034555449 * 3006601259686993
5843,17,x^17 + x^16 + 46,2 * 23 * 127 * 761567 * 2424043435811517188403965806425271068976666006098573503
5843,18,x^18 + x^17 + 56,2^3 * 3^3 * 7 * 19 * 23 * 37 * 61 * 109 * 127 * 487 * 883 * 26647 * 38671 * 549379 * 1988743087 * 351044181577 * 17960360160151
5843,19,x^19 + x^18 + 71,2 * 23 * 127 * 123558749 * 259123681554468045181 * 1968519310137628560331522673180177806997
5843,20,x^20 + x^19 + 24,2^4 * 3 * 5^3 * 11 * 23 * 31 * 41 * 127 * 487 * 661 * 881 * 1033 * 14251 * 194071 * 17609791 * 81803623051 * 7522415332415672308874981
5843,21,x^21 + x^20 + 49,2 * 23 * 43 * 127 * 421 * 883 * 38671 * 428471 * 60131365267 * 220640951952023 * 612331754736452276569398191225929
