p,n,poly,factorization
4003,2,x^2 + x + 2,2^3 * 3 * 7 * 11 * 13 * 23 * 29
4003,3,x^3 + x^2 + 16,2 * 3^2 * 23 * 29 * 331 * 16141
4003,4,x^4 + x^3 + 23,2^4 * 3 * 5 * 7 * 11 * 13 * 23 * 29 * 1602401
4003,5,x^5 + x^4 + 40,2 * 3 * 23 * 29 * 31 * 62201 * 133196191
4003,6,x^6 + x^5 + 43,2^3 * 3^2 * 7 * 11 * 13 * 23 * 29 * 331 * 16141 * 16020007
4003,7,x^7 + x^6 + 29,2 * 3 * 23 * 29 * 43 * 874787369 * 109408505879
4003,8,x^8 + x^7 + 85,2^5 * 3 * 5 * 7 * 11 * 13 * 17 * 23 * 29 * 1602401 * 7552025424473
4003,9,x^9 + x^8 + 7,2 * 3^3 * 23 * 29 * 37 * 331 * 16141 * 37067266618410720187
4003,10,x^10 + x^9 + 33,2^3 * 3 * 7 * 11 * 13 * 23 * 29 * 31 * 131 * 6271 * 14281 * 21881 * 62201 * 133196191
4003,11,x^11 + x^10 + 101,2 * 3 * 23 * 29 * 947 * 1115872122460756028163842857210159
4003,12,x^12 + x^11 + 33,2^4 * 3^2 * 5 * 7 * 11 * 13 * 23 * 29 * 331 * 541 * 16141 * 1602401 * 16020007 * 474618943453
4003,13,x^13 + x^12 + 24,2 * 3 * 23 * 29 * 53 * 7417734270449996923 * 43071346226068281556319
4003,14,x^14 + x^13 + 34,2^3 * 3 * 7^2 * 11 * 13 * 23 * 29 * 43 * 874787369 * 109408505879 * 587634143645694365221
4003,15,x^15 + x^14 + 44,2 * 3^2 * 23 * 29 * 31 * 331 * 16141 * 62201 * 11160361 * 133196191 * 5906061598992172276201
4003,16,x^16 + x^15 + 320,2^6 * 3 * 5 * 7 * 11 * 13 * 17 * 23 * 29 * 113 * 193 * 5521 * 1602401 * 51085297 * 5359265873057 * 7552025424473
4003,17,x^17 + x^16 + 16,2 * 3 * 23 * 29 * 4013 * 403241 * 8332873406981 * 338084061232793 * 953728199515906582529
4003,18,x^18 + x^17 + 207,2^3 * 3^3 * 7 * 11 * 13 * 19 * 23 * 29 * 37 * 331 * 12277 * 16141 * 63541 * 491851 * 564391 * 16020007 * 37067266618410720187
4003,19,x^19 + x^18 + 250,2 * 3 * 23 * 29 * 457 * 10831 * 245177 * 1214519 * 185265277 * 255144553306520274378473336423109969049
4003,20,x^20 + x^19 + 23,2^4 * 3 * 5^2 * 7 * 11 * 13 * 23 * 29 * 31 * 61 * 131 * 461 * 6271 * 14281 * 21881 * 62201 * 196561 * 1602401 * 133196191 * 2385539302333497301
4003,21,x^21 + x^20 + 144,2 * 3^2 * 23 * 29 * 43 * 331 * 7309 * 16141 * 1760557 * 874787369 * 20127483853 * 109408505879 * 65346305119456354881301
4003,22,x^22 + x^21 + 2,2^3 * 3 * 7 * 11^2 * 13 * 23 * 29 * 89 * 947 * 1619069 * 588119951 * 1133009263450889287 * 1115872122460756028163842857210159
