p,r,n,poly,factorization
797,1,2,x^2 + x + 8,2^3 * 3 * 7 * 19 * 199
797,1,3,x^3 + x^2 + 3,2^2 * 157 * 199 * 4051
797,1,4,x^4 + x^3 + 23,2^4 * 3 * 5 * 7 * 19 * 199 * 63521
797,1,5,x^5 + x^4 + 28,2^2 * 11 * 41 * 199 * 895781311
797,1,6,x^6 + x^5 + 18,2^3 * 3^2 * 7 * 13 * 19 * 157 * 199 * 4051 * 16267
797,1,7,x^7 + x^6 + 7,2^2 * 199 * 21323 * 12035021629289
797,1,8,x^8 + x^7 + 23,2^5 * 3 * 5 * 7 * 17 * 19 * 199 * 953 * 63521 * 12452641
797,1,9,x^9 + x^8 + 12,2^2 * 157 * 181 * 199 * 4051 * 1416026413274563
797,1,10,x^10 + x^9 + 8,2^3 * 3 * 7 * 11 * 19 * 41 * 199 * 3001 * 134283521 * 895781311
797,1,11,x^11 + x^10 + 18,2^2 * 199 * 1607 * 86461 * 47324267 * 15747384825943
797,1,12,x^12 + x^11 + 12,2^4 * 3^2 * 5 * 7 * 13 * 19 * 157 * 199 * 4051 * 16267 * 63521 * 403489838473
797,1,13,x^13 + x^12 + 23,2^2 * 199 * 5851 * 34264777 * 99727307161 * 3289675119823
797,1,14,x^14 + x^13 + 29,2^3 * 3 * 7^2 * 19 * 199 * 21323 * 12035021629289 * 36568514481965299
797,1,15,x^15 + x^14 + 20,2^2 * 11 * 41 * 157 * 199 * 811 * 4051 * 895781311 * 3055890091 * 65608896601
797,1,16,x^16 + x^15 + 33,2^6 * 3 * 5 * 7 * 17 * 19 * 199 * 953 * 63521 * 12452641 * 258426017 * 314992592930993
797,1,17,x^17 + x^16 + 3,2^2 * 103 * 199 * 5407 * 2585837 * 18428231373880310782475139462244733
797,1,18,x^18 + x^17 + 45,2^3 * 3^3 * 7 * 13 * 19 * 109 * 157 * 181 * 199 * 4051 * 16267 * 16759 * 46768568149 * 1416026413274563
797,1,19,x^19 + x^18 + 18,2^2 * 199 * 16857572602825818524107056637858879074040496780500567
797,1,20,x^20 + x^19 + 125,2^4 * 3 * 5^2 * 7 * 11 * 19 * 41 * 199 * 3001 * 8761 * 63521 * 13129301 * 134283521 * 895781311 * 283074401521
797,1,21,x^21 + x^20 + 51,2^2 * 43 * 157 * 199 * 379 * 4051 * 21323 * 53299 * 12035021629289 * 75531459654142724639813323
797,1,22,x^22 + x^21 + 19,2^3 * 3 * 7 * 19 * 23 * 89 * 199 * 1607 * 4621 * 21407 * 86461 * 770771 * 47324267 * 661764792107 * 15747384825943
797,1,23,x^23 + x^22 + 34,2^2 * 199 * 3727 * 112589793737674812118945909 * 16209510799422422782198222317427849
797,1,24,x^24 + x^23 + 53,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 157 * 199 * 953 * 4051 * 16267 * 63521 * 12452641 * 52566816793 * 403489838473 * 3097097604217
797,1,25,x^25 + x^24 + 119,2^2 * 11 * 41 * 199 * 895781311 * 3314897691601 * 11578025695501 * 36832468388351 * 7565383794655892351
797,1,26,x^26 + x^25 + 20,2^3 * 3 * 7 * 19 * 199 * 5851 * 34264777 * 99727307161 * 3289675119823 * 65607771572064155837028523149768361
797,1,27,x^27 + x^26 + 26,2^2 * 157 * 181 * 199 * 4051 * 1416026413274563 * 16836421319760792402997763095546538255400796036132807
797,2,2,x^4 + x^3 + 23,2^4 * 3 * 5 * 7 * 19 * 199 * 63521
797,2,3,x^6 + x^5 + 18,2^3 * 3^2 * 7 * 13 * 19 * 157 * 199 * 4051 * 16267
797,2,4,x^8 + x^7 + 23,2^5 * 3 * 5 * 7 * 17 * 19 * 199 * 953 * 63521 * 12452641
797,2,5,x^10 + x^9 + 8,2^3 * 3 * 7 * 11 * 19 * 41 * 199 * 3001 * 134283521 * 895781311
797,2,6,x^12 + x^11 + 12,2^4 * 3^2 * 5 * 7 * 13 * 19 * 157 * 199 * 4051 * 16267 * 63521 * 403489838473
797,2,7,x^14 + x^13 + 29,2^3 * 3 * 7^2 * 19 * 199 * 21323 * 12035021629289 * 36568514481965299
797,2,8,x^16 + x^15 + 33,2^6 * 3 * 5 * 7 * 17 * 19 * 199 * 953 * 63521 * 12452641 * 258426017 * 314992592930993
797,2,9,x^18 + x^17 + 45,2^3 * 3^3 * 7 * 13 * 19 * 109 * 157 * 181 * 199 * 4051 * 16267 * 16759 * 46768568149 * 1416026413274563
797,2,10,x^20 + x^19 + 125,2^4 * 3 * 5^2 * 7 * 11 * 19 * 41 * 199 * 3001 * 8761 * 63521 * 13129301 * 134283521 * 895781311 * 283074401521
797,2,11,x^22 + x^21 + 19,2^3 * 3 * 7 * 19 * 23 * 89 * 199 * 1607 * 4621 * 21407 * 86461 * 770771 * 47324267 * 661764792107 * 15747384825943
797,2,12,x^24 + x^23 + 53,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 157 * 199 * 953 * 4051 * 16267 * 63521 * 12452641 * 52566816793 * 403489838473 * 3097097604217
797,2,13,x^26 + x^25 + 20,2^3 * 3 * 7 * 19 * 199 * 5851 * 34264777 * 99727307161 * 3289675119823 * 65607771572064155837028523149768361
797,3,2,x^6 + x^5 + 18,2^3 * 3^2 * 7 * 13 * 19 * 157 * 199 * 4051 * 16267
797,3,3,x^9 + x^8 + 12,2^2 * 157 * 181 * 199 * 4051 * 1416026413274563
797,3,4,x^12 + x^11 + 12,2^4 * 3^2 * 5 * 7 * 13 * 19 * 157 * 199 * 4051 * 16267 * 63521 * 403489838473
797,3,5,x^15 + x^14 + 20,2^2 * 11 * 41 * 157 * 199 * 811 * 4051 * 895781311 * 3055890091 * 65608896601
797,3,6,x^18 + x^17 + 45,2^3 * 3^3 * 7 * 13 * 19 * 109 * 157 * 181 * 199 * 4051 * 16267 * 16759 * 46768568149 * 1416026413274563
797,3,7,x^21 + x^20 + 51,2^2 * 43 * 157 * 199 * 379 * 4051 * 21323 * 53299 * 12035021629289 * 75531459654142724639813323
797,3,8,x^24 + x^23 + 53,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 157 * 199 * 953 * 4051 * 16267 * 63521 * 12452641 * 52566816793 * 403489838473 * 3097097604217
797,3,9,x^27 + x^26 + 26,2^2 * 157 * 181 * 199 * 4051 * 1416026413274563 * 16836421319760792402997763095546538255400796036132807
797,4,2,x^8 + x^7 + 23,2^5 * 3 * 5 * 7 * 17 * 19 * 199 * 953 * 63521 * 12452641
797,4,3,x^12 + x^11 + 12,2^4 * 3^2 * 5 * 7 * 13 * 19 * 157 * 199 * 4051 * 16267 * 63521 * 403489838473
797,4,4,x^16 + x^15 + 33,2^6 * 3 * 5 * 7 * 17 * 19 * 199 * 953 * 63521 * 12452641 * 258426017 * 314992592930993
797,4,5,x^20 + x^19 + 125,2^4 * 3 * 5^2 * 7 * 11 * 19 * 41 * 199 * 3001 * 8761 * 63521 * 13129301 * 134283521 * 895781311 * 283074401521
797,4,6,x^24 + x^23 + 53,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 157 * 199 * 953 * 4051 * 16267 * 63521 * 12452641 * 52566816793 * 403489838473 * 3097097604217
797,5,2,x^10 + x^9 + 8,2^3 * 3 * 7 * 11 * 19 * 41 * 199 * 3001 * 134283521 * 895781311
797,5,3,x^15 + x^14 + 20,2^2 * 11 * 41 * 157 * 199 * 811 * 4051 * 895781311 * 3055890091 * 65608896601
797,5,4,x^20 + x^19 + 125,2^4 * 3 * 5^2 * 7 * 11 * 19 * 41 * 199 * 3001 * 8761 * 63521 * 13129301 * 134283521 * 895781311 * 283074401521
797,5,5,x^25 + x^24 + 119,2^2 * 11 * 41 * 199 * 895781311 * 3314897691601 * 11578025695501 * 36832468388351 * 7565383794655892351
797,6,2,x^12 + x^11 + 12,2^4 * 3^2 * 5 * 7 * 13 * 19 * 157 * 199 * 4051 * 16267 * 63521 * 403489838473
797,6,3,x^18 + x^17 + 45,2^3 * 3^3 * 7 * 13 * 19 * 109 * 157 * 181 * 199 * 4051 * 16267 * 16759 * 46768568149 * 1416026413274563
797,6,4,x^24 + x^23 + 53,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 157 * 199 * 953 * 4051 * 16267 * 63521 * 12452641 * 52566816793 * 403489838473 * 3097097604217
797,7,2,x^14 + x^13 + 29,2^3 * 3 * 7^2 * 19 * 199 * 21323 * 12035021629289 * 36568514481965299
797,7,3,x^21 + x^20 + 51,2^2 * 43 * 157 * 199 * 379 * 4051 * 21323 * 53299 * 12035021629289 * 75531459654142724639813323
797,8,2,x^16 + x^15 + 33,2^6 * 3 * 5 * 7 * 17 * 19 * 199 * 953 * 63521 * 12452641 * 258426017 * 314992592930993
797,8,3,x^24 + x^23 + 53,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 157 * 199 * 953 * 4051 * 16267 * 63521 * 12452641 * 52566816793 * 403489838473 * 3097097604217
797,9,2,x^18 + x^17 + 45,2^3 * 3^3 * 7 * 13 * 19 * 109 * 157 * 181 * 199 * 4051 * 16267 * 16759 * 46768568149 * 1416026413274563
797,9,3,x^27 + x^26 + 26,2^2 * 157 * 181 * 199 * 4051 * 1416026413274563 * 16836421319760792402997763095546538255400796036132807
797,10,2,x^20 + x^19 + 125,2^4 * 3 * 5^2 * 7 * 11 * 19 * 41 * 199 * 3001 * 8761 * 63521 * 13129301 * 134283521 * 895781311 * 283074401521
797,11,2,x^22 + x^21 + 19,2^3 * 3 * 7 * 19 * 23 * 89 * 199 * 1607 * 4621 * 21407 * 86461 * 770771 * 47324267 * 661764792107 * 15747384825943
797,12,2,x^24 + x^23 + 53,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 157 * 199 * 953 * 4051 * 16267 * 63521 * 12452641 * 52566816793 * 403489838473 * 3097097604217
797,13,2,x^26 + x^25 + 20,2^3 * 3 * 7 * 19 * 199 * 5851 * 34264777 * 99727307161 * 3289675119823 * 65607771572064155837028523149768361
