p,n,poly,factorization
1549,2,x^2 + x + 10,2^3 * 3^2 * 5^2 * 31 * 43
1549,3,x^3 + x^2 + 19,2^2 * 3^3 * 7^2 * 43 * 16333
1549,4,x^4 + x^3 + 29,2^4 * 3^2 * 5^2 * 29 * 31 * 41 * 43 * 1009
1549,5,x^5 + x^4 + 10,2^2 * 3^2 * 11 * 43 * 1031 * 507966161
1549,6,x^6 + x^5 + 22,2^3 * 3^3 * 5^2 * 7^2 * 31 * 43 * 16333 * 2397853
1549,7,x^7 + x^6 + 2,2^2 * 3^2 * 43 * 2969 * 300497 * 15493110907
1549,8,x^8 + x^7 + 30,2^5 * 3^2 * 5^2 * 17 * 29 * 31 * 41 * 43 * 1009 * 169327210553
1549,9,x^9 + x^8 + 10,2^2 * 3^4 * 7^2 * 43 * 73 * 16333 * 130447 * 483537650707
1549,10,x^10 + x^9 + 154,2^3 * 3^2 * 5^3 * 11 * 31 * 43 * 311 * 1031 * 507966161 * 3699942691
1549,11,x^11 + x^10 + 22,2^2 * 3^2 * 23 * 43 * 3459925941623013591347209839337
1549,12,x^12 + x^11 + 30,2^4 * 3^3 * 5^2 * 7^2 * 13 * 29 * 31 * 41 * 43 * 1009 * 4093 * 16333 * 2397853 * 108198289
1549,13,x^13 + x^12 + 52,2^2 * 3^2 * 43 * 1613 * 118375849087348177299515184514225577
1549,14,x^14 + x^13 + 6,2^3 * 3^2 * 5^2 * 31 * 43 * 2969 * 5881 * 300497 * 15493110907 * 2347345660549597
1549,15,x^15 + x^14 + 57,2^2 * 3^3 * 7^2 * 11 * 43 * 1031 * 16333 * 507966161 * 33123092756275450051318801
1549,16,x^16 + x^15 + 31,2^6 * 3^2 * 5^2 * 17 * 29 * 31 * 41 * 43 * 433 * 1009 * 19841 * 424481 * 1895057 * 2398001 * 169327210553
1549,17,x^17 + x^16 + 82,2^2 * 3^2 * 43 * 138143 * 41720275859 * 190733549524038188269551542143883573
1549,18,x^18 + x^17 + 90,2^3 * 3^4 * 5^2 * 7^2 * 19 * 31 * 43 * 73 * 181 * 199 * 16333 * 130447 * 2397853 * 483537650707 * 20184744395773
1549,19,x^19 + x^18 + 18,2^2 * 3^2 * 43 * 571 * 7552121 * 56019906623 * 10918388732690018204928962328527325907
1549,20,x^20 + x^19 + 128,2^4 * 3^2 * 5^3 * 11 * 29 * 31 * 41 * 43 * 61 * 311 * 1009 * 1031 * 507966161 * 3699942691 * 543352070171366121938341
1549,21,x^21 + x^20 + 56,2^2 * 3^3 * 7^3 * 43 * 127^2 * 421 * 2969 * 16333 * 300497 * 10244011 * 15493110907 * 391632692022039625696057
1549,22,x^22 + x^21 + 18,2^3 * 3^2 * 5^2 * 23 * 31 * 43 * 67 * 859 * 1380911768009019186313272637 * 3459925941623013591347209839337
1549,23,x^23 + x^22 + 32,2^2 * 3^2 * 43 * 277 * 31327 * 20681668127 * 12503548991459 * 6766969375118937720691117821253317878333
1549,24,x^24 + x^23 + 517,2^5 * 3^3 * 5^2 * 7^2 * 13 * 17 * 29 * 31 * 41 * 43 * 1009 * 4093 * 4177 * 16333 * 1601617 * 2397853 * 3930601 * 108198289 * 1260460489 * 169327210553
1549,25,x^25 + x^24 + 52,2^2 * 3^2 * 11 * 43 * 1031 * 5101 * 507966161 * 56724363813487253801 * 21857646497184659575855985464618671930601
