p,n,poly,factorization
1901,2,x^2 + x + 15,2^3 * 3 * 5^2 * 19 * 317
1901,3,x^3 + x^2 + 2,2^2 * 5^2 * 7 * 13 * 19 * 39733
1901,4,x^4 + x^3 + 17,2^4 * 3 * 5^2 * 19 * 317 * 1806901
1901,5,x^5 + x^4 + 59,2^2 * 5^3 * 11 * 19 * 26951 * 8814941
1901,6,x^6 + x^5 + 12,2^3 * 3^2 * 5^2 * 7 * 13 * 19 * 103 * 317 * 11689 * 39733
1901,7,x^7 + x^6 + 12,2^2 * 5^2 * 19 * 29 * 20357 * 79985164544419
1901,8,x^8 + x^7 + 62,2^5 * 3 * 5^2 * 19 * 317 * 54673 * 1806901 * 119433337
1901,9,x^9 + x^8 + 56,2^2 * 5^2 * 7 * 13 * 19 * 883 * 12457 * 39733 * 44983 * 95382811
1901,10,x^10 + x^9 + 88,2^3 * 3 * 5^3 * 11 * 19 * 317 * 26951 * 8814941 * 13052691443801
1901,11,x^11 + x^10 + 2,2^2 * 5^2 * 19 * 67 * 89 * 578843 * 178658667081416416823479
1901,12,x^12 + x^11 + 57,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 37 * 73 * 103 * 317 * 11689 * 39733 * 1806901 * 4835081101
1901,13,x^13 + x^12 + 12,2^2 * 5^2 * 19 * 53 * 2393 * 170171119 * 763485145723 * 135241165090981
1901,14,x^14 + x^13 + 189,2^3 * 3 * 5^2 * 19 * 29 * 127 * 317 * 743 * 19559 * 20357 * 98519 * 259421 * 79985164544419
1901,15,x^15 + x^14 + 37,2^2 * 5^3 * 7 * 11 * 13 * 19 * 31 * 631 * 26951 * 39733 * 8814941 * 1602582001 * 5437723307641
1901,16,x^16 + x^15 + 2,2^6 * 3 * 5^2 * 17 * 19 * 317 * 593 * 4273 * 54673 * 1806901 * 2810641 * 119433337 * 704344381297
1901,17,x^17 + x^16 + 12,2^2 * 5^2 * 19 * 647 * 425242688329 * 105779436719569532841082494710285788559
1901,18,x^18 + x^17 + 86,2^3 * 3^3 * 5^2 * 7 * 13 * 19 * 103 * 317 * 811 * 883 * 11689 * 12457 * 39733 * 44983 * 95382811 * 19397715804300997
1901,19,x^19 + x^18 + 88,2^2 * 5^2 * 19^2 * 2849963 * 1942288759364556675211031332056069591545657709508727
1901,20,x^20 + x^19 + 59,2^4 * 3 * 5^3 * 11 * 19 * 317 * 5441 * 26951 * 299861 * 1806901 * 8814941 * 42741341 * 2445738161 * 13052691443801
1901,21,x^21 + x^20 + 12,2^2 * 5^2 * 7^2 * 13 * 19 * 29 * 43 * 14407 * 20357 * 39733 * 1892311 * 681907339 * 79985164544419 * 397831306746006967
1901,22,x^22 + x^21 + 18,2^3 * 3 * 5^2 * 19 * 23 * 67 * 89 * 317 * 331 * 353 * 578843 * 30703201 * 338460541 * 22058223749 * 178658667081416416823479
1901,23,x^23 + x^22 + 33,2^2 * 5^2 * 19 * 47 * 5981 * 15641 * 2675039 * 15004855516811 * 6041184603127520543 * 1288293654630967326792907
1901,24,x^24 + x^23 + 152,2^5 * 3^2 * 5^2 * 7 * 13 * 19 * 37 * 73 * 103 * 317 * 6793 * 11689 * 39733 * 54673 * 1806901 * 119433337 * 4835081101 * 70112445241 * 358096607377
