p,r,n,poly,factorization
2647,1,2,x^2 + x + 3,2^4 * 3^3 * 7^2 * 331
2647,1,3,x^3 + x^2 + 2,2 * 3^4 * 7^2 * 127 * 18397
2647,1,4,x^4 + x^3 + 3,2^5 * 3^3 * 5 * 7^2 * 13 * 331 * 53897
2647,1,5,x^5 + x^4 + 62,2 * 3^3 * 7^2 * 6801001 * 7221161
2647,1,6,x^6 + x^5 + 24,2^4 * 3^4 * 7^2 * 127 * 331 * 18397 * 7003963
2647,1,7,x^7 + x^6 + 4,2 * 3^3 * 7^3 * 71 * 29989 * 23087099588309
2647,1,8,x^8 + x^7 + 76,2^6 * 3^3 * 5 * 7^2 * 13 * 331 * 41953 * 53897 * 585090097
2647,1,9,x^9 + x^8 + 11,2 * 3^5 * 7^2 * 19 * 127 * 18397 * 48673 * 123982582138273
2647,1,10,x^10 + x^9 + 38,2^4 * 3^3 * 7^2 * 11 * 41 * 331 * 67511 * 1611761 * 6801001 * 7221161
2647,1,11,x^11 + x^10 + 39,2 * 3^3 * 7^2 * 23 * 3389 * 17233987 * 12575299828891145833433
2647,1,12,x^12 + x^11 + 76,2^5 * 3^4 * 5 * 7^2 * 13 * 127 * 157 * 241 * 331 * 18397 * 53897 * 7003963 * 1297475029
2647,1,13,x^13 + x^12 + 16,2 * 3^3 * 7^2 * 1847 * 268529 * 305304767 * 781663299809105499106361
2647,1,14,x^14 + x^13 + 40,2^4 * 3^3 * 7^3 * 71 * 331 * 29989 * 140351 * 23087099588309 * 2449875965167793
2647,1,15,x^15 + x^14 + 72,2 * 3^4 * 7^2 * 127 * 601 * 18397 * 6801001 * 7221161 * 4008602167646525810113801
2647,1,16,x^16 + x^15 + 90,2^7 * 3^3 * 5 * 7^2 * 13 * 17 * 113 * 331 * 41953 * 53897 * 1007873 * 3005489 * 585090097 * 207087180913
2647,1,17,x^17 + x^16 + 211,2 * 3^3 * 7^2 * 103 * 1021 * 19993 * 14271014791237 * 5162017958238637 * 37515597017690171
2647,1,18,x^18 + x^17 + 40,2^4 * 3^5 * 7^2 * 19 * 127 * 331 * 18397 * 48673 * 7003963 * 322585399 * 1066298851693 * 123982582138273
2647,1,19,x^19 + x^18 + 62,2 * 3^3 * 7^2 * 40713181834025551340292038766702218503856123926183402107858217
2647,1,20,x^20 + x^19 + 37,2^5 * 3^3 * 5^2 * 7^2 * 11 * 13 * 41 * 61 * 331 * 53897 * 67511 * 1611761 * 6801001 * 7221161 * 85391441 * 92537398630162081
2647,1,21,x^21 + x^20 + 9,2 * 3^4 * 7^3 * 43 * 71 * 127 * 1933 * 18397 * 29989 * 3682440511 * 23087099588309 * 386408921489191596871643041
2647,1,22,x^22 + x^21 + 113,2^4 * 3^3 * 7^2 * 23 * 199 * 331 * 661 * 3389 * 17233987 * 12575299828891145833433 * 128327826206952621299077540657
2647,1,23,x^23 + x^22 + 230,2 * 3^3 * 7^2 * 139 * 7039 * 116657 * 131081659147123 * 133589495922786852059292374437018054126993186110247
2647,2,2,x^4 + x^3 + 3,2^5 * 3^3 * 5 * 7^2 * 13 * 331 * 53897
2647,2,3,x^6 + x^5 + 24,2^4 * 3^4 * 7^2 * 127 * 331 * 18397 * 7003963
2647,2,4,x^8 + x^7 + 76,2^6 * 3^3 * 5 * 7^2 * 13 * 331 * 41953 * 53897 * 585090097
2647,2,5,x^10 + x^9 + 38,2^4 * 3^3 * 7^2 * 11 * 41 * 331 * 67511 * 1611761 * 6801001 * 7221161
2647,2,6,x^12 + x^11 + 76,2^5 * 3^4 * 5 * 7^2 * 13 * 127 * 157 * 241 * 331 * 18397 * 53897 * 7003963 * 1297475029
2647,2,7,x^14 + x^13 + 40,2^4 * 3^3 * 7^3 * 71 * 331 * 29989 * 140351 * 23087099588309 * 2449875965167793
