p,r,n,poly,factorization
479,1,2,x^2 + x + 34,2^6 * 3 * 5 * 239
479,1,3,x^3 + x^2 + 2,2 * 43 * 239 * 5347
479,1,4,x^4 + x^3 + 19,2^7 * 3 * 5 * 89 * 239 * 1289
479,1,5,x^5 + x^4 + 4,2 * 239 * 52753304641
479,1,6,x^6 + x^5 + 34,2^6 * 3^2 * 5 * 7 * 43 * 239 * 5347 * 10903
479,1,7,x^7 + x^6 + 2,2 * 239 * 14869 * 814027235869
479,1,8,x^8 + x^7 + 68,2^8 * 3 * 5 * 89 * 239 * 1289 * 26321586241
479,1,9,x^9 + x^8 + 4,2 * 19 * 43 * 239 * 5347 * 635710644585019
479,1,10,x^10 + x^9 + 19,2^6 * 3 * 5^2 * 11 * 61 * 239 * 15658271 * 52753304641
479,1,11,x^11 + x^10 + 15,2 * 239 * 859 * 1265145223 * 586312572645493
479,1,12,x^12 + x^11 + 17,2^7 * 3^2 * 5 * 7 * 13 * 43 * 89 * 97 * 239 * 1289 * 3361 * 5347 * 10903 * 12421
479,1,13,x^13 + x^12 + 25,2 * 239 * 29927 * 4885067782642020637473561623
479,1,14,x^14 + x^13 + 31,2^6 * 3 * 5 * 239 * 14869 * 24340457 * 495197711 * 814027235869
479,1,15,x^15 + x^14 + 7,2 * 31 * 43 * 181 * 239 * 5347 * 52753304641 * 492874359562312771
479,1,16,x^16 + x^15 + 182,2^9 * 3 * 5 * 17 * 89 * 239 * 1289 * 36497 * 45446897 * 49140977 * 26321586241
479,1,17,x^17 + x^16 + 69,2 * 239 * 1021 * 8297 * 908508509073940948748665146745104653
479,1,18,x^18 + x^17 + 29,2^6 * 3^3 * 5 * 7 * 19 * 43 * 73 * 109 * 239 * 919 * 5347 * 10903 * 550588267 * 635710644585019
479,1,19,x^19 + x^18 + 24,2 * 239 * 419 * 1103 * 2101931376877 * 1817769405504849642488033147929
479,1,20,x^20 + x^19 + 191,2^7 * 3 * 5^2 * 11 * 61 * 89 * 239 * 1289 * 15658271 * 52753304641 * 2771291530414821425281
479,1,21,x^21 + x^20 + 10,2 * 43 * 239 * 5347 * 14869 * 814027235869 * 145585642731782100250394065072321
479,1,22,x^22 + x^21 + 191,2^6 * 3 * 5 * 23 * 239 * 859 * 209353 * 1044451 * 1265145223 * 126169480676119 * 586312572645493
479,1,23,x^23 + x^22 + 40,2 * 47^2 * 239 * 28591439 * 1471828411900017589843807261040077340787938821871
479,1,24,x^24 + x^23 + 156,2^8 * 3^2 * 5 * 7 * 13 * 43 * 89 * 97 * 239 * 1289 * 3361 * 5347 * 7129 * 10903 * 12421 * 26321586241 * 388736654343059689
479,1,25,x^25 + x^24 + 120,2 * 239 * 15401 * 28001 * 349051 * 52753304641 * 8731090476401 * 307631236177934760517611851
479,1,26,x^26 + x^25 + 17,2^6 * 3 * 5 * 131 * 239 * 29927 * 29534849761 * 37628280719317709903 * 4885067782642020637473561623
479,1,27,x^27 + x^26 + 14,2 * 19 * 43 * 239 * 5347 * 7723 * 635710644585019 * 8789996737730551969 * 25957597426960353394370563
479,1,28,x^28 + x^27 + 134,2^7 * 3 * 5 * 29 * 89 * 239 * 1289 * 14869 * 24340457 * 495197711 * 814027235869 * 1852519594139537 * 2715585368394277
479,1,29,x^29 + x^28 + 21,2 * 59 * 239 * 8455241 * 1830674310903759052882069 * 1229455750598647546148056208795829408693871
479,2,2,x^4 + x^3 + 19,2^7 * 3 * 5 * 89 * 239 * 1289
479,2,3,x^6 + x^5 + 34,2^6 * 3^2 * 5 * 7 * 43 * 239 * 5347 * 10903
479,2,4,x^8 + x^7 + 68,2^8 * 3 * 5 * 89 * 239 * 1289 * 26321586241
479,2,5,x^10 + x^9 + 19,2^6 * 3 * 5^2 * 11 * 61 * 239 * 15658271 * 52753304641
479,2,6,x^12 + x^11 + 17,2^7 * 3^2 * 5 * 7 * 13 * 43 * 89 * 97 * 239 * 1289 * 3361 * 5347 * 10903 * 12421
479,2,7,x^14 + x^13 + 31,2^6 * 3 * 5 * 239 * 14869 * 24340457 * 495197711 * 814027235869
479,2,8,x^16 + x^15 + 182,2^9 * 3 * 5 * 17 * 89 * 239 * 1289 * 36497 * 45446897 * 49140977 * 26321586241
479,2,9,x^18 + x^17 + 29,2^6 * 3^3 * 5 * 7 * 19 * 43 * 73 * 109 * 239 * 919 * 5347 * 10903 * 550588267 * 635710644585019
479,2,10,x^20 + x^19 + 191,2^7 * 3 * 5^2 * 11 * 61 * 89 * 239 * 1289 * 15658271 * 52753304641 * 2771291530414821425281
479,2,11,x^22 + x^21 + 191,2^6 * 3 * 5 * 23 * 239 * 859 * 209353 * 1044451 * 1265145223 * 126169480676119 * 586312572645493
479,2,12,x^24 + x^23 + 156,2^8 * 3^2 * 5 * 7 * 13 * 43 * 89 * 97 * 239 * 1289 * 3361 * 5347 * 7129 * 10903 * 12421 * 26321586241 * 388736654343059689
479,2,13,x^26 + x^25 + 17,2^6 * 3 * 5 * 131 * 239 * 29927 * 29534849761 * 37628280719317709903 * 4885067782642020637473561623
479,2,14,x^28 + x^27 + 134,2^7 * 3 * 5 * 29 * 89 * 239 * 1289 * 14869 * 24340457 * 495197711 * 814027235869 * 1852519594139537 * 2715585368394277
479,3,2,x^6 + x^5 + 34,2^6 * 3^2 * 5 * 7 * 43 * 239 * 5347 * 10903
479,3,3,x^9 + x^8 + 4,2 * 19 * 43 * 239 * 5347 * 635710644585019
479,3,4,x^12 + x^11 + 17,2^7 * 3^2 * 5 * 7 * 13 * 43 * 89 * 97 * 239 * 1289 * 3361 * 5347 * 10903 * 12421
