p,r,n,poly,factorization
4889,1,2,x^2 + x + 7,2^4 * 3 * 5 * 13 * 47 * 163
4889,1,3,x^3 + x^2 + 3,2^3 * 13 * 47 * 23907211
4889,1,4,x^4 + x^3 + 12,2^5 * 3 * 5 * 13 * 29 * 47 * 163 * 412109
4889,1,5,x^5 + x^4 + 3,2^3 * 11 * 13 * 41 * 47 * 61 * 20771249011
4889,1,6,x^6 + x^5 + 63,2^4 * 3^2 * 5 * 7 * 13 * 47 * 163 * 1137973 * 23907211
4889,1,7,x^7 + x^6 + 7,2^3 * 13 * 47 * 113 * 5923 * 20407456878094469
4889,1,8,x^8 + x^7 + 15,2^6 * 3 * 5 * 13 * 29 * 47 * 163 * 2113 * 412109 * 135191895217
4889,1,9,x^9 + x^8 + 34,2^3 * 13 * 19 * 47 * 23907211 * 718731406400536919449
4889,1,10,x^10 + x^9 + 63,2^4 * 3 * 5^2 * 11 * 13 * 41 * 47 * 61 * 131 * 163 * 20771249011 * 872067350591
4889,1,11,x^11 + x^10 + 28,2^3 * 13 * 23 * 47 * 3697 * 91772365493602185773522271550421
4889,1,12,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 29 * 47 * 157 * 163 * 412109 * 1137973 * 23907211 * 3638986785253
4889,1,13,x^13 + x^12 + 15,2^3 * 13^2 * 47 * 53 * 1447889 * 2720369263 * 4561295597 * 15068107836385631
4889,1,14,x^14 + x^13 + 30,2^4 * 3 * 5 * 13 * 47 * 113 * 127 * 163 * 197 * 5923 * 354182711 * 1540756813 * 20407456878094469
4889,1,15,x^15 + x^14 + 31,2^3 * 11 * 13 * 41 * 47 * 61 * 23907211 * 43927231 * 20771249011 * 7429124392195417922911
4889,1,16,x^16 + x^15 + 124,2^7 * 3 * 5 * 13 * 17 * 29 * 47 * 163 * 193 * 2113 * 412109 * 135191895217 * 49742094937516227412191761
4889,1,17,x^17 + x^16 + 37,2^3 * 13 * 47 * 406864546772969 * 261914527643816416832925556080052151694446249
4889,1,18,x^18 + x^17 + 147,2^4 * 3^3 * 5 * 7 * 13 * 19 * 47 * 73 * 109 * 163 * 2053 * 1137973 * 23907211 * 278651035592011 * 718731406400536919449
4889,1,19,x^19 + x^18 + 28,2^3 * 13 * 47 * 2352353 * 7810506424593557 * 138633383626923256588399953492228260743757071
4889,1,20,x^20 + x^19 + 123,2^5 * 3 * 5^2 * 11 * 13 * 29 * 41 * 47 * 61 * 101 * 131 * 163 * 412109 * 1255321 * 1377217181 * 20771249011 * 872067350591 * 1869311510041
4889,1,21,x^21 + x^20 + 58,2^3 * 13 * 47 * 113 * 5923 * 75979 * 23907211 * 3271280923 * 395256095893 * 20407456878094469 * 1897848829041584581
4889,2,2,x^4 + x^3 + 12,2^5 * 3 * 5 * 13 * 29 * 47 * 163 * 412109
4889,2,3,x^6 + x^5 + 63,2^4 * 3^2 * 5 * 7 * 13 * 47 * 163 * 1137973 * 23907211
4889,2,4,x^8 + x^7 + 15,2^6 * 3 * 5 * 13 * 29 * 47 * 163 * 2113 * 412109 * 135191895217
4889,2,5,x^10 + x^9 + 63,2^4 * 3 * 5^2 * 11 * 13 * 41 * 47 * 61 * 131 * 163 * 20771249011 * 872067350591
4889,2,6,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 29 * 47 * 157 * 163 * 412109 * 1137973 * 23907211 * 3638986785253
4889,2,7,x^14 + x^13 + 30,2^4 * 3 * 5 * 13 * 47 * 113 * 127 * 163 * 197 * 5923 * 354182711 * 1540756813 * 20407456878094469
4889,2,8,x^16 + x^15 + 124,2^7 * 3 * 5 * 13 * 17 * 29 * 47 * 163 * 193 * 2113 * 412109 * 135191895217 * 49742094937516227412191761
4889,2,9,x^18 + x^17 + 147,2^4 * 3^3 * 5 * 7 * 13 * 19 * 47 * 73 * 109 * 163 * 2053 * 1137973 * 23907211 * 278651035592011 * 718731406400536919449
4889,2,10,x^20 + x^19 + 123,2^5 * 3 * 5^2 * 11 * 13 * 29 * 41 * 47 * 61 * 101 * 131 * 163 * 412109 * 1255321 * 1377217181 * 20771249011 * 872067350591 * 1869311510041
4889,3,2,x^6 + x^5 + 63,2^4 * 3^2 * 5 * 7 * 13 * 47 * 163 * 1137973 * 23907211
4889,3,3,x^9 + x^8 + 34,2^3 * 13 * 19 * 47 * 23907211 * 718731406400536919449
4889,3,4,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 29 * 47 * 157 * 163 * 412109 * 1137973 * 23907211 * 3638986785253
4889,3,5,x^15 + x^14 + 31,2^3 * 11 * 13 * 41 * 47 * 61 * 23907211 * 43927231 * 20771249011 * 7429124392195417922911
4889,3,6,x^18 + x^17 + 147,2^4 * 3^3 * 5 * 7 * 13 * 19 * 47 * 73 * 109 * 163 * 2053 * 1137973 * 23907211 * 278651035592011 * 718731406400536919449
4889,3,7,x^21 + x^20 + 58,2^3 * 13 * 47 * 113 * 5923 * 75979 * 23907211 * 3271280923 * 395256095893 * 20407456878094469 * 1897848829041584581
4889,4,2,x^8 + x^7 + 15,2^6 * 3 * 5 * 13 * 29 * 47 * 163 * 2113 * 412109 * 135191895217
4889,4,3,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 29 * 47 * 157 * 163 * 412109 * 1137973 * 23907211 * 3638986785253
4889,4,4,x^16 + x^15 + 124,2^7 * 3 * 5 * 13 * 17 * 29 * 47 * 163 * 193 * 2113 * 412109 * 135191895217 * 49742094937516227412191761
4889,4,5,x^20 + x^19 + 123,2^5 * 3 * 5^2 * 11 * 13 * 29 * 41 * 47 * 61 * 101 * 131 * 163 * 412109 * 1255321 * 1377217181 * 20771249011 * 872067350591 * 1869311510041
4889,5,2,x^10 + x^9 + 63,2^4 * 3 * 5^2 * 11 * 13 * 41 * 47 * 61 * 131 * 163 * 20771249011 * 872067350591
4889,5,3,x^15 + x^14 + 31,2^3 * 11 * 13 * 41 * 47 * 61 * 23907211 * 43927231 * 20771249011 * 7429124392195417922911
4889,5,4,x^20 + x^19 + 123,2^5 * 3 * 5^2 * 11 * 13 * 29 * 41 * 47 * 61 * 101 * 131 * 163 * 412109 * 1255321 * 1377217181 * 20771249011 * 872067350591 * 1869311510041
4889,6,2,x^12 + x^11 + 12,2^5 * 3^2 * 5 * 7 * 13 * 29 * 47 * 157 * 163 * 412109 * 1137973 * 23907211 * 3638986785253
4889,6,3,x^18 + x^17 + 147,2^4 * 3^3 * 5 * 7 * 13 * 19 * 47 * 73 * 109 * 163 * 2053 * 1137973 * 23907211 * 278651035592011 * 718731406400536919449
4889,7,2,x^14 + x^13 + 30,2^4 * 3 * 5 * 13 * 47 * 113 * 127 * 163 * 197 * 5923 * 354182711 * 1540756813 * 20407456878094469
4889,7,3,x^21 + x^20 + 58,2^3 * 13 * 47 * 113 * 5923 * 75979 * 23907211 * 3271280923 * 395256095893 * 20407456878094469 * 1897848829041584581
4889,8,2,x^16 + x^15 + 124,2^7 * 3 * 5 * 13 * 17 * 29 * 47 * 163 * 193 * 2113 * 412109 * 135191895217 * 49742094937516227412191761
4889,9,2,x^18 + x^17 + 147,2^4 * 3^3 * 5 * 7 * 13 * 19 * 47 * 73 * 109 * 163 * 2053 * 1137973 * 23907211 * 278651035592011 * 718731406400536919449
4889,10,2,x^20 + x^19 + 123,2^5 * 3 * 5^2 * 11 * 13 * 29 * 41 * 47 * 61 * 101 * 131 * 163 * 412109 * 1255321 * 1377217181 * 20771249011 * 872067350591 * 1869311510041
