p,r,n,poly,factorization
4603,1,2,x^2 + x + 11,2^3 * 3 * 13 * 59 * 1151
4603,1,3,x^3 + x^2 + 24,2 * 3^2 * 7 * 13 * 59 * 1009153
4603,1,4,x^4 + x^3 + 19,2^4 * 3 * 5 * 13 * 17 * 59 * 1151 * 124633
4603,1,5,x^5 + x^4 + 46,2 * 3 * 11 * 13 * 59 * 911 * 208511 * 214891
4603,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 13 * 59 * 331 * 1151 * 63997 * 1009153
4603,1,7,x^7 + x^6 + 33,2 * 3 * 13 * 59 * 36583 * 374879 * 693696942149
4603,1,8,x^8 + x^7 + 7,2^5 * 3 * 5 * 13 * 17 * 59 * 1151 * 124633 * 224457387568441
4603,1,9,x^9 + x^8 + 25,2 * 3^3 * 7 * 13 * 19 * 59 * 73 * 487 * 13411 * 398287 * 878743 * 1009153
4603,1,10,x^10 + x^9 + 44,2^3 * 3 * 11 * 13 * 31 * 59 * 911 * 1151 * 208511 * 214891 * 1934521 * 7484011
4603,1,11,x^11 + x^10 + 74,2 * 3 * 13 * 23 * 59 * 89 * 727 * 9431541532997 * 304277034133463161
4603,1,12,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7 * 13 * 17 * 59 * 157 * 331 * 1151 * 63997 * 124633 * 1009153 * 2859329642989
4603,1,13,x^13 + x^12 + 145,2 * 3 * 13^2 * 59 * 79 * 2414803 * 131526643 * 277408761455375588351098267
4603,1,14,x^14 + x^13 + 32,2^3 * 3 * 13 * 43 * 59 * 113 * 1151 * 36583 * 374879 * 693696942149 * 1957062116491144433
4603,1,15,x^15 + x^14 + 185,2 * 3^2 * 7 * 11 * 13 * 59 * 241 * 911 * 2731 * 167221 * 208511 * 214891 * 1009153 * 2941201 * 622413744871
4603,1,16,x^16 + x^15 + 538,2^6 * 3 * 5 * 13 * 17 * 59 * 1151 * 124633 * 14069057 * 224457387568441 * 7161975224643571763633
4603,1,17,x^17 + x^16 + 144,2 * 3 * 13 * 59 * 129798197 * 5651113583 * 5586414155461 * 9913206048413480224080778871
4603,1,18,x^18 + x^17 + 104,2^3 * 3^3 * 7 * 13 * 19 * 59 * 73 * 331 * 487 * 1151 * 13411 * 63997 * 398287 * 878743 * 1009153 * 9511430729825629543303
4603,1,19,x^19 + x^18 + 118,2 * 3 * 13 * 59 * 11971 * 71895461837597911593608775290546051311750416295551855944742823
4603,1,20,x^20 + x^19 + 298,2^4 * 3 * 5^2 * 11 * 13 * 17 * 31 * 59 * 61 * 911 * 1151 * 124633 * 208511 * 214891 * 1934521 * 3078001 * 7484011 * 214663982735490808721
4603,1,21,x^21 + x^20 + 60,2 * 3^2 * 7^2 * 13 * 59 * 36583 * 47797 * 374879 * 1009153 * 40551799 * 693696942149 * 6666356482588728451995576259909
4603,2,2,x^4 + x^3 + 19,2^4 * 3 * 5 * 13 * 17 * 59 * 1151 * 124633
4603,2,3,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 13 * 59 * 331 * 1151 * 63997 * 1009153
4603,2,4,x^8 + x^7 + 7,2^5 * 3 * 5 * 13 * 17 * 59 * 1151 * 124633 * 224457387568441
4603,2,5,x^10 + x^9 + 44,2^3 * 3 * 11 * 13 * 31 * 59 * 911 * 1151 * 208511 * 214891 * 1934521 * 7484011
4603,2,6,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7 * 13 * 17 * 59 * 157 * 331 * 1151 * 63997 * 124633 * 1009153 * 2859329642989
4603,2,7,x^14 + x^13 + 32,2^3 * 3 * 13 * 43 * 59 * 113 * 1151 * 36583 * 374879 * 693696942149 * 1957062116491144433
4603,2,8,x^16 + x^15 + 538,2^6 * 3 * 5 * 13 * 17 * 59 * 1151 * 124633 * 14069057 * 224457387568441 * 7161975224643571763633
4603,2,9,x^18 + x^17 + 104,2^3 * 3^3 * 7 * 13 * 19 * 59 * 73 * 331 * 487 * 1151 * 13411 * 63997 * 398287 * 878743 * 1009153 * 9511430729825629543303
4603,2,10,x^20 + x^19 + 298,2^4 * 3 * 5^2 * 11 * 13 * 17 * 31 * 59 * 61 * 911 * 1151 * 124633 * 208511 * 214891 * 1934521 * 3078001 * 7484011 * 214663982735490808721
4603,3,2,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 13 * 59 * 331 * 1151 * 63997 * 1009153
4603,3,3,x^9 + x^8 + 25,2 * 3^3 * 7 * 13 * 19 * 59 * 73 * 487 * 13411 * 398287 * 878743 * 1009153
4603,3,4,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7 * 13 * 17 * 59 * 157 * 331 * 1151 * 63997 * 124633 * 1009153 * 2859329642989
4603,3,5,x^15 + x^14 + 185,2 * 3^2 * 7 * 11 * 13 * 59 * 241 * 911 * 2731 * 167221 * 208511 * 214891 * 1009153 * 2941201 * 622413744871
4603,3,6,x^18 + x^17 + 104,2^3 * 3^3 * 7 * 13 * 19 * 59 * 73 * 331 * 487 * 1151 * 13411 * 63997 * 398287 * 878743 * 1009153 * 9511430729825629543303
4603,3,7,x^21 + x^20 + 60,2 * 3^2 * 7^2 * 13 * 59 * 36583 * 47797 * 374879 * 1009153 * 40551799 * 693696942149 * 6666356482588728451995576259909
4603,4,2,x^8 + x^7 + 7,2^5 * 3 * 5 * 13 * 17 * 59 * 1151 * 124633 * 224457387568441
4603,4,3,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7 * 13 * 17 * 59 * 157 * 331 * 1151 * 63997 * 124633 * 1009153 * 2859329642989
4603,4,4,x^16 + x^15 + 538,2^6 * 3 * 5 * 13 * 17 * 59 * 1151 * 124633 * 14069057 * 224457387568441 * 7161975224643571763633
