p,e,n,poly,factorization
8893,1,2,x^2 + x + 15,2^3 * 3^2 * 13 * 19 * 4447
8893,1,3,x^3 + x^2 + 15,2^2 * 3^3 * 13 * 19 * 26364781
8893,1,4,x^4 + x^3 + 7,2^4 * 3^2 * 5^2 * 13 * 19 * 4447 * 1581709
8893,1,5,x^5 + x^4 + 22,2^2 * 3^2 * 11 * 13 * 19 * 41 * 5101 * 2719005851
8893,1,6,x^6 + x^5 + 5,2^3 * 3^3 * 7 * 13 * 19 * 61 * 109 * 1699 * 4447 * 26364781
8893,1,7,x^7 + x^6 + 22,2^2 * 3^2 * 13 * 19 * 43 * 256873 * 44786969681689537
8893,1,8,x^8 + x^7 + 7,2^5 * 3^2 * 5^2 * 13 * 17 * 19 * 4447 * 1581709 * 183956124809753
8893,1,9,x^9 + x^8 + 26,2^2 * 3^4 * 13 * 19 * 2269 * 112501 * 26364781 * 645918346732501
8893,1,10,x^10 + x^9 + 141,2^3 * 3^2 * 11 * 13 * 19 * 31 * 41 * 821 * 4447 * 5101 * 2719005851 * 245719422251
8893,1,11,x^11 + x^10 + 91,2^2 * 3^2 * 13 * 19 * 22721211119365001 * 136175909449717827121543
8893,1,12,x^12 + x^11 + 199,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 61 * 109 * 1699 * 4447 * 1581709 * 26364781 * 6254508164446153
8893,1,13,x^13 + x^12 + 21,2^2 * 3^2 * 13^2 * 19 * 53 * 157 * 3433 * 143833 * 2509807 * 1805327544073 * 1011069000245903
8893,1,14,x^14 + x^13 + 22,2^3 * 3^2 * 13 * 19 * 43 * 673 * 4447 * 11621 * 256873 * 1314769 * 48098651441 * 44786969681689537
8893,1,15,x^15 + x^14 + 21,2^2 * 3^3 * 11 * 13 * 19 * 41 * 5101 * 26364781 * 466408471 * 2719005851 * 83863130628408683244631
8893,1,16,x^16 + x^15 + 37,2^6 * 3^2 * 5^2 * 13 * 17 * 19 * 4447 * 865889 * 1581709 * 183956124809753 * 22588849938274278066967409
8893,1,17,x^17 + x^16 + 15,2^2 * 3^2 * 13 * 19 * 212671 * 18396143 * 23665361 * 36292674911 * 455464311584123246373745921333327
8893,1,18,x^18 + x^17 + 95,2^3 * 3^4 * 7 * 13 * 19 * 61 * 109 * 1699 * 2269 * 4447 * 112501 * 1571149 * 1972981 * 26364781 * 159569350597 * 645918346732501
8893,1,19,x^19 + x^18 + 15,2^2 * 3^2 * 13 * 19^2 * 191 * 8209 * 1150002520023298189 * 3532987363359501262613295267278326135067101967
8893,1,20,x^20 + x^19 + 45,2^4 * 3^2 * 5^3 * 11 * 13 * 19 * 31 * 41 * 821 * 4447 * 5101 * 1581709 * 2719005851 * 245719422251 * 503209414465001 * 15547750796894101
8893,2,2,x^4 + x^3 + 7,2^4 * 3^2 * 5^2 * 13 * 19 * 4447 * 1581709
8893,2,3,x^6 + x^5 + 5,2^3 * 3^3 * 7 * 13 * 19 * 61 * 109 * 1699 * 4447 * 26364781
8893,2,4,x^8 + x^7 + 7,2^5 * 3^2 * 5^2 * 13 * 17 * 19 * 4447 * 1581709 * 183956124809753
8893,2,5,x^10 + x^9 + 141,2^3 * 3^2 * 11 * 13 * 19 * 31 * 41 * 821 * 4447 * 5101 * 2719005851 * 245719422251
8893,2,6,x^12 + x^11 + 199,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 61 * 109 * 1699 * 4447 * 1581709 * 26364781 * 6254508164446153
8893,2,7,x^14 + x^13 + 22,2^3 * 3^2 * 13 * 19 * 43 * 673 * 4447 * 11621 * 256873 * 1314769 * 48098651441 * 44786969681689537
8893,2,8,x^16 + x^15 + 37,2^6 * 3^2 * 5^2 * 13 * 17 * 19 * 4447 * 865889 * 1581709 * 183956124809753 * 22588849938274278066967409
8893,2,9,x^18 + x^17 + 95,2^3 * 3^4 * 7 * 13 * 19 * 61 * 109 * 1699 * 2269 * 4447 * 112501 * 1571149 * 1972981 * 26364781 * 159569350597 * 645918346732501
8893,2,10,x^20 + x^19 + 45,2^4 * 3^2 * 5^3 * 11 * 13 * 19 * 31 * 41 * 821 * 4447 * 5101 * 1581709 * 2719005851 * 245719422251 * 503209414465001 * 15547750796894101
8893,3,2,x^6 + x^5 + 5,2^3 * 3^3 * 7 * 13 * 19 * 61 * 109 * 1699 * 4447 * 26364781
8893,3,3,x^9 + x^8 + 26,2^2 * 3^4 * 13 * 19 * 2269 * 112501 * 26364781 * 645918346732501
8893,3,4,x^12 + x^11 + 199,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 61 * 109 * 1699 * 4447 * 1581709 * 26364781 * 6254508164446153
8893,3,5,x^15 + x^14 + 21,2^2 * 3^3 * 11 * 13 * 19 * 41 * 5101 * 26364781 * 466408471 * 2719005851 * 83863130628408683244631
8893,3,6,x^18 + x^17 + 95,2^3 * 3^4 * 7 * 13 * 19 * 61 * 109 * 1699 * 2269 * 4447 * 112501 * 1571149 * 1972981 * 26364781 * 159569350597 * 645918346732501
8893,4,2,x^8 + x^7 + 7,2^5 * 3^2 * 5^2 * 13 * 17 * 19 * 4447 * 1581709 * 183956124809753
8893,4,3,x^12 + x^11 + 199,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 61 * 109 * 1699 * 4447 * 1581709 * 26364781 * 6254508164446153
8893,4,4,x^16 + x^15 + 37,2^6 * 3^2 * 5^2 * 13 * 17 * 19 * 4447 * 865889 * 1581709 * 183956124809753 * 22588849938274278066967409
