p,n,poly,factorization
6679,2,x^2 + x + 14,2^4 * 3^2 * 5 * 7 * 53 * 167
6679,3,x^3 + x^2 + 5,2 * 3^3 * 7 * 53 * 14871907
6679,4,x^4 + x^3 + 7,2^5 * 3^2 * 5 * 7 * 53 * 167 * 653 * 34157
6679,5,x^5 + x^4 + 10,2 * 3^2 * 7 * 41 * 53 * 71 * 683704750031
6679,6,x^6 + x^5 + 119,2^4 * 3^3 * 5 * 7 * 13 * 53 * 167 * 3430951 * 14871907
6679,7,x^7 + x^6 + 40,2 * 3^2 * 7^2 * 53 * 197 * 64382735243630479859
6679,8,x^8 + x^7 + 28,2^6 * 3^2 * 5 * 7 * 17 * 53 * 167 * 653 * 34157 * 58528427615873
6679,9,x^9 + x^8 + 29,2 * 3^4 * 7 * 53 * 1117 * 1423 * 1531 * 11467 * 14871907 * 1060386841
6679,10,x^10 + x^9 + 60,2^4 * 3^2 * 5^2 * 7 * 11 * 41 * 53 * 71 * 167 * 751 * 48170164381 * 683704750031
6679,11,x^11 + x^10 + 11,2 * 3^2 * 7 * 23 * 53 * 89 * 2399 * 298211 * 120644551619963878241711747
6679,12,x^12 + x^11 + 77,2^5 * 3^3 * 5 * 7 * 13 * 53 * 167 * 653 * 34157 * 74869 * 3430951 * 14871907 * 26579311789
6679,13,x^13 + x^12 + 21,2 * 3^2 * 7 * 53 * 1093 * 1973297 * 3654178287216084333681612277984458701
6679,14,x^14 + x^13 + 131,2^4 * 3^2 * 5 * 7^2 * 29 * 53 * 167 * 197 * 5503 * 3386671 * 164222675051 * 64382735243630479859
6679,15,x^15 + x^14 + 200,2 * 3^3 * 7 * 31 * 41 * 53 * 71 * 811 * 23371 * 14871907 * 16790004571 * 401343155701 * 683704750031
6679,16,x^16 + x^15 + 78,2^7 * 3^2 * 5 * 7 * 17 * 53 * 167 * 653 * 34157 * 58528427615873 * 1979983413049786468835878190881
6679,17,x^17 + x^16 + 110,2 * 3^2 * 7 * 53 * 9660699793045474030142857193 * 1623452317991949060927884239777177
6679,18,x^18 + x^17 + 102,2^4 * 3^4 * 5 * 7 * 13 * 19 * 53 * 73 * 127 * 167 * 1117 * 1423 * 1531 * 5023 * 11467 * 3430951 * 14871907 * 1060386841 * 100328726716129
6679,19,x^19 + x^18 + 95,2 * 3^2 * 7 * 53 * 699634168271359541875658881517829673784693501094446628702653257106281
6679,20,x^20 + x^19 + 280,2^5 * 3^2 * 5^2 * 7 * 11 * 41 * 53 * 71 * 167 * 653 * 751 * 34157 * 51581 * 48170164381 * 683704750031 * 76771810110875632567222901
