p,e,n,poly,factorization
5717,1,2,x^2 + x + 2,2^3 * 3 * 953 * 1429
5717,1,3,x^3 + x^2 + 2,2^2 * 1429 * 2521 * 12967
5717,1,4,x^4 + x^3 + 26,2^4 * 3 * 5 * 137 * 953 * 1429 * 23857
5717,1,5,x^5 + x^4 + 7,2^2 * 41 * 491 * 751 * 1429 * 70671361
5717,1,6,x^6 + x^5 + 3,2^3 * 3^2 * 7 * 13 * 953 * 1429 * 2521 * 12967 * 119701
5717,1,7,x^7 + x^6 + 3,2^2 * 43 * 71^2 * 127 * 1429 * 91757 * 13824742331
5717,1,8,x^8 + x^7 + 5,2^5 * 3 * 5 * 137 * 953 * 1429 * 23857 * 534124836879961
5717,1,9,x^9 + x^8 + 18,2^2 * 19 * 1429 * 2521 * 12967 * 1837619337451425133357
5717,1,10,x^10 + x^9 + 102,2^3 * 3 * 11 * 41 * 491 * 751 * 953 * 1429 * 474931 * 70671361 * 204443641
5717,1,11,x^11 + x^10 + 27,2^2 * 23 * 67 * 1429 * 8713 * 42571 * 65264000235130789500975689
5717,1,12,x^12 + x^11 + 47,2^4 * 3^2 * 5 * 7 * 13 * 97 * 137 * 953 * 1429 * 2521 * 12967 * 23857 * 119701 * 11012882897689
5717,1,13,x^13 + x^12 + 79,2^2 * 53 * 131 * 1429 * 175609138928865436117338352107625286897947
5717,1,14,x^14 + x^13 + 147,2^3 * 3 * 29 * 43 * 71^2 * 127 * 953 * 1429 * 91757 * 13824742331 * 1203746941243730642417
5717,1,15,x^15 + x^14 + 27,2^2 * 41 * 491 * 541 * 751 * 1429 * 2521 * 12967 * 864631 * 70671361 * 2439166788532947742531
5717,1,16,x^16 + x^15 + 45,2^6 * 3 * 5 * 17 * 137 * 953 * 1429 * 23857 * 534124836879961 * 33563451926122872032033703713
5717,1,17,x^17 + x^16 + 8,2^2 * 1429 * 4523 * 135652386513456257 * 2122819269146509878708879984766262380051
5717,1,18,x^18 + x^17 + 31,2^3 * 3^3 * 7 * 13 * 19 * 953 * 1009 * 1429 * 2521 * 12967 * 119701 * 11534445791609966191 * 1837619337451425133357
5717,1,19,x^19 + x^18 + 8,2^2 * 1429 * 1559 * 18384211 * 1485293638202700129335848736333827156910588075261165909603
5717,1,20,x^20 + x^19 + 3,2^4 * 3 * 5^2 * 11 * 41 * 137 * 491 * 751 * 953 * 1429 * 23857 * 474931 * 70671361 * 204443641 * 228231466114682261189712881021
