p,e,n,poly,factorization
6599,1,2,x^2 + x + 38,2^4 * 3 * 5^2 * 11 * 3299
6599,1,3,x^3 + x^2 + 3,2 * 3299 * 43553401
6599,1,4,x^4 + x^3 + 103,2^5 * 3 * 5^2 * 11 * 13 * 61 * 3299 * 27457
6599,1,5,x^5 + x^4 + 8,2 * 3299 * 1896611286226801
6599,1,6,x^6 + x^5 + 19,2^4 * 3^2 * 5^2 * 7 * 11 * 3299 * 2073343 * 43553401
6599,1,7,x^7 + x^6 + 14,2 * 29 * 211 * 3299 * 445033 * 30329267269463
6599,1,8,x^8 + x^7 + 65,2^6 * 3 * 5^2 * 11 * 13 * 61 * 2017 * 3299 * 27457 * 470085244753
6599,1,9,x^9 + x^8 + 27,2 * 19 * 3299 * 14563 * 43553401 * 298445008504183633
6599,1,10,x^10 + x^9 + 17,2^4 * 3 * 5^3 * 11 * 31 * 3299 * 619331 * 19751141 * 1896611286226801
6599,1,11,x^11 + x^10 + 11,2 * 617 * 3299 * 27686012578214321 * 9168568306779744193
6599,1,12,x^12 + x^11 + 278,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 61 * 3299 * 27457 * 2073343 * 43553401 * 1896323833786801
6599,1,13,x^13 + x^12 + 58,2 * 3299 * 6820298106045161848382432450423101816568120401
6599,1,14,x^14 + x^13 + 265,2^4 * 3 * 5^2 * 11 * 29 * 211 * 3299 * 445033 * 30329267269463 * 82566326572564764461407
6599,1,15,x^15 + x^14 + 55,2 * 3299 * 14251 * 43553401 * 1896611286226801 * 252298035927491069418146851
6599,1,16,x^16 + x^15 + 17,2^7 * 3 * 5^2 * 11 * 13 * 17 * 61 * 2017 * 3299 * 27457 * 470085244753 * 105766007286633594485101283153
6599,1,17,x^17 + x^16 + 29,2 * 3299 * 198391 * 620773 * 366072922682307727483237 * 286875512298415319809039711
6599,1,18,x^18 + x^17 + 85,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 3299 * 14563 * 2073343 * 43553401 * 298445008504183633 * 27526279505835789340201
6599,1,19,x^19 + x^18 + 24,2 * 3299 * 19196649479235758232623877797716279 * 29339093603367020533215813436424719
6599,1,20,x^20 + x^19 + 137,2^5 * 3 * 5^3 * 11 * 13 * 31 * 41 * 61 * 3299 * 27457 * 298261 * 619331 * 3486121 * 19751141 * 1896611286226801 * 84353330345167181
6599,2,2,x^4 + x^3 + 103,2^5 * 3 * 5^2 * 11 * 13 * 61 * 3299 * 27457
6599,2,3,x^6 + x^5 + 19,2^4 * 3^2 * 5^2 * 7 * 11 * 3299 * 2073343 * 43553401
6599,2,4,x^8 + x^7 + 65,2^6 * 3 * 5^2 * 11 * 13 * 61 * 2017 * 3299 * 27457 * 470085244753
6599,2,5,x^10 + x^9 + 17,2^4 * 3 * 5^3 * 11 * 31 * 3299 * 619331 * 19751141 * 1896611286226801
6599,2,6,x^12 + x^11 + 278,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 61 * 3299 * 27457 * 2073343 * 43553401 * 1896323833786801
6599,2,7,x^14 + x^13 + 265,2^4 * 3 * 5^2 * 11 * 29 * 211 * 3299 * 445033 * 30329267269463 * 82566326572564764461407
6599,2,8,x^16 + x^15 + 17,2^7 * 3 * 5^2 * 11 * 13 * 17 * 61 * 2017 * 3299 * 27457 * 470085244753 * 105766007286633594485101283153
6599,2,9,x^18 + x^17 + 85,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 3299 * 14563 * 2073343 * 43553401 * 298445008504183633 * 27526279505835789340201
6599,2,10,x^20 + x^19 + 137,2^5 * 3 * 5^3 * 11 * 13 * 31 * 41 * 61 * 3299 * 27457 * 298261 * 619331 * 3486121 * 19751141 * 1896611286226801 * 84353330345167181
6599,3,2,x^6 + x^5 + 19,2^4 * 3^2 * 5^2 * 7 * 11 * 3299 * 2073343 * 43553401
6599,3,3,x^9 + x^8 + 27,2 * 19 * 3299 * 14563 * 43553401 * 298445008504183633
6599,3,4,x^12 + x^11 + 278,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 61 * 3299 * 27457 * 2073343 * 43553401 * 1896323833786801
6599,3,5,x^15 + x^14 + 55,2 * 3299 * 14251 * 43553401 * 1896611286226801 * 252298035927491069418146851
6599,3,6,x^18 + x^17 + 85,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 3299 * 14563 * 2073343 * 43553401 * 298445008504183633 * 27526279505835789340201
6599,4,2,x^8 + x^7 + 65,2^6 * 3 * 5^2 * 11 * 13 * 61 * 2017 * 3299 * 27457 * 470085244753
6599,4,3,x^12 + x^11 + 278,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 61 * 3299 * 27457 * 2073343 * 43553401 * 1896323833786801
6599,4,4,x^16 + x^15 + 17,2^7 * 3 * 5^2 * 11 * 13 * 17 * 61 * 2017 * 3299 * 27457 * 470085244753 * 105766007286633594485101283153
6599,4,5,x^20 + x^19 + 137,2^5 * 3 * 5^3 * 11 * 13 * 31 * 41 * 61 * 3299 * 27457 * 298261 * 619331 * 3486121 * 19751141 * 1896611286226801 * 84353330345167181
6599,5,2,x^10 + x^9 + 17,2^4 * 3 * 5^3 * 11 * 31 * 3299 * 619331 * 19751141 * 1896611286226801
6599,5,3,x^15 + x^14 + 55,2 * 3299 * 14251 * 43553401 * 1896611286226801 * 252298035927491069418146851
6599,5,4,x^20 + x^19 + 137,2^5 * 3 * 5^3 * 11 * 13 * 31 * 41 * 61 * 3299 * 27457 * 298261 * 619331 * 3486121 * 19751141 * 1896611286226801 * 84353330345167181
6599,6,2,x^12 + x^11 + 278,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 61 * 3299 * 27457 * 2073343 * 43553401 * 1896323833786801
6599,6,3,x^18 + x^17 + 85,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 3299 * 14563 * 2073343 * 43553401 * 298445008504183633 * 27526279505835789340201
6599,7,2,x^14 + x^13 + 265,2^4 * 3 * 5^2 * 11 * 29 * 211 * 3299 * 445033 * 30329267269463 * 82566326572564764461407
6599,8,2,x^16 + x^15 + 17,2^7 * 3 * 5^2 * 11 * 13 * 17 * 61 * 2017 * 3299 * 27457 * 470085244753 * 105766007286633594485101283153
6599,9,2,x^18 + x^17 + 85,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 3299 * 14563 * 2073343 * 43553401 * 298445008504183633 * 27526279505835789340201
6599,10,2,x^20 + x^19 + 137,2^5 * 3 * 5^3 * 11 * 13 * 31 * 41 * 61 * 3299 * 27457 * 298261 * 619331 * 3486121 * 19751141 * 1896611286226801 * 84353330345167181
