p,n,poly,factorization
7193,2,x^2 + x + 11,2^4 * 3 * 11 * 29 * 31 * 109
7193,3,x^3 + x^2 + 3,2^3 * 7 * 19 * 29 * 31 * 229 * 1699
7193,4,x^4 + x^3 + 84,2^5 * 3 * 5^3 * 11 * 29 * 31 * 109 * 349 * 593
7193,5,x^5 + x^4 + 6,2^3 * 29 * 31 * 41 * 5351 * 12203427211
7193,6,x^6 + x^5 + 43,2^4 * 3^2 * 7 * 11 * 13 * 19 * 29 * 31 * 109 * 229 * 1699 * 1326463
7193,7,x^7 + x^6 + 24,2^3 * 29 * 31 * 109831 * 1261234394171234953
7193,8,x^8 + x^7 + 51,2^6 * 3 * 5^3 * 11 * 17 * 29 * 31 * 109 * 349 * 593 * 1097 * 71771941849
7193,9,x^9 + x^8 + 43,2^3 * 7 * 19 * 29 * 31 * 229 * 1699 * 15643 * 235996993 * 37517496193
7193,10,x^10 + x^9 + 22,2^4 * 3 * 11 * 29 * 31 * 41 * 109 * 5351 * 433201 * 6178604801 * 12203427211
7193,11,x^11 + x^10 + 12,2^3 * 29 * 31 * 67 * 5534599275260811465136823502460992529
7193,12,x^12 + x^11 + 23,2^5 * 3^2 * 5^3 * 7 * 11 * 13 * 19 * 29 * 31 * 109 * 229 * 349 * 593 * 1669 * 1699 * 1326463 * 1603924407037
7193,13,x^13 + x^12 + 37,2^3 * 29 * 31 * 19185852671201890510563518327613054151419745501
7193,14,x^14 + x^13 + 44,2^4 * 3 * 11 * 29 * 31 * 109 * 421 * 953 * 109831 * 24076319 * 14336228131 * 1261234394171234953
7193,15,x^15 + x^14 + 23,2^3 * 7 * 19 * 29 * 31 * 41 * 61 * 211 * 229 * 1699 * 5351 * 47041 * 130756411 * 12203427211 * 90504104076181
7193,16,x^16 + x^15 + 3,2^7 * 3 * 5^3 * 11 * 17 * 29 * 31 * 109 * 349 * 433 * 593 * 1097 * 4337 * 22987409 * 71771941849 * 83000965679084209
7193,17,x^17 + x^16 + 51,2^3 * 29 * 31 * 8093 * 14281 * 50920747 * 8726868276661110794921218991082359870447560151
7193,18,x^18 + x^17 + 54,2^4 * 3^3 * 7 * 11 * 13 * 19 * 29 * 31 * 109 * 229 * 739 * 1699 * 15643 * 1326463 * 235996993 * 37517496193 * 62473331875502413729
7193,19,x^19 + x^18 + 35,2^3 * 29 * 31 * 550241 * 4829348196775123956972775394004701028677398213114034563314180923
7193,20,x^20 + x^19 + 12,2^5 * 3 * 5^4 * 11 * 29 * 31 * 41 * 109 * 349 * 593 * 5351 * 433201 * 6178604801 * 12203427211 * 542971837738921 * 2639569886090981
