p,e,n,poly,factorization
6361,1,2,x^2 + x + 21,2^4 * 3 * 5 * 53 * 3181
6361,1,3,x^3 + x^2 + 35,2^3 * 3^2 * 5 * 53 * 13489561
6361,1,4,x^4 + x^3 + 29,2^5 * 3 * 5 * 53 * 3181 * 20231161
6361,1,5,x^5 + x^4 + 21,2^3 * 3 * 5^2 * 11 * 53 * 151 * 461 * 13411 * 31891
6361,1,6,x^6 + x^5 + 29,2^4 * 3^2 * 5 * 7 * 13 * 31 * 53 * 3181 * 14341 * 13489561
6361,1,7,x^7 + x^6 + 35,2^3 * 3 * 5 * 53 * 337 * 196603277046392579791
6361,1,8,x^8 + x^7 + 97,2^6 * 3 * 5 * 53 * 73^2 * 257 * 3181 * 20231161 * 597713057
6361,1,9,x^9 + x^8 + 29,2^3 * 3^3 * 5 * 37 * 53 * 1309807 * 13489561 * 455640256400059
6361,1,10,x^10 + x^9 + 62,2^4 * 3 * 5^2 * 11 * 53 * 131 * 151 * 461 * 3181 * 13411 * 31891 * 1358881 * 9195611
6361,1,11,x^11 + x^10 + 31,2^3 * 3 * 5 * 23 * 53 * 2003 * 1181926307 * 5059117933 * 393775097636449
6361,1,12,x^12 + x^11 + 84,2^5 * 3^2 * 5 * 7 * 13 * 31 * 53 * 181 * 1201 * 3181 * 3637 * 14341 * 2070793 * 13489561 * 20231161
6361,1,13,x^13 + x^12 + 153,2^3 * 3 * 5 * 53 * 11830457193473179 * 370997940189525261077684715367
6361,1,14,x^14 + x^13 + 97,2^4 * 3 * 5 * 53 * 337 * 3181 * 18259545431 * 3627389091551 * 196603277046392579791
6361,1,15,x^15 + x^14 + 164,2^3 * 3^2 * 5^2 * 11 * 53 * 151 * 461 * 13411 * 31891 * 13489561 * 35634901 * 1499658541 * 50149538732401
6361,1,16,x^16 + x^15 + 58,2^7 * 3 * 5 * 17 * 53 * 73^2 * 257 * 3181 * 3194881 * 20231161 * 597713057 * 24675704511312928314833
6361,1,17,x^17 + x^16 + 116,2^3 * 3 * 5 * 53 * 137 * 8161 * 305048069 * 21068925329464247088401596520560929289038861269
6361,1,18,x^18 + x^17 + 290,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 53 * 3181 * 14341 * 1309807 * 13489561 * 811509733 * 4296403280503 * 455640256400059
6361,1,19,x^19 + x^18 + 76,2^3 * 3 * 5 * 53 * 257869 * 15622447 * 305584999229 * 236181117286538732136117660795122582855358557
6361,1,20,x^20 + x^19 + 29,2^5 * 3 * 5^2 * 11 * 53 * 131 * 151 * 461 * 3181 * 13411 * 31891 * 1358881 * 9195611 * 20231161 * 2680421876918583766269387318241
6361,1,21,x^21 + x^20 + 109,2^3 * 3^2 * 5 * 43 * 53 * 337 * 13489561 * 4843222147 * 196603277046392579791 * 21068500258484722723400404549778641
6361,2,2,x^4 + x^3 + 29,2^5 * 3 * 5 * 53 * 3181 * 20231161
6361,2,3,x^6 + x^5 + 29,2^4 * 3^2 * 5 * 7 * 13 * 31 * 53 * 3181 * 14341 * 13489561
6361,2,4,x^8 + x^7 + 97,2^6 * 3 * 5 * 53 * 73^2 * 257 * 3181 * 20231161 * 597713057
6361,2,5,x^10 + x^9 + 62,2^4 * 3 * 5^2 * 11 * 53 * 131 * 151 * 461 * 3181 * 13411 * 31891 * 1358881 * 9195611
6361,2,6,x^12 + x^11 + 84,2^5 * 3^2 * 5 * 7 * 13 * 31 * 53 * 181 * 1201 * 3181 * 3637 * 14341 * 2070793 * 13489561 * 20231161
6361,2,7,x^14 + x^13 + 97,2^4 * 3 * 5 * 53 * 337 * 3181 * 18259545431 * 3627389091551 * 196603277046392579791
6361,2,8,x^16 + x^15 + 58,2^7 * 3 * 5 * 17 * 53 * 73^2 * 257 * 3181 * 3194881 * 20231161 * 597713057 * 24675704511312928314833
6361,2,9,x^18 + x^17 + 290,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 53 * 3181 * 14341 * 1309807 * 13489561 * 811509733 * 4296403280503 * 455640256400059
6361,2,10,x^20 + x^19 + 29,2^5 * 3 * 5^2 * 11 * 53 * 131 * 151 * 461 * 3181 * 13411 * 31891 * 1358881 * 9195611 * 20231161 * 2680421876918583766269387318241
6361,3,2,x^6 + x^5 + 29,2^4 * 3^2 * 5 * 7 * 13 * 31 * 53 * 3181 * 14341 * 13489561
6361,3,3,x^9 + x^8 + 29,2^3 * 3^3 * 5 * 37 * 53 * 1309807 * 13489561 * 455640256400059
6361,3,4,x^12 + x^11 + 84,2^5 * 3^2 * 5 * 7 * 13 * 31 * 53 * 181 * 1201 * 3181 * 3637 * 14341 * 2070793 * 13489561 * 20231161
6361,3,5,x^15 + x^14 + 164,2^3 * 3^2 * 5^2 * 11 * 53 * 151 * 461 * 13411 * 31891 * 13489561 * 35634901 * 1499658541 * 50149538732401
6361,3,6,x^18 + x^17 + 290,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 53 * 3181 * 14341 * 1309807 * 13489561 * 811509733 * 4296403280503 * 455640256400059
6361,3,7,x^21 + x^20 + 109,2^3 * 3^2 * 5 * 43 * 53 * 337 * 13489561 * 4843222147 * 196603277046392579791 * 21068500258484722723400404549778641
6361,4,2,x^8 + x^7 + 97,2^6 * 3 * 5 * 53 * 73^2 * 257 * 3181 * 20231161 * 597713057
6361,4,3,x^12 + x^11 + 84,2^5 * 3^2 * 5 * 7 * 13 * 31 * 53 * 181 * 1201 * 3181 * 3637 * 14341 * 2070793 * 13489561 * 20231161
6361,4,4,x^16 + x^15 + 58,2^7 * 3 * 5 * 17 * 53 * 73^2 * 257 * 3181 * 3194881 * 20231161 * 597713057 * 24675704511312928314833
6361,4,5,x^20 + x^19 + 29,2^5 * 3 * 5^2 * 11 * 53 * 131 * 151 * 461 * 3181 * 13411 * 31891 * 1358881 * 9195611 * 20231161 * 2680421876918583766269387318241
6361,5,2,x^10 + x^9 + 62,2^4 * 3 * 5^2 * 11 * 53 * 131 * 151 * 461 * 3181 * 13411 * 31891 * 1358881 * 9195611
6361,5,3,x^15 + x^14 + 164,2^3 * 3^2 * 5^2 * 11 * 53 * 151 * 461 * 13411 * 31891 * 13489561 * 35634901 * 1499658541 * 50149538732401
6361,5,4,x^20 + x^19 + 29,2^5 * 3 * 5^2 * 11 * 53 * 131 * 151 * 461 * 3181 * 13411 * 31891 * 1358881 * 9195611 * 20231161 * 2680421876918583766269387318241
6361,6,2,x^12 + x^11 + 84,2^5 * 3^2 * 5 * 7 * 13 * 31 * 53 * 181 * 1201 * 3181 * 3637 * 14341 * 2070793 * 13489561 * 20231161
6361,6,3,x^18 + x^17 + 290,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 53 * 3181 * 14341 * 1309807 * 13489561 * 811509733 * 4296403280503 * 455640256400059
6361,7,2,x^14 + x^13 + 97,2^4 * 3 * 5 * 53 * 337 * 3181 * 18259545431 * 3627389091551 * 196603277046392579791
6361,7,3,x^21 + x^20 + 109,2^3 * 3^2 * 5 * 43 * 53 * 337 * 13489561 * 4843222147 * 196603277046392579791 * 21068500258484722723400404549778641
6361,8,2,x^16 + x^15 + 58,2^7 * 3 * 5 * 17 * 53 * 73^2 * 257 * 3181 * 3194881 * 20231161 * 597713057 * 24675704511312928314833
6361,9,2,x^18 + x^17 + 290,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 53 * 3181 * 14341 * 1309807 * 13489561 * 811509733 * 4296403280503 * 455640256400059
6361,10,2,x^20 + x^19 + 29,2^5 * 3 * 5^2 * 11 * 53 * 131 * 151 * 461 * 3181 * 13411 * 31891 * 1358881 * 9195611 * 20231161 * 2680421876918583766269387318241
