p,r,n,poly,factorization
3631,1,2,x^2 + x + 15,2^5 * 3 * 5 * 11^2 * 227
3631,1,3,x^3 + x^2 + 13,2 * 3^2 * 5 * 11^2 * 1873 * 2347
3631,1,4,x^4 + x^3 + 78,2^6 * 3 * 5 * 11^2 * 113 * 227 * 58337
3631,1,5,x^5 + x^4 + 40,2 * 3 * 5^2 * 11^2 * 31 * 9551 * 117447581
3631,1,6,x^6 + x^5 + 21,2^5 * 3^2 * 5 * 7 * 11^2 * 13 * 227 * 241 * 601 * 1873 * 2347
3631,1,7,x^7 + x^6 + 225,2 * 3 * 5 * 11^2 * 211219 * 10852858362521323
3631,1,8,x^8 + x^7 + 15,2^7 * 3 * 5 * 11^2 * 113 * 227 * 233 * 313 * 18089 * 58337 * 65881
3631,1,9,x^9 + x^8 + 13,2 * 3^3 * 5 * 11^2 * 1873 * 2347 * 1528291 * 499839050853001
3631,1,10,x^10 + x^9 + 15,2^5 * 3 * 5^2 * 11^2 * 31 * 41 * 227 * 9551 * 1716241 * 2469581 * 117447581
3631,1,11,x^11 + x^10 + 20,2 * 3 * 5 * 11^3 * 36223418034100187294697843894301651
3631,1,12,x^12 + x^11 + 71,2^6 * 3^2 * 5 * 7 * 11^2 * 13 * 61 * 113 * 227 * 241 * 601 * 1873 * 2347 * 58337 * 95089 * 29967109
3631,1,13,x^13 + x^12 + 28,2 * 3 * 5 * 11^2 * 677 * 13913098443006597173 * 557727532424666086393
3631,1,14,x^14 + x^13 + 37,2^5 * 3 * 5 * 11^2 * 29^2 * 227 * 211219 * 292573 * 9311243022187 * 10852858362521323
3631,1,15,x^15 + x^14 + 140,2 * 3^2 * 5^2 * 11^2 * 31 * 1873 * 2347 * 9551 * 8200561 * 117447581 * 3683382360598232778961
3631,1,16,x^16 + x^15 + 78,2^8 * 3 * 5 * 11^2 * 17 * 113 * 227 * 233 * 313 * 18089 * 58337 * 65881 * 243233009 * 3653495374359233857
3631,1,17,x^17 + x^16 + 20,2 * 3 * 5 * 11^2 * 43963 * 2136833 * 9720345544566171812184189449951649136608429043
3631,1,18,x^18 + x^17 + 99,2^5 * 3^3 * 5 * 7 * 11^2 * 13 * 19 * 109 * 127 * 227 * 241 * 307 * 601 * 1873 * 2347 * 3061 * 1528291 * 9271968949 * 499839050853001
3631,1,19,x^19 + x^18 + 52,2 * 3 * 5 * 11^2 * 102303107 * 5432942993 * 21660482799422758422876796595038000499107093099
3631,1,20,x^20 + x^19 + 85,2^6 * 3 * 5^2 * 11^2 * 31 * 41 * 113 * 227 * 401 * 9551 * 58337 * 1716241 * 2469581 * 117447581 * 75346934163548263839110321
3631,1,21,x^21 + x^20 + 20,2 * 3^2 * 5 * 11^2 * 1873 * 2347 * 211219 * 1823926581751 * 10852858362521323 * 2878644338358210321838152371431
3631,1,22,x^22 + x^21 + 69,2^5 * 3 * 5 * 11^3 * 23 * 227 * 6095653510013 * 2840499972244007154049 * 36223418034100187294697843894301651
3631,2,2,x^4 + x^3 + 78,2^6 * 3 * 5 * 11^2 * 113 * 227 * 58337
3631,2,3,x^6 + x^5 + 21,2^5 * 3^2 * 5 * 7 * 11^2 * 13 * 227 * 241 * 601 * 1873 * 2347
3631,2,4,x^8 + x^7 + 15,2^7 * 3 * 5 * 11^2 * 113 * 227 * 233 * 313 * 18089 * 58337 * 65881
3631,2,5,x^10 + x^9 + 15,2^5 * 3 * 5^2 * 11^2 * 31 * 41 * 227 * 9551 * 1716241 * 2469581 * 117447581
3631,2,6,x^12 + x^11 + 71,2^6 * 3^2 * 5 * 7 * 11^2 * 13 * 61 * 113 * 227 * 241 * 601 * 1873 * 2347 * 58337 * 95089 * 29967109
3631,2,7,x^14 + x^13 + 37,2^5 * 3 * 5 * 11^2 * 29^2 * 227 * 211219 * 292573 * 9311243022187 * 10852858362521323
3631,2,8,x^16 + x^15 + 78,2^8 * 3 * 5 * 11^2 * 17 * 113 * 227 * 233 * 313 * 18089 * 58337 * 65881 * 243233009 * 3653495374359233857
3631,2,9,x^18 + x^17 + 99,2^5 * 3^3 * 5 * 7 * 11^2 * 13 * 19 * 109 * 127 * 227 * 241 * 307 * 601 * 1873 * 2347 * 3061 * 1528291 * 9271968949 * 499839050853001
3631,2,10,x^20 + x^19 + 85,2^6 * 3 * 5^2 * 11^2 * 31 * 41 * 113 * 227 * 401 * 9551 * 58337 * 1716241 * 2469581 * 117447581 * 75346934163548263839110321
3631,2,11,x^22 + x^21 + 69,2^5 * 3 * 5 * 11^3 * 23 * 227 * 6095653510013 * 2840499972244007154049 * 36223418034100187294697843894301651
3631,3,2,x^6 + x^5 + 21,2^5 * 3^2 * 5 * 7 * 11^2 * 13 * 227 * 241 * 601 * 1873 * 2347
3631,3,3,x^9 + x^8 + 13,2 * 3^3 * 5 * 11^2 * 1873 * 2347 * 1528291 * 499839050853001
3631,3,4,x^12 + x^11 + 71,2^6 * 3^2 * 5 * 7 * 11^2 * 13 * 61 * 113 * 227 * 241 * 601 * 1873 * 2347 * 58337 * 95089 * 29967109
3631,3,5,x^15 + x^14 + 140,2 * 3^2 * 5^2 * 11^2 * 31 * 1873 * 2347 * 9551 * 8200561 * 117447581 * 3683382360598232778961
3631,3,6,x^18 + x^17 + 99,2^5 * 3^3 * 5 * 7 * 11^2 * 13 * 19 * 109 * 127 * 227 * 241 * 307 * 601 * 1873 * 2347 * 3061 * 1528291 * 9271968949 * 499839050853001
3631,3,7,x^21 + x^20 + 20,2 * 3^2 * 5 * 11^2 * 1873 * 2347 * 211219 * 1823926581751 * 10852858362521323 * 2878644338358210321838152371431
3631,4,2,x^8 + x^7 + 15,2^7 * 3 * 5 * 11^2 * 113 * 227 * 233 * 313 * 18089 * 58337 * 65881
3631,4,3,x^12 + x^11 + 71,2^6 * 3^2 * 5 * 7 * 11^2 * 13 * 61 * 113 * 227 * 241 * 601 * 1873 * 2347 * 58337 * 95089 * 29967109
3631,4,4,x^16 + x^15 + 78,2^8 * 3 * 5 * 11^2 * 17 * 113 * 227 * 233 * 313 * 18089 * 58337 * 65881 * 243233009 * 3653495374359233857
3631,4,5,x^20 + x^19 + 85,2^6 * 3 * 5^2 * 11^2 * 31 * 41 * 113 * 227 * 401 * 9551 * 58337 * 1716241 * 2469581 * 117447581 * 75346934163548263839110321
3631,5,2,x^10 + x^9 + 15,2^5 * 3 * 5^2 * 11^2 * 31 * 41 * 227 * 9551 * 1716241 * 2469581 * 117447581
3631,5,3,x^15 + x^14 + 140,2 * 3^2 * 5^2 * 11^2 * 31 * 1873 * 2347 * 9551 * 8200561 * 117447581 * 3683382360598232778961
3631,5,4,x^20 + x^19 + 85,2^6 * 3 * 5^2 * 11^2 * 31 * 41 * 113 * 227 * 401 * 9551 * 58337 * 1716241 * 2469581 * 117447581 * 75346934163548263839110321
3631,6,2,x^12 + x^11 + 71,2^6 * 3^2 * 5 * 7 * 11^2 * 13 * 61 * 113 * 227 * 241 * 601 * 1873 * 2347 * 58337 * 95089 * 29967109
3631,6,3,x^18 + x^17 + 99,2^5 * 3^3 * 5 * 7 * 11^2 * 13 * 19 * 109 * 127 * 227 * 241 * 307 * 601 * 1873 * 2347 * 3061 * 1528291 * 9271968949 * 499839050853001
3631,7,2,x^14 + x^13 + 37,2^5 * 3 * 5 * 11^2 * 29^2 * 227 * 211219 * 292573 * 9311243022187 * 10852858362521323
3631,7,3,x^21 + x^20 + 20,2 * 3^2 * 5 * 11^2 * 1873 * 2347 * 211219 * 1823926581751 * 10852858362521323 * 2878644338358210321838152371431
3631,8,2,x^16 + x^15 + 78,2^8 * 3 * 5 * 11^2 * 17 * 113 * 227 * 233 * 313 * 18089 * 58337 * 65881 * 243233009 * 3653495374359233857
3631,9,2,x^18 + x^17 + 99,2^5 * 3^3 * 5 * 7 * 11^2 * 13 * 19 * 109 * 127 * 227 * 241 * 307 * 601 * 1873 * 2347 * 3061 * 1528291 * 9271968949 * 499839050853001
3631,10,2,x^20 + x^19 + 85,2^6 * 3 * 5^2 * 11^2 * 31 * 41 * 113 * 227 * 401 * 9551 * 58337 * 1716241 * 2469581 * 117447581 * 75346934163548263839110321
3631,11,2,x^22 + x^21 + 69,2^5 * 3 * 5 * 11^3 * 23 * 227 * 6095653510013 * 2840499972244007154049 * 36223418034100187294697843894301651
