p,n,poly,factorization
3701,2,x^2 + x + 7,2^3 * 3 * 5^2 * 37 * 617
3701,3,x^3 + x^2 + 3,2^2 * 5^2 * 13 * 37 * 307 * 3433
3701,4,x^4 + x^3 + 10,2^4 * 3 * 5^2 * 37 * 617 * 6848701
3701,5,x^5 + x^4 + 85,2^2 * 5^3 * 11 * 37 * 3412172762491
3701,6,x^6 + x^5 + 19,2^3 * 3^2 * 5^2 * 7 * 13 * 37 * 307 * 617 * 3433 * 652081
3701,7,x^7 + x^6 + 23,2^2 * 5^2 * 37 * 2570584423501434227707
3701,8,x^8 + x^7 + 2,2^5 * 3 * 5^2 * 37 * 73 * 89 * 617 * 881 * 6848701 * 16389193
3701,9,x^9 + x^8 + 72,2^2 * 5^2 * 13 * 37 * 271 * 307 * 757 * 3433 * 6067 * 2064787418647
3701,10,x^10 + x^9 + 19,2^3 * 3 * 5^3 * 11 * 37 * 61 * 101 * 617 * 9851 * 3090491 * 3412172762491
3701,11,x^11 + x^10 + 15,2^2 * 5^2 * 37 * 30757 * 15680656429770568859614211267323
3701,12,x^12 + x^11 + 23,2^4 * 3^2 * 5^2 * 7 * 13 * 37 * 307 * 617 * 3433 * 652081 * 6848701 * 187618780457401
3701,13,x^13 + x^12 + 15,2^2 * 5^2 * 37 * 53 * 79 * 22759034117 * 69324954693708587674152097747
3701,14,x^14 + x^13 + 17,2^3 * 3 * 5^2 * 37 * 113 * 617 * 2142463 * 10612199538179 * 2570584423501434227707
3701,15,x^15 + x^14 + 31,2^2 * 5^3 * 11 * 13 * 37 * 307 * 3433 * 50581 * 5167441 * 3412172762491 * 134639466411085981
3701,16,x^16 + x^15 + 29,2^6 * 3 * 5^2 * 17 * 37 * 73 * 89 * 617 * 881 * 1297 * 3121 * 6848701 * 16389193 * 255764355435879254369
3701,17,x^17 + x^16 + 15,2^2 * 5^2 * 37 * 6257 * 2657600663750786423319511 * 74536130695781218162274700071
3701,18,x^18 + x^17 + 10,2^3 * 3^3 * 5^2 * 7 * 13 * 19 * 37 * 271 * 307 * 617 * 757 * 3433 * 6067 * 652081 * 2064787418647 * 45085786993404759493
3701,19,x^19 + x^18 + 59,2^2 * 5^2 * 37 * 1251812189 * 2441421379 * 46479751876851152621 * 119513006696201128845115069
3701,20,x^20 + x^19 + 19,2^4 * 3 * 5^3 * 11 * 37 * 61 * 101 * 617 * 9851 * 3090491 * 6848701 * 3412172762491 * 6709685969761 * 5246267784938641
3701,21,x^21 + x^20 + 22,2^2 * 5^2 * 13 * 37 * 307 * 3433 * 59588593 * 2570584423501434227707 * 110802237150243669356824855451516857
3701,22,x^22 + x^21 + 153,2^3 * 3 * 5^2 * 23 * 37 * 617 * 30757 * 15680656429770568859614211267323 * 20957799712243411666268185176185587
