p,e,n,poly,factorization
947,1,2,x^2 + x + 19,2^3 * 3 * 11 * 43 * 79
947,1,3,x^3 + x^2 + 12,2 * 7 * 11 * 43 * 277 * 463
947,1,4,x^4 + x^3 + 37,2^4 * 3 * 5 * 11 * 43 * 79 * 89681
947,1,5,x^5 + x^4 + 3,2 * 11 * 43 * 181 * 4448157781
947,1,6,x^6 + x^5 + 8,2^3 * 3^2 * 7 * 11 * 43 * 79 * 277 * 463 * 298621
947,1,7,x^7 + x^6 + 14,2 * 11 * 43 * 722035775587170997
947,1,8,x^8 + x^7 + 29,2^5 * 3 * 5 * 11 * 43 * 79 * 929 * 2081 * 89681 * 208009
947,1,9,x^9 + x^8 + 31,2 * 7 * 11 * 19 * 43 * 109 * 277 * 463 * 348272974918243
947,1,10,x^10 + x^9 + 6,2^3 * 3 * 11 * 41 * 43 * 79 * 181 * 1291 * 3881 * 3911 * 4448157781
947,1,11,x^11 + x^10 + 46,2 * 11^2 * 23 * 43 * 67 * 859 * 991 * 2267 * 17751905213693069
947,1,12,x^12 + x^11 + 57,2^4 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 79 * 277 * 463 * 89681 * 298621 * 1014206161
947,1,13,x^13 + x^12 + 91,2 * 11 * 43 * 53 * 198251 * 49564112540194374676118730127
947,1,14,x^14 + x^13 + 8,2^3 * 3 * 11 * 43 * 79 * 337 * 2256311 * 947572949 * 722035775587170997
947,1,15,x^15 + x^14 + 35,2 * 7 * 11 * 43 * 181 * 277 * 463 * 3001 * 49201 * 4448157781 * 4376239328164201
947,1,16,x^16 + x^15 + 2,2^6 * 3 * 5 * 11 * 17 * 43 * 79 * 929 * 1009 * 2081 * 89681 * 208009 * 18855139450506447377
947,1,17,x^17 + x^16 + 14,2 * 11 * 43 * 647 * 1973 * 3061 * 15205447 * 191038934359769 * 36901390594673057
947,1,18,x^18 + x^17 + 172,2^3 * 3^3 * 7 * 11 * 19 * 43 * 73 * 79 * 109 * 277 * 463 * 298621 * 348272974918243 * 3293485522178653
947,1,19,x^19 + x^18 + 75,2 * 11 * 43 * 2129 * 1972699891 * 89437938964423637041570511699282882903903
947,1,20,x^20 + x^19 + 101,2^4 * 3 * 5^2 * 11 * 41 * 43 * 79 * 181 * 1291 * 3881 * 3911 * 89681 * 1796281 * 4448157781 * 72020323403359301
947,1,21,x^21 + x^20 + 85,2 * 7^2 * 11 * 43 * 277 * 463 * 722035775587170997 * 74240838095594883554969222469810367
947,1,22,x^22 + x^21 + 92,2^3 * 3 * 11^2 * 23 * 43 * 67 * 79 * 89 * 859 * 991 * 2267 * 3631 * 321077483057 * 5584899035321 * 17751905213693069
947,1,23,x^23 + x^22 + 100,2 * 11 * 43 * 47 * 50749214203 * 14349726663969101891 * 8826480621382619022269687612349547
947,1,24,x^24 + x^23 + 21,2^5 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 79 * 277 * 463 * 929 * 1993 * 2081 * 89681 * 208009 * 298621 * 1014206161 * 324558160556081243017
947,1,25,x^25 + x^24 + 93,2 * 11 * 43 * 181 * 1239751 * 4448157781 * 429240506081201 * 632360034614750984242227406518153122351
947,1,26,x^26 + x^25 + 69,2^3 * 3 * 11 * 43 * 53 * 79 * 1171 * 198251 * 49564112540194374676118730127 * 443797135389603702560616640815991
947,2,2,x^4 + x^3 + 37,2^4 * 3 * 5 * 11 * 43 * 79 * 89681
947,2,3,x^6 + x^5 + 8,2^3 * 3^2 * 7 * 11 * 43 * 79 * 277 * 463 * 298621
947,2,4,x^8 + x^7 + 29,2^5 * 3 * 5 * 11 * 43 * 79 * 929 * 2081 * 89681 * 208009
947,2,5,x^10 + x^9 + 6,2^3 * 3 * 11 * 41 * 43 * 79 * 181 * 1291 * 3881 * 3911 * 4448157781
947,2,6,x^12 + x^11 + 57,2^4 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 79 * 277 * 463 * 89681 * 298621 * 1014206161
947,2,7,x^14 + x^13 + 8,2^3 * 3 * 11 * 43 * 79 * 337 * 2256311 * 947572949 * 722035775587170997
947,2,8,x^16 + x^15 + 2,2^6 * 3 * 5 * 11 * 17 * 43 * 79 * 929 * 1009 * 2081 * 89681 * 208009 * 18855139450506447377
947,2,9,x^18 + x^17 + 172,2^3 * 3^3 * 7 * 11 * 19 * 43 * 73 * 79 * 109 * 277 * 463 * 298621 * 348272974918243 * 3293485522178653
947,2,10,x^20 + x^19 + 101,2^4 * 3 * 5^2 * 11 * 41 * 43 * 79 * 181 * 1291 * 3881 * 3911 * 89681 * 1796281 * 4448157781 * 72020323403359301
947,2,11,x^22 + x^21 + 92,2^3 * 3 * 11^2 * 23 * 43 * 67 * 79 * 89 * 859 * 991 * 2267 * 3631 * 321077483057 * 5584899035321 * 17751905213693069
947,2,12,x^24 + x^23 + 21,2^5 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 79 * 277 * 463 * 929 * 1993 * 2081 * 89681 * 208009 * 298621 * 1014206161 * 324558160556081243017
947,2,13,x^26 + x^25 + 69,2^3 * 3 * 11 * 43 * 53 * 79 * 1171 * 198251 * 49564112540194374676118730127 * 443797135389603702560616640815991
947,3,2,x^6 + x^5 + 8,2^3 * 3^2 * 7 * 11 * 43 * 79 * 277 * 463 * 298621
947,3,3,x^9 + x^8 + 31,2 * 7 * 11 * 19 * 43 * 109 * 277 * 463 * 348272974918243
947,3,4,x^12 + x^11 + 57,2^4 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 79 * 277 * 463 * 89681 * 298621 * 1014206161
947,3,5,x^15 + x^14 + 35,2 * 7 * 11 * 43 * 181 * 277 * 463 * 3001 * 49201 * 4448157781 * 4376239328164201
947,3,6,x^18 + x^17 + 172,2^3 * 3^3 * 7 * 11 * 19 * 43 * 73 * 79 * 109 * 277 * 463 * 298621 * 348272974918243 * 3293485522178653
947,3,7,x^21 + x^20 + 85,2 * 7^2 * 11 * 43 * 277 * 463 * 722035775587170997 * 74240838095594883554969222469810367
947,3,8,x^24 + x^23 + 21,2^5 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 79 * 277 * 463 * 929 * 1993 * 2081 * 89681 * 208009 * 298621 * 1014206161 * 324558160556081243017
947,4,2,x^8 + x^7 + 29,2^5 * 3 * 5 * 11 * 43 * 79 * 929 * 2081 * 89681 * 208009
947,4,3,x^12 + x^11 + 57,2^4 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 79 * 277 * 463 * 89681 * 298621 * 1014206161
947,4,4,x^16 + x^15 + 2,2^6 * 3 * 5 * 11 * 17 * 43 * 79 * 929 * 1009 * 2081 * 89681 * 208009 * 18855139450506447377
947,4,5,x^20 + x^19 + 101,2^4 * 3 * 5^2 * 11 * 41 * 43 * 79 * 181 * 1291 * 3881 * 3911 * 89681 * 1796281 * 4448157781 * 72020323403359301
947,4,6,x^24 + x^23 + 21,2^5 * 3^2 * 5 * 7 * 11 * 13 * 43 * 61 * 79 * 277 * 463 * 929 * 1993 * 2081 * 89681 * 208009 * 298621 * 1014206161 * 324558160556081243017
947,5,2,x^10 + x^9 + 6,2^3 * 3 * 11 * 41 * 43 * 79 * 181 * 1291 * 3881 * 3911 * 4448157781
947,5,3,x^15 + x^14 + 35,2 * 7 * 11 * 43 * 181 * 277 * 463 * 3001 * 49201 * 4448157781 * 4376239328164201
947,5,4,x^20 + x^19 + 101,2^4 * 3 * 5^2 * 11 * 41 * 43 * 79 * 181 * 1291 * 3881 * 3911 * 89681 * 1796281 * 4448157781 * 72020323403359301
947,5,5,x^25 + x^24 + 93,2 * 11 * 43 * 181 * 1239751 * 4448157781 * 429240506081201 * 632360034614750984242227406518153122351
