p,n,poly,factorization
5393,2,x^2 + x + 13,2^5 * 3 * 29 * 31 * 337
5393,3,x^3 + x^2 + 3,2^4 * 73 * 337 * 398491
5393,4,x^4 + x^3 + 28,2^6 * 3 * 5^2 * 17 * 29 * 31 * 337 * 34217
5393,5,x^5 + x^4 + 3,2^4 * 11 * 241 * 271 * 337 * 1177668881
5393,6,x^6 + x^5 + 63,2^5 * 3^2 * 7 * 29 * 31 * 73 * 337 * 398491 * 1384717
5393,7,x^7 + x^6 + 54,2^4 * 337 * 24607248694046074137943
5393,8,x^8 + x^7 + 33,2^7 * 3 * 5^2 * 17 * 29 * 31 * 257 * 337 * 3457 * 34217 * 476057249
5393,9,x^9 + x^8 + 13,2^4 * 19 * 73 * 337 * 81001 * 398491 * 15985953312817753
5393,10,x^10 + x^9 + 26,2^5 * 3 * 11 * 29 * 31 * 241 * 271 * 337 * 8650541 * 97768261 * 1177668881
5393,11,x^11 + x^10 + 27,2^4 * 337 * 14113991 * 1474806026104327669857787641773
5393,12,x^12 + x^11 + 63,2^6 * 3^2 * 5^2 * 7 * 13 * 17 * 29 * 31 * 73 * 337 * 34217 * 398491 * 1384717 * 65069626503781
5393,13,x^13 + x^12 + 262,2^4 * 79 * 337 * 104745161 * 73161823316474708891270753730051179
5393,14,x^14 + x^13 + 104,2^5 * 3 * 29 * 31 * 337 * 449 * 2591 * 8986573 * 2352849451 * 24607248694046074137943
5393,15,x^15 + x^14 + 7,2^4 * 11 * 61 * 73 * 241 * 271 * 337 * 343381 * 398491 * 3332431 * 1177668881 * 10249332057901231
5393,16,x^16 + x^15 + 41,2^8 * 3 * 5^2 * 17 * 29 * 31 * 257 * 337 * 3457 * 34217 * 478801 * 476057249 * 93167596033 * 8020351981297
5393,17,x^17 + x^16 + 43,2^4 * 137 * 337 * 39205571 * 6342546348795880271 * 15032640141709265457220412544653
5393,18,x^18 + x^17 + 104,2^5 * 3^3 * 7 * 19 * 29 * 31 * 37 * 73 * 127 * 337 * 81001 * 398491 * 1384717 * 15985953312817753 * 1745242667321115169
5393,19,x^19 + x^18 + 3,2^4 * 337 * 1820809 * 8180196017836532043509251626946377900783912899704023684955627
5393,20,x^20 + x^19 + 102,2^6 * 3 * 5^3 * 11 * 17 * 29 * 31 * 241 * 271 * 337 * 5261 * 34217 * 8650541 * 97768261 * 1177668881 * 109367397401 * 248723696688041
5393,21,x^21 + x^20 + 3,2^4 * 73 * 337 * 398491 * 24607248694046074137943 * 605179915950545884557951427685532584766750049
