p,n,poly,factorization
9161,2,x^2 + x + 6,2^4 * 3^2 * 5 * 229 * 509
9161,3,x^3 + x^2 + 7,2^3 * 5 * 13 * 229 * 6456391
9161,4,x^4 + x^3 + 23,2^5 * 3^2 * 5 * 61 * 229 * 509 * 687901
9161,5,x^5 + x^4 + 28,2^3 * 5^2 * 11 * 31 * 41 * 191 * 229 * 527566651
9161,6,x^6 + x^5 + 7,2^4 * 3^3 * 5 * 7 * 13 * 229 * 509 * 3995941 * 6456391
9161,7,x^7 + x^6 + 30,2^3 * 5 * 229 * 757 * 16277801 * 47974791283931
9161,8,x^8 + x^7 + 39,2^6 * 3^2 * 5 * 17 * 61 * 229 * 509 * 687901 * 207153662235713
9161,9,x^9 + x^8 + 29,2^3 * 5 * 13 * 229 * 541 * 6456391 * 22812538699 * 47894585077
9161,10,x^10 + x^9 + 116,2^4 * 3^2 * 5^2 * 11 * 31 * 41 * 191 * 229 * 509 * 11161 * 344371 * 1832291 * 527566651
9161,11,x^11 + x^10 + 63,2^3 * 5 * 229 * 1409 * 149711 * 1243273857958331 * 15876133222980119
9161,12,x^12 + x^11 + 6,2^5 * 3^3 * 5 * 7 * 13 * 61 * 229 * 509 * 877 * 687901 * 3995941 * 6456391 * 8031042681973
9161,13,x^13 + x^12 + 14,2^3 * 5 * 229 * 349431463523037559511981362525705480632472276093
9161,14,x^14 + x^13 + 77,2^4 * 3^2 * 5 * 43 * 211 * 229 * 509 * 757 * 16277801 * 47974791283931 * 65141684330420694697
9161,15,x^15 + x^14 + 39,2^3 * 5^2 * 11 * 13 * 31 * 41 * 191 * 229 * 991 * 824911 * 6456391 * 12430321 * 527566651 * 4881266984087521
9161,16,x^16 + x^15 + 89,2^7 * 3^2 * 5 * 17 * 61 * 229 * 509 * 577 * 687901 * 5837521 * 70980977 * 103744917007649 * 207153662235713
9161,17,x^17 + x^16 + 24,2^3 * 5 * 137 * 229 * 646103 * 27804251935019988885589739772470829044555747511526191007
9161,18,x^18 + x^17 + 75,2^4 * 3^4 * 5 * 7 * 13 * 19 * 73 * 229 * 509 * 541 * 3995941 * 6456391 * 18413497 * 22812538699 * 47894585077 * 7714775767393
9161,19,x^19 + x^18 + 15,2^3 * 5 * 229 * 13667305607 * 254703512090372294780505262657 * 59333704861938286791332110505021
9161,20,x^20 + x^19 + 39,2^5 * 3^2 * 5^2 * 11 * 31 * 41 * 61 * 191 * 229 * 509 * 11161 * 15461 * 344371 * 687901 * 1832291 * 527566651 * 3208525385931636281782999181
