p,n,poly,factorization
6217,2,x^2 + x + 34,2^4 * 3 * 7 * 37 * 3109
6217,3,x^3 + x^2 + 5,2^3 * 3^2 * 7 * 13 * 37 * 79 * 12547
6217,4,x^4 + x^3 + 33,2^5 * 3 * 5 * 7 * 37 * 733 * 3109 * 5273
6217,5,x^5 + x^4 + 58,2^3 * 3 * 7 * 37 * 821 * 1074511 * 1693711
6217,6,x^6 + x^5 + 51,2^4 * 3^2 * 7 * 13 * 37 * 79 * 3109 * 12547 * 38644873
6217,7,x^7 + x^6 + 5,2^3 * 3 * 7^2 * 37 * 2591 * 3184121364757038791
6217,8,x^8 + x^7 + 94,2^6 * 3 * 5 * 7 * 37 * 733 * 3109 * 5273 * 17877289 * 41782249
6217,9,x^9 + x^8 + 99,2^3 * 3^3 * 7 * 13 * 19 * 37 * 79 * 2143 * 12547 * 2318059 * 203921816887
6217,10,x^10 + x^9 + 89,2^4 * 3 * 7 * 11 * 37 * 821 * 3109 * 1074511 * 1693711 * 135787856882771
6217,11,x^11 + x^10 + 5,2^3 * 3 * 7 * 37 * 4362819418871 * 19774763480594432510636437
6217,12,x^12 + x^11 + 93,2^5 * 3^2 * 5 * 7 * 13 * 37 * 79 * 733 * 3109 * 5273 * 12547 * 14533 * 43717 * 2351353 * 38644873
6217,13,x^13 + x^12 + 65,2^3 * 3 * 7 * 37 * 53 * 131 * 35543 * 5883827021437 * 2296567035519600541545017
6217,14,x^14 + x^13 + 34,2^4 * 3 * 7^2 * 37 * 2591 * 3109 * 3184121364757038791 * 57731833956447689357593
6217,15,x^15 + x^14 + 94,2^3 * 3^2 * 7 * 13 * 37 * 61 * 79 * 821 * 6871 * 12547 * 1074511 * 1693711 * 5323868181216216249634771
6217,16,x^16 + x^15 + 99,2^7 * 3 * 5 * 7 * 17 * 37 * 401 * 733 * 3109 * 4049 * 5273 * 17877289 * 41782249 * 54908044673 * 736274728369
6217,17,x^17 + x^16 + 136,2^3 * 3 * 7 * 37 * 409 * 919 * 13253327201468499738387525353174270980185681392305575791
6217,18,x^18 + x^17 + 137,2^4 * 3^3 * 7 * 13 * 19 * 37 * 79 * 109 * 163 * 2143 * 3109 * 12547 * 1697743 * 2318059 * 38644873 * 203921816887 * 1914252193297
6217,19,x^19 + x^18 + 103,2^3 * 3 * 7 * 37 * 247349563 * 69488211929 * 820653086453 * 13650343589049662735902158735062965237
6217,20,x^20 + x^19 + 136,2^5 * 3 * 5^2 * 7 * 11 * 37 * 601 * 733 * 821 * 3109 * 5273 * 15601 * 1074511 * 1693711 * 23497103701 * 2025982459121 * 135787856882771
6217,21,x^21 + x^20 + 80,2^3 * 3^2 * 7^2 * 13 * 37 * 43 * 79 * 2591 * 12547 * 61153 * 166246378033 * 3184121364757038791 * 7625391251909887998338698147
