p,n,poly,factorization
607,2,x^2 + x + 3,2^6 * 3 * 19 * 101
607,3,x^3 + x^2 + 2,2 * 3^2 * 13 * 101 * 9463
607,4,x^4 + x^3 + 67,2^7 * 3 * 5^2 * 19 * 101 * 7369
607,5,x^5 + x^4 + 4,2 * 3 * 61 * 101 * 2229158741
607,6,x^6 + x^5 + 24,2^6 * 3^2 * 7^2 * 13 * 19 * 101 * 7507 * 9463
607,7,x^7 + x^6 + 14,2 * 3 * 101 * 54517 * 415759 * 2210419
607,8,x^8 + x^7 + 96,2^8 * 3 * 5^2 * 19 * 101 * 7369 * 67877332801
607,9,x^9 + x^8 + 9,2 * 3^3 * 13 * 101 * 127 * 9463 * 131282601075253
607,10,x^10 + x^9 + 12,2^6 * 3 * 11 * 19 * 61 * 101 * 2229158741 * 12321034991
607,11,x^11 + x^10 + 11,2 * 3 * 23 * 101 * 153913 * 444841 * 4319117608586023
607,12,x^12 + x^11 + 39,2^7 * 3^2 * 5^2 * 7^2 * 13 * 19 * 101 * 7369 * 7507 * 9463 * 21817 * 6222409
607,13,x^13 + x^12 + 13,2 * 3 * 53 * 101 * 313 * 3316288561 * 45552040903063802069
607,14,x^14 + x^13 + 66,2^6 * 3 * 19 * 71 * 101 * 54517 * 415759 * 1778743 * 2210419 * 395408231
607,15,x^15 + x^14 + 4,2 * 3^2 * 13 * 31 * 61 * 101 * 9463 * 180541 * 3298201 * 996732931 * 2229158741
607,16,x^16 + x^15 + 12,2^9 * 3 * 5^2 * 17 * 19 * 101 * 113 * 7369 * 1444801313 * 3320045537 * 67877332801
607,17,x^17 + x^16 + 18,2 * 3 * 101 * 137 * 647 * 919 * 1531 * 59467 * 247420007 * 185399573035203916999
607,18,x^18 + x^17 + 20,2^6 * 3^3 * 7^2 * 13 * 19 * 101 * 127 * 7507 * 9463 * 524521 * 95360663467 * 131282601075253
607,19,x^19 + x^18 + 25,2 * 3 * 101 * 7635109812216539 * 7668146062450771 * 2140951562819649953
607,20,x^20 + x^19 + 65,2^7 * 3 * 5^3 * 11 * 19 * 41 * 61 * 101 * 461 * 3001 * 7369 * 311021 * 208928581 * 2229158741 * 12321034991
607,21,x^21 + x^20 + 18,2 * 3^2 * 13 * 101 * 211 * 9463 * 54517 * 415759 * 2210419 * 11837657562736525169659102575259
607,22,x^22 + x^21 + 46,2^6 * 3 * 19 * 23 * 89 * 101 * 7459 * 153913 * 444841 * 5167686547 * 1976083289819 * 4319117608586023
607,23,x^23 + x^22 + 138,2 * 3 * 101 * 5107 * 185281239289 * 17983323871203084007166234113884928129203334259
607,24,x^24 + x^23 + 232,2^8 * 3^2 * 5^2 * 7^2 * 13 * 19 * 101 * 7369 * 7507 * 9463 * 21817 * 5269009 * 6222409 * 67877332801 * 3497684143698289
607,25,x^25 + x^24 + 28,2 * 3 * 61 * 101 * 2229158741 * 16700661851 * 44345706492146051 * 62257053218291424257304775601
607,26,x^26 + x^25 + 62,2^6 * 3 * 19 * 53 * 101 * 313 * 12637 * 3316288561 * 45552040903063802069 * 197653914193950762262086810673
607,27,x^27 + x^26 + 227,2 * 3^4 * 13 * 101 * 127 * 541 * 9463 * 4652749 * 91681417 * 131282601075253 * 180753609301137818052920494560523
607,28,x^28 + x^27 + 67,2^7 * 3 * 5^2 * 19 * 29 * 71 * 101 * 7369 * 8513 * 54517 * 415759 * 1778743 * 2210419 * 395408231 * 10134036937223955764157020341
