p,n,poly,factorization
443,2,x^2 + x + 7,2^3 * 3 * 13 * 17 * 37
443,3,x^3 + x^2 + 12,2 * 7 * 13 * 17 * 28099
443,4,x^4 + x^3 + 23,2^4 * 3 * 5^4 * 13 * 17 * 37 * 157
443,5,x^5 + x^4 + 81,2 * 11 * 13 * 17 * 15971 * 219721
443,6,x^6 + x^5 + 11,2^3 * 3^2 * 7 * 13 * 17 * 37 * 28099 * 65269
443,7,x^7 + x^6 + 22,2 * 13 * 17 * 34770289 * 217869037
443,8,x^8 + x^7 + 29,2^5 * 3 * 5^4 * 13 * 17 * 37 * 157 * 81649 * 235849
443,9,x^9 + x^8 + 22,2 * 7 * 13 * 17 * 19 * 28099 * 749701 * 530616403
443,10,x^10 + x^9 + 57,2^3 * 3 * 11 * 13 * 17 * 37 * 71 * 3571 * 15971 * 151561 * 219721
443,11,x^11 + x^10 + 39,2 * 13 * 17 * 23 * 2729 * 496079 * 45862763 * 204303727
443,12,x^12 + x^11 + 135,2^4 * 3^2 * 5^4 * 7 * 13 * 17 * 37 * 157 * 28099 * 65269 * 38513473753
443,13,x^13 + x^12 + 4,2 * 13^2 * 17 * 4404360096179607343163757878077
443,14,x^14 + x^13 + 85,2^3 * 3 * 13 * 17 * 37 * 18089 * 160441 * 2598443 * 34770289 * 217869037
443,15,x^15 + x^14 + 39,2 * 7 * 11 * 13 * 17 * 31 * 61 * 211 * 10651 * 15971 * 28099 * 219721 * 348244277851
443,16,x^16 + x^15 + 26,2^6 * 3 * 5^4 * 13 * 17 * 37 * 157 * 81649 * 235849 * 230251457 * 3221049708593
443,17,x^17 + x^16 + 88,2 * 13 * 17^2 * 953 * 2687 * 45119 * 7975483 * 140771626575571446645499
443,18,x^18 + x^17 + 2,2^3 * 3^3 * 7 * 13 * 17 * 19 * 37 * 28099 * 65269 * 749701 * 19604323 * 128513647 * 530616403
443,19,x^19 + x^18 + 37,2 * 13 * 17 * 229 * 6485255125989037897 * 291397606969239051611599561
443,20,x^20 + x^19 + 241,2^4 * 3 * 5^5 * 11 * 13 * 17 * 37 * 41 * 71 * 101 * 157 * 1481 * 3571 * 15971 * 151561 * 219721 * 48372363019081
443,21,x^21 + x^20 + 27,2 * 7^2 * 13 * 17 * 43 * 28099 * 19553773 * 34770289 * 82199167 * 217869037 * 117814510075039
443,22,x^22 + x^21 + 179,2^3 * 3 * 13 * 17 * 23 * 37 * 89 * 2729 * 9901 * 313127 * 496079 * 14406173 * 45862763 * 73066753 * 204303727
443,23,x^23 + x^22 + 75,2 * 13 * 17 * 4831 * 505431264971 * 1250356160733997323463 * 5459219481968607123311
443,24,x^24 + x^23 + 44,2^5 * 3^2 * 5^4 * 7 * 13 * 17 * 37 * 157 * 28099 * 65269 * 81649 * 235849 * 548521 * 38513473753 * 2704185941663881
443,25,x^25 + x^24 + 46,2 * 11 * 13 * 17 * 1201 * 15971 * 219721 * 319351 * 220934346501272427322058759388695755940911951
443,26,x^26 + x^25 + 70,2^3 * 3 * 13^2 * 17 * 37 * 2003 * 28456699087234040598807816167 * 4404360096179607343163757878077
443,27,x^27 + x^26 + 4,2 * 7 * 13 * 17 * 19 * 109 * 487 * 28099 * 242677 * 749701 * 35065333 * 530616403 * 976433401 * 978954260508849681631
443,28,x^28 + x^27 + 74,2^4 * 3 * 5^4 * 13 * 17 * 29 * 37 * 157 * 18089 * 160441 * 2598443 * 34770289 * 217869037 * 461035253932961 * 4272778385265853
443,29,x^29 + x^28 + 51,2 * 13 * 17 * 3307 * 12893053 * 342061308139 * 8637575887762684764524131381129646074377736610713429
443,30,x^30 + x^29 + 216,2^3 * 3^2 * 7 * 11 * 13 * 17 * 31 * 37 * 61 * 71 * 211 * 631 * 1051 * 3571 * 10651 * 15121 * 15971 * 28099 * 65269 * 151561 * 219721 * 148250600101 * 348244277851
