p,r,n,poly,factorization
5689,1,2,x^2 + x + 13,2^4 * 3^2 * 5 * 79 * 569
5689,1,3,x^3 + x^2 + 11,2^3 * 3^3 * 79 * 10790137
5689,1,4,x^4 + x^3 + 21,2^5 * 3^2 * 5 * 13 * 79 * 569 * 1244797
5689,1,5,x^5 + x^4 + 39,2^3 * 3^2 * 31 * 79 * 33795461957291
5689,1,6,x^6 + x^5 + 35,2^4 * 3^3 * 5 * 7 * 19 * 79 * 569 * 243301 * 10790137
5689,1,7,x^7 + x^6 + 14,2^3 * 3^2 * 79 * 9479 * 107941 * 338773 * 97821473
5689,1,8,x^8 + x^7 + 17,2^6 * 3^2 * 5 * 13 * 79 * 233 * 569 * 937 * 1244797 * 2398933601
5689,1,9,x^9 + x^8 + 76,2^3 * 3^4 * 79 * 10790137 * 11300413827679249358377
5689,1,10,x^10 + x^9 + 103,2^4 * 3^2 * 5^2 * 11 * 31 * 41 * 79 * 569 * 464430631871 * 33795461957291
5689,1,11,x^11 + x^10 + 65,2^3 * 3^2 * 23^2 * 79 * 1705733773591 * 39361239230966376970709
5689,1,12,x^12 + x^11 + 103,2^5 * 3^3 * 5 * 7 * 13 * 19 * 79 * 569 * 577 * 243301 * 377329 * 1244797 * 4811137 * 10790137
5689,1,13,x^13 + x^12 + 35,2^3 * 3^2 * 79 * 32321323490117761997 * 35564639869032320335658513
5689,1,14,x^14 + x^13 + 22,2^4 * 3^2 * 5 * 29 * 79 * 569 * 9479 * 107941 * 338773 * 97821473 * 1168802877376851546173
5689,1,15,x^15 + x^14 + 35,2^3 * 3^3 * 31 * 61 * 79 * 38371 * 10790137 * 33795461957291 * 468681888768176593130311
5689,1,16,x^16 + x^15 + 84,2^7 * 3^2 * 5 * 13 * 17 * 79 * 233 * 337 * 569 * 937 * 1244797 * 2398933601 * 106839282689 * 896288220418561
5689,1,17,x^17 + x^16 + 159,2^3 * 3^2 * 79 * 137 * 3469 * 23747573 * 106685939967441159372415705637105456101823626649
5689,1,18,x^18 + x^17 + 85,2^4 * 3^4 * 5 * 7 * 19 * 37 * 79 * 569 * 613 * 183763 * 243301 * 10790137 * 8133834504331 * 11300413827679249358377
5689,1,19,x^19 + x^18 + 112,2^3 * 3^2 * 79 * 191 * 761 * 622392653 * 1008348992061193 * 14580842151592237 * 29298622054429562013917
5689,1,20,x^20 + x^19 + 17,2^5 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 79 * 569 * 1244797 * 100484561 * 464430631871 * 33795461957291 * 10919132027107561601681
5689,1,21,x^21 + x^20 + 95,2^3 * 3^3 * 43 * 79 * 9479 * 51829 * 107941 * 111721 * 338773 * 10790137 * 97821473 * 21067277281 * 28599987109 * 7659572142307
5689,2,2,x^4 + x^3 + 21,2^5 * 3^2 * 5 * 13 * 79 * 569 * 1244797
5689,2,3,x^6 + x^5 + 35,2^4 * 3^3 * 5 * 7 * 19 * 79 * 569 * 243301 * 10790137
5689,2,4,x^8 + x^7 + 17,2^6 * 3^2 * 5 * 13 * 79 * 233 * 569 * 937 * 1244797 * 2398933601
5689,2,5,x^10 + x^9 + 103,2^4 * 3^2 * 5^2 * 11 * 31 * 41 * 79 * 569 * 464430631871 * 33795461957291
5689,2,6,x^12 + x^11 + 103,2^5 * 3^3 * 5 * 7 * 13 * 19 * 79 * 569 * 577 * 243301 * 377329 * 1244797 * 4811137 * 10790137
5689,2,7,x^14 + x^13 + 22,2^4 * 3^2 * 5 * 29 * 79 * 569 * 9479 * 107941 * 338773 * 97821473 * 1168802877376851546173
5689,2,8,x^16 + x^15 + 84,2^7 * 3^2 * 5 * 13 * 17 * 79 * 233 * 337 * 569 * 937 * 1244797 * 2398933601 * 106839282689 * 896288220418561
5689,2,9,x^18 + x^17 + 85,2^4 * 3^4 * 5 * 7 * 19 * 37 * 79 * 569 * 613 * 183763 * 243301 * 10790137 * 8133834504331 * 11300413827679249358377
5689,2,10,x^20 + x^19 + 17,2^5 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 79 * 569 * 1244797 * 100484561 * 464430631871 * 33795461957291 * 10919132027107561601681
5689,3,2,x^6 + x^5 + 35,2^4 * 3^3 * 5 * 7 * 19 * 79 * 569 * 243301 * 10790137
5689,3,3,x^9 + x^8 + 76,2^3 * 3^4 * 79 * 10790137 * 11300413827679249358377
5689,3,4,x^12 + x^11 + 103,2^5 * 3^3 * 5 * 7 * 13 * 19 * 79 * 569 * 577 * 243301 * 377329 * 1244797 * 4811137 * 10790137
5689,3,5,x^15 + x^14 + 35,2^3 * 3^3 * 31 * 61 * 79 * 38371 * 10790137 * 33795461957291 * 468681888768176593130311
5689,3,6,x^18 + x^17 + 85,2^4 * 3^4 * 5 * 7 * 19 * 37 * 79 * 569 * 613 * 183763 * 243301 * 10790137 * 8133834504331 * 11300413827679249358377
5689,3,7,x^21 + x^20 + 95,2^3 * 3^3 * 43 * 79 * 9479 * 51829 * 107941 * 111721 * 338773 * 10790137 * 97821473 * 21067277281 * 28599987109 * 7659572142307
5689,4,2,x^8 + x^7 + 17,2^6 * 3^2 * 5 * 13 * 79 * 233 * 569 * 937 * 1244797 * 2398933601
5689,4,3,x^12 + x^11 + 103,2^5 * 3^3 * 5 * 7 * 13 * 19 * 79 * 569 * 577 * 243301 * 377329 * 1244797 * 4811137 * 10790137
5689,4,4,x^16 + x^15 + 84,2^7 * 3^2 * 5 * 13 * 17 * 79 * 233 * 337 * 569 * 937 * 1244797 * 2398933601 * 106839282689 * 896288220418561
5689,4,5,x^20 + x^19 + 17,2^5 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 79 * 569 * 1244797 * 100484561 * 464430631871 * 33795461957291 * 10919132027107561601681
5689,5,2,x^10 + x^9 + 103,2^4 * 3^2 * 5^2 * 11 * 31 * 41 * 79 * 569 * 464430631871 * 33795461957291
5689,5,3,x^15 + x^14 + 35,2^3 * 3^3 * 31 * 61 * 79 * 38371 * 10790137 * 33795461957291 * 468681888768176593130311
5689,5,4,x^20 + x^19 + 17,2^5 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 79 * 569 * 1244797 * 100484561 * 464430631871 * 33795461957291 * 10919132027107561601681
5689,6,2,x^12 + x^11 + 103,2^5 * 3^3 * 5 * 7 * 13 * 19 * 79 * 569 * 577 * 243301 * 377329 * 1244797 * 4811137 * 10790137
5689,6,3,x^18 + x^17 + 85,2^4 * 3^4 * 5 * 7 * 19 * 37 * 79 * 569 * 613 * 183763 * 243301 * 10790137 * 8133834504331 * 11300413827679249358377
5689,7,2,x^14 + x^13 + 22,2^4 * 3^2 * 5 * 29 * 79 * 569 * 9479 * 107941 * 338773 * 97821473 * 1168802877376851546173
5689,7,3,x^21 + x^20 + 95,2^3 * 3^3 * 43 * 79 * 9479 * 51829 * 107941 * 111721 * 338773 * 10790137 * 97821473 * 21067277281 * 28599987109 * 7659572142307
5689,8,2,x^16 + x^15 + 84,2^7 * 3^2 * 5 * 13 * 17 * 79 * 233 * 337 * 569 * 937 * 1244797 * 2398933601 * 106839282689 * 896288220418561
5689,9,2,x^18 + x^17 + 85,2^4 * 3^4 * 5 * 7 * 19 * 37 * 79 * 569 * 613 * 183763 * 243301 * 10790137 * 8133834504331 * 11300413827679249358377
5689,10,2,x^20 + x^19 + 17,2^5 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 79 * 569 * 1244797 * 100484561 * 464430631871 * 33795461957291 * 10919132027107561601681
