p,e,n,poly,factorization
5939,1,2,x^2 + x + 6,2^3 * 3^3 * 5 * 11 * 2969
5939,1,3,x^3 + x^2 + 3,2 * 19 * 2969 * 1856719
5939,1,4,x^4 + x^3 + 13,2^4 * 3^3 * 5 * 11 * 97 * 2969 * 181813
5939,1,5,x^5 + x^4 + 23,2 * 2969 * 1244303816330521
5939,1,6,x^6 + x^5 + 6,2^3 * 3^4 * 5 * 7 * 11 * 19 * 2969 * 1679323 * 1856719
5939,1,7,x^7 + x^6 + 15,2 * 29 * 2969 * 4663 * 108198973 * 2999622011
5939,1,8,x^8 + x^7 + 19,2^5 * 3^3 * 5 * 11 * 97 * 2969 * 181813 * 622047151150921
5939,1,9,x^9 + x^8 + 21,2 * 19 * 271 * 883 * 2969 * 1856719 * 310174957 * 591211981
5939,1,10,x^10 + x^9 + 164,2^3 * 3^3 * 5^2 * 11 * 71 * 431 * 2969 * 8129700721 * 1244303816330521
5939,1,11,x^11 + x^10 + 5,2 * 2969 * 54601727697692253841843457099255580301
5939,1,12,x^12 + x^11 + 54,2^4 * 3^4 * 5 * 7 * 11 * 13 * 19 * 97 * 2969 * 181813 * 1679323 * 1856719 * 95699559002317
5939,1,13,x^13 + x^12 + 23,2 * 157 * 2969 * 240943 * 50911872395196187119729762035067895411
5939,1,14,x^14 + x^13 + 90,2^3 * 3^3 * 5 * 11 * 29 * 379 * 2647 * 2969 * 3347 * 4663 * 545329 * 23960693 * 108198973 * 2999622011
5939,1,15,x^15 + x^14 + 4,2 * 19 * 31 * 61 * 2311 * 2969 * 11731 * 1856719 * 1244303816330521 * 30186096848038834111
5939,1,16,x^16 + x^15 + 41,2^6 * 3^3 * 5 * 11 * 17 * 97 * 2969 * 181813 * 622047151150921 * 45522665677056015897384470273
5939,1,17,x^17 + x^16 + 12,2 * 2969 * 53993 * 44376074063622792439286630006007924644357886350678361017
5939,1,18,x^18 + x^17 + 513,2^3 * 3^5 * 5 * 7 * 11 * 19 * 271 * 487 * 883 * 2969 * 156061 * 475669 * 1679323 * 1856719 * 310174957 * 404604307 * 591211981
5939,1,19,x^19 + x^18 + 3,2 * 229 * 2969 * 4364567 * 51675858720388232129 * 1636246150249587703208151653101201830703
5939,1,20,x^20 + x^19 + 8,2^4 * 3^3 * 5^2 * 11 * 71 * 97 * 431 * 2969 * 181813 * 8129700721 * 1244303816330521 * 1547770589138558656125145481041
5939,1,21,x^21 + x^20 + 29,2 * 19 * 29 * 2969 * 4663 * 1856719 * 108198973 * 2999622011 * 1925248400760298692490717044247883618385071161
5939,2,2,x^4 + x^3 + 13,2^4 * 3^3 * 5 * 11 * 97 * 2969 * 181813
5939,2,3,x^6 + x^5 + 6,2^3 * 3^4 * 5 * 7 * 11 * 19 * 2969 * 1679323 * 1856719
5939,2,4,x^8 + x^7 + 19,2^5 * 3^3 * 5 * 11 * 97 * 2969 * 181813 * 622047151150921
5939,2,5,x^10 + x^9 + 164,2^3 * 3^3 * 5^2 * 11 * 71 * 431 * 2969 * 8129700721 * 1244303816330521
5939,2,6,x^12 + x^11 + 54,2^4 * 3^4 * 5 * 7 * 11 * 13 * 19 * 97 * 2969 * 181813 * 1679323 * 1856719 * 95699559002317
5939,2,7,x^14 + x^13 + 90,2^3 * 3^3 * 5 * 11 * 29 * 379 * 2647 * 2969 * 3347 * 4663 * 545329 * 23960693 * 108198973 * 2999622011
