p,n,poly,factorization
2551,2,x^2 + x + 30,2^4 * 3 * 5^2 * 11 * 17 * 29
2551,3,x^3 + x^2 + 5,2 * 3^2 * 5^2 * 13 * 17 * 79 * 2113
2551,4,x^4 + x^3 + 60,2^5 * 3 * 5^2 * 11 * 17 * 29 * 41 * 61 * 1301
2551,5,x^5 + x^4 + 11,2 * 3 * 5^3 * 17 * 2221 * 3814991281
2551,6,x^6 + x^5 + 6,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 29 * 79 * 2113 * 929293
2551,7,x^7 + x^6 + 16,2 * 3 * 5^2 * 17 * 7673 * 32257 * 1113893981537
2551,8,x^8 + x^7 + 62,2^6 * 3 * 5^2 * 11 * 17 * 29 * 41 * 61 * 233 * 1301 * 90877405097
2551,9,x^9 + x^8 + 65,2 * 3^3 * 5^2 * 13 * 17 * 19 * 79 * 2113 * 2683 * 2023363 * 890622001
2551,10,x^10 + x^9 + 89,2^4 * 3 * 5^3 * 11 * 17 * 29 * 71 * 2221 * 224461 * 2656271 * 3814991281
2551,11,x^11 + x^10 + 77,2 * 3 * 5^2 * 17 * 20351833877 * 573682121115467384338693
2551,12,x^12 + x^11 + 62,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 29 * 41 * 61 * 79 * 1301 * 2113 * 929293 * 42348864267601
2551,13,x^13 + x^12 + 47,2 * 3 * 5^2 * 17 * 131 * 157 * 2939 * 15107 * 113647 * 6843019 * 106989534115958651
2551,14,x^14 + x^13 + 62,2^4 * 3 * 5^2 * 11 * 17 * 29 * 7673 * 32257 * 1263319 * 3557303 * 61299743 * 1113893981537
2551,15,x^15 + x^14 + 164,2 * 3^2 * 5^3 * 13 * 17 * 31 * 79 * 211 * 1831 * 2113 * 2221 * 888223411 * 3814991281 * 168522805921
2551,16,x^16 + x^15 + 83,2^7 * 3 * 5^2 * 11 * 17 * 29 * 41 * 61 * 113 * 233 * 1301 * 97649 * 6876257 * 90877405097 * 11818308693089
2551,17,x^17 + x^16 + 14,2 * 3 * 5^2 * 17^2 * 103 * 458219 * 2677104071 * 1498004514427483078273746250189538083
2551,18,x^18 + x^17 + 168,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 29 * 73 * 79 * 2113 * 2683 * 8713 * 10837 * 929293 * 2023363 * 890622001 * 39981870127
2551,19,x^19 + x^18 + 13,2 * 3 * 5^2 * 17 * 1720673593 * 12169144258832263580891323353425170026624815988910033
2551,20,x^20 + x^19 + 24,2^5 * 3 * 5^3 * 11 * 17 * 29 * 41 * 61 * 71 * 641 * 1301 * 2221 * 224461 * 1038721 * 2656271 * 3814991281 * 2693560041275412641
2551,21,x^21 + x^20 + 5,2 * 3^2 * 5^2 * 13 * 17 * 43 * 79 * 2113 * 7673 * 32257 * 396061 * 5502043 * 1113893981537 * 810215803023886220884069309
2551,22,x^22 + x^21 + 60,2^4 * 3 * 5^2 * 11^2 * 17 * 23 * 29 * 67 * 9444557 * 20351833877 * 86911937971 * 838451652083 * 573682121115467384338693
2551,23,x^23 + x^22 + 35,2 * 3 * 5^2 * 17 * 77443926518440831 * 11450198176551056795135302028196284368134629632929738167783
