p,r,n,poly,factorization
6689,1,2,x^2 + x + 6,2^6 * 3 * 5 * 11 * 19 * 223
6689,1,3,x^3 + x^2 + 21,2^5 * 7 * 11 * 19 * 367 * 17419
6689,1,4,x^4 + x^3 + 37,2^7 * 3 * 5 * 11 * 19 * 73 * 223 * 306457
6689,1,5,x^5 + x^4 + 6,2^5 * 11 * 19 * 3634031 * 550961291
6689,1,6,x^6 + x^5 + 3,2^6 * 3^2 * 5 * 7 * 11 * 19 * 223 * 367 * 1009 * 14779 * 17419
6689,1,7,x^7 + x^6 + 12,2^5 * 11 * 19 * 211 * 3428839 * 123823352557339
6689,1,8,x^8 + x^7 + 27,2^8 * 3 * 5 * 11 * 17 * 19 * 73 * 223 * 306457 * 58879737720113
6689,1,9,x^9 + x^8 + 30,2^5 * 7 * 11 * 19 * 367 * 5527 * 17419 * 2687059 * 6031155261367
6689,1,10,x^10 + x^9 + 15,2^6 * 3 * 5^2 * 11 * 19 * 223 * 3634031 * 550961291 * 400322368631821
6689,1,11,x^11 + x^10 + 27,2^5 * 11^2 * 19 * 18185510839 * 186898004789 * 4796826778777771
6689,1,12,x^12 + x^11 + 233,2^7 * 3^2 * 5 * 7 * 11 * 13 * 19 * 37 * 61 * 73 * 223 * 367 * 1009 * 14779 * 17419 * 22861 * 306457 * 2984521
6689,1,13,x^13 + x^12 + 26,2^5 * 11 * 19 * 487397 * 981241 * 16778021432892388294979529987168593
6689,1,14,x^14 + x^13 + 3,2^6 * 3 * 5 * 11 * 19 * 211 * 223 * 1471 * 3428839 * 618690913 * 98404700479 * 123823352557339
6689,1,15,x^15 + x^14 + 29,2^5 * 7 * 11 * 19 * 367 * 17419 * 3634031 * 550961291 * 25936276144561 * 154495919914364881
6689,1,16,x^16 + x^15 + 30,2^9 * 3 * 5 * 11 * 17 * 19 * 73 * 223 * 306457 * 18012193 * 58879737720113 * 111248196767923374013537
6689,1,17,x^17 + x^16 + 6,2^5 * 11 * 19 * 41772298887182834963 * 384552545071455529412448825727967580643787
6689,1,18,x^18 + x^17 + 42,2^6 * 3^3 * 5 * 7 * 11 * 19 * 223 * 367 * 1009 * 4339 * 5527 * 14779 * 17419 * 2687059 * 1226911951 * 5608450279 * 6031155261367
6689,1,19,x^19 + x^18 + 3,2^5 * 11 * 19^2 * 7995809 * 4730972747878557431427427448779503730404992097498398467573121
6689,1,20,x^20 + x^19 + 205,2^7 * 3 * 5^2 * 11 * 19 * 73 * 223 * 27541 * 306457 * 661421 * 3634031 * 550961291 * 1358905901 * 161898374581 * 400322368631821
6689,2,2,x^4 + x^3 + 37,2^7 * 3 * 5 * 11 * 19 * 73 * 223 * 306457
6689,2,3,x^6 + x^5 + 3,2^6 * 3^2 * 5 * 7 * 11 * 19 * 223 * 367 * 1009 * 14779 * 17419
6689,2,4,x^8 + x^7 + 27,2^8 * 3 * 5 * 11 * 17 * 19 * 73 * 223 * 306457 * 58879737720113
6689,2,5,x^10 + x^9 + 15,2^6 * 3 * 5^2 * 11 * 19 * 223 * 3634031 * 550961291 * 400322368631821
6689,2,6,x^12 + x^11 + 233,2^7 * 3^2 * 5 * 7 * 11 * 13 * 19 * 37 * 61 * 73 * 223 * 367 * 1009 * 14779 * 17419 * 22861 * 306457 * 2984521
6689,2,7,x^14 + x^13 + 3,2^6 * 3 * 5 * 11 * 19 * 211 * 223 * 1471 * 3428839 * 618690913 * 98404700479 * 123823352557339
6689,2,8,x^16 + x^15 + 30,2^9 * 3 * 5 * 11 * 17 * 19 * 73 * 223 * 306457 * 18012193 * 58879737720113 * 111248196767923374013537
6689,2,9,x^18 + x^17 + 42,2^6 * 3^3 * 5 * 7 * 11 * 19 * 223 * 367 * 1009 * 4339 * 5527 * 14779 * 17419 * 2687059 * 1226911951 * 5608450279 * 6031155261367
6689,2,10,x^20 + x^19 + 205,2^7 * 3 * 5^2 * 11 * 19 * 73 * 223 * 27541 * 306457 * 661421 * 3634031 * 550961291 * 1358905901 * 161898374581 * 400322368631821
6689,3,2,x^6 + x^5 + 3,2^6 * 3^2 * 5 * 7 * 11 * 19 * 223 * 367 * 1009 * 14779 * 17419
6689,3,3,x^9 + x^8 + 30,2^5 * 7 * 11 * 19 * 367 * 5527 * 17419 * 2687059 * 6031155261367
6689,3,4,x^12 + x^11 + 233,2^7 * 3^2 * 5 * 7 * 11 * 13 * 19 * 37 * 61 * 73 * 223 * 367 * 1009 * 14779 * 17419 * 22861 * 306457 * 2984521
6689,3,5,x^15 + x^14 + 29,2^5 * 7 * 11 * 19 * 367 * 17419 * 3634031 * 550961291 * 25936276144561 * 154495919914364881
6689,3,6,x^18 + x^17 + 42,2^6 * 3^3 * 5 * 7 * 11 * 19 * 223 * 367 * 1009 * 4339 * 5527 * 14779 * 17419 * 2687059 * 1226911951 * 5608450279 * 6031155261367
6689,4,2,x^8 + x^7 + 27,2^8 * 3 * 5 * 11 * 17 * 19 * 73 * 223 * 306457 * 58879737720113
6689,4,3,x^12 + x^11 + 233,2^7 * 3^2 * 5 * 7 * 11 * 13 * 19 * 37 * 61 * 73 * 223 * 367 * 1009 * 14779 * 17419 * 22861 * 306457 * 2984521
6689,4,4,x^16 + x^15 + 30,2^9 * 3 * 5 * 11 * 17 * 19 * 73 * 223 * 306457 * 18012193 * 58879737720113 * 111248196767923374013537
6689,4,5,x^20 + x^19 + 205,2^7 * 3 * 5^2 * 11 * 19 * 73 * 223 * 27541 * 306457 * 661421 * 3634031 * 550961291 * 1358905901 * 161898374581 * 400322368631821
6689,5,2,x^10 + x^9 + 15,2^6 * 3 * 5^2 * 11 * 19 * 223 * 3634031 * 550961291 * 400322368631821
6689,5,3,x^15 + x^14 + 29,2^5 * 7 * 11 * 19 * 367 * 17419 * 3634031 * 550961291 * 25936276144561 * 154495919914364881
6689,5,4,x^20 + x^19 + 205,2^7 * 3 * 5^2 * 11 * 19 * 73 * 223 * 27541 * 306457 * 661421 * 3634031 * 550961291 * 1358905901 * 161898374581 * 400322368631821
6689,6,2,x^12 + x^11 + 233,2^7 * 3^2 * 5 * 7 * 11 * 13 * 19 * 37 * 61 * 73 * 223 * 367 * 1009 * 14779 * 17419 * 22861 * 306457 * 2984521
6689,6,3,x^18 + x^17 + 42,2^6 * 3^3 * 5 * 7 * 11 * 19 * 223 * 367 * 1009 * 4339 * 5527 * 14779 * 17419 * 2687059 * 1226911951 * 5608450279 * 6031155261367
6689,7,2,x^14 + x^13 + 3,2^6 * 3 * 5 * 11 * 19 * 211 * 223 * 1471 * 3428839 * 618690913 * 98404700479 * 123823352557339
6689,8,2,x^16 + x^15 + 30,2^9 * 3 * 5 * 11 * 17 * 19 * 73 * 223 * 306457 * 18012193 * 58879737720113 * 111248196767923374013537
6689,9,2,x^18 + x^17 + 42,2^6 * 3^3 * 5 * 7 * 11 * 19 * 223 * 367 * 1009 * 4339 * 5527 * 14779 * 17419 * 2687059 * 1226911951 * 5608450279 * 6031155261367
6689,10,2,x^20 + x^19 + 205,2^7 * 3 * 5^2 * 11 * 19 * 73 * 223 * 27541 * 306457 * 661421 * 3634031 * 550961291 * 1358905901 * 161898374581 * 400322368631821
