p,r,n,poly,factorization
7757,1,2,x^2 + x + 17,2^3 * 3^2 * 7 * 277 * 431
7757,1,3,x^3 + x^2 + 12,2^2 * 7 * 13 * 277 * 4629139
7757,1,4,x^4 + x^3 + 2,2^4 * 3^2 * 5^2 * 7 * 277 * 431 * 1203421
7757,1,5,x^5 + x^4 + 21,2^2 * 7 * 277 * 1531 * 2365135169671
7757,1,6,x^6 + x^5 + 14,2^3 * 3^3 * 7 * 13 * 277 * 431 * 4629139 * 20054431
7757,1,7,x^7 + x^6 + 75,2^2 * 7^2 * 277 * 31125812695515484432501
7757,1,8,x^8 + x^7 + 26,2^5 * 3^2 * 5^2 * 7 * 277 * 431 * 1203421 * 1810277568880201
7757,1,9,x^9 + x^8 + 8,2^2 * 7 * 13 * 19 * 271 * 277 * 2161 * 3061 * 4629139 * 6396195954367
7757,1,10,x^10 + x^9 + 8,2^3 * 3^2 * 7 * 11 * 277 * 431 * 1531 * 54751 * 6010829941 * 2365135169671
7757,1,11,x^11 + x^10 + 67,2^2 * 7 * 23 * 277 * 8713 * 3936392135200352905315514881640993
7757,1,12,x^12 + x^11 + 18,2^4 * 3^3 * 5^2 * 7 * 13 * 181 * 277 * 431 * 2029 * 1203421 * 4629139 * 20054431 * 9858583897
7757,1,13,x^13 + x^12 + 2,2^2 * 7 * 277 * 5193741760793 * 4097462707521691 * 2230417308268748327
7757,1,14,x^14 + x^13 + 143,2^3 * 3^2 * 7^2 * 277 * 431 * 175757 * 86548771 * 14319677219 * 31125812695515484432501
7757,1,15,x^15 + x^14 + 35,2^2 * 7 * 13 * 31 * 277 * 1531 * 4629139 * 149473141 * 43959070021 * 64345916311 * 2365135169671
7757,1,16,x^16 + x^15 + 61,2^6 * 3^2 * 5^2 * 7 * 17 * 113 * 277 * 431 * 1203421 * 1810277568880201 * 3411873895253315008599188881
7757,1,17,x^17 + x^16 + 26,2^2 * 7 * 277 * 2800477042747851020273 * 61365550889006565344269634639998698228737
7757,1,18,x^18 + x^17 + 17,2^3 * 3^4 * 7 * 13 * 19 * 271 * 277 * 431 * 577 * 2161 * 3061 * 100189 * 4629139 * 20054431 * 6396195954367 * 1256161963657123
7757,1,19,x^19 + x^18 + 12,2^2 * 7 * 277 * 419 * 10965433 * 2250631683555062449522092279511335941556371989517562229776341
7757,1,20,x^20 + x^19 + 143,2^4 * 3^2 * 5^3 * 7 * 11 * 41 * 277 * 431 * 1531 * 54751 * 1203421 * 6010829941 * 2365135169671 * 63943508720539703815660109461
7757,2,2,x^4 + x^3 + 2,2^4 * 3^2 * 5^2 * 7 * 277 * 431 * 1203421
7757,2,3,x^6 + x^5 + 14,2^3 * 3^3 * 7 * 13 * 277 * 431 * 4629139 * 20054431
