p,r,n,poly,factorization
9461,1,2,x^2 + x + 10,2^3 * 3 * 5 * 11 * 19 * 43 * 83
9461,1,3,x^3 + x^2 + 10,2^2 * 5 * 7 * 11 * 37 * 43 * 345637
9461,1,4,x^4 + x^3 + 18,2^4 * 3 * 5 * 11 * 19 * 43 * 83 * 641 * 69821
9461,1,5,x^5 + x^4 + 3,2^2 * 5^2 * 11 * 43 * 16141 * 86561 * 1147021
9461,1,6,x^6 + x^5 + 14,2^3 * 3^2 * 5 * 7 * 11 * 13 * 19 * 31 * 37 * 43 * 83 * 181 * 409 * 345637
9461,1,7,x^7 + x^6 + 40,2^2 * 5 * 11 * 29 * 43 * 74551 * 331754398654823873
9461,1,8,x^8 + x^7 + 22,2^5 * 3 * 5 * 11 * 17 * 19 * 43 * 83 * 353 * 641 * 63281 * 69821 * 10549241
9461,1,9,x^9 + x^8 + 3,2^2 * 5 * 7 * 11 * 37 * 43 * 345637 * 3861049861 * 185744877186763
9461,1,10,x^10 + x^9 + 48,2^3 * 3 * 5^2 * 11 * 19 * 41 * 43 * 83 * 16141 * 31481 * 86561 * 1147021 * 6206830601
9461,1,11,x^11 + x^10 + 34,2^2 * 5 * 11^2 * 23 * 43 * 67 * 97834463 * 3465206668317268233371731247
9461,1,12,x^12 + x^11 + 15,2^4 * 3^2 * 5 * 7 * 11 * 13 * 19 * 31 * 37 * 43 * 83 * 181 * 409 * 641 * 69821 * 345637 * 1255477 * 6381744373
9461,1,13,x^13 + x^12 + 31,2^2 * 5 * 11 * 43 * 1873 * 12719747 * 21889297 * 986375670127334540343738022199
9461,1,14,x^14 + x^13 + 12,2^3 * 3 * 5 * 11 * 19 * 29 * 43 * 83 * 127 * 74551 * 15976297 * 353424381969499 * 331754398654823873
9461,1,15,x^15 + x^14 + 56,2^2 * 5^2 * 7 * 11 * 37 * 43 * 16141 * 86561 * 345637 * 1147021 * 77391498673351 * 829386910533288391
9461,1,16,x^16 + x^15 + 31,2^6 * 3 * 5 * 11 * 17 * 19 * 43 * 83 * 353 * 641 * 20369 * 63281 * 69821 * 10549241 * 1575783816920887750480326689
9461,1,17,x^17 + x^16 + 27,2^2 * 5 * 11 * 43 * 953 * 26861 * 221491609741 * 726885873655547832882244498267038825427465009
9461,1,18,x^18 + x^17 + 177,2^3 * 3^3 * 5 * 7 * 11 * 13 * 19 * 31 * 37 * 43 * 83 * 181 * 409 * 8713 * 345637 * 785413 * 3861049861 * 34932945055483 * 185744877186763
9461,1,19,x^19 + x^18 + 26,2^2 * 5 * 11 * 43 * 63803 * 13536779 * 129440237 * 14085685531 * 287097663766906621 * 815979571646901107489741
9461,1,20,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11 * 19 * 41 * 43 * 83 * 641 * 16141 * 31481 * 69821 * 86561 * 1147021 * 3866141 * 6206830601 * 1101981745481 * 15067605663421
9461,2,2,x^4 + x^3 + 18,2^4 * 3 * 5 * 11 * 19 * 43 * 83 * 641 * 69821
9461,2,3,x^6 + x^5 + 14,2^3 * 3^2 * 5 * 7 * 11 * 13 * 19 * 31 * 37 * 43 * 83 * 181 * 409 * 345637
9461,2,4,x^8 + x^7 + 22,2^5 * 3 * 5 * 11 * 17 * 19 * 43 * 83 * 353 * 641 * 63281 * 69821 * 10549241
9461,2,5,x^10 + x^9 + 48,2^3 * 3 * 5^2 * 11 * 19 * 41 * 43 * 83 * 16141 * 31481 * 86561 * 1147021 * 6206830601
9461,2,6,x^12 + x^11 + 15,2^4 * 3^2 * 5 * 7 * 11 * 13 * 19 * 31 * 37 * 43 * 83 * 181 * 409 * 641 * 69821 * 345637 * 1255477 * 6381744373
