p,n,poly,factorization
7151,2,x^2 + x + 7,2^5 * 3 * 5^2 * 11 * 13 * 149
7151,3,x^3 + x^2 + 9,2 * 5^2 * 7 * 11 * 13 * 19^2 * 37 * 547
7151,4,x^4 + x^3 + 11,2^6 * 3 * 5^2 * 11 * 13 * 29 * 149 * 881669
7151,5,x^5 + x^4 + 3,2 * 5^3 * 11 * 13 * 211 * 751 * 3300923441
7151,6,x^6 + x^5 + 41,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 19^2 * 37 * 61 * 149 * 547 * 279397
7151,7,x^7 + x^6 + 49,2 * 5^2 * 11 * 13 * 1051 * 127250262956073990307
7151,8,x^8 + x^7 + 34,2^7 * 3 * 5^2 * 11 * 13 * 29 * 149 * 881669 * 20216641 * 64673761
7151,9,x^9 + x^8 + 15,2 * 5^2 * 7 * 11 * 13 * 19^2 * 37 * 109^2 * 547 * 24697 * 2829223 * 161078023
7151,10,x^10 + x^9 + 22,2^5 * 3 * 5^3 * 11 * 13 * 149 * 211 * 751 * 6131 * 3300923441 * 426456824071
7151,11,x^11 + x^10 + 6,2 * 5^2 * 11^2 * 13 * 31793316357552000082689930451180623251
7151,12,x^12 + x^11 + 172,2^6 * 3^2 * 5^2 * 7 * 11 * 13 * 19^2 * 29 * 37 * 61 * 73 * 149 * 547 * 5569 * 279397 * 881669 * 6432310873
7151,13,x^13 + x^12 + 3,2 * 5^2 * 11 * 13^2 * 53 * 42043 * 3558101 * 173512545566455191759167870662519
7151,14,x^14 + x^13 + 44,2^5 * 3 * 5^2 * 11 * 13 * 71 * 149 * 1051 * 2500163 * 753205127817787 * 127250262956073990307
7151,15,x^15 + x^14 + 9,2 * 5^3 * 7 * 11 * 13 * 19^2 * 37 * 211 * 547 * 751 * 1171 * 1471 * 1531 * 315481 * 23319391 * 352401961 * 3300923441
7151,16,x^16 + x^15 + 118,2^8 * 3 * 5^2 * 11 * 13 * 17 * 29 * 97 * 149 * 641 * 881669 * 20216641 * 64673761 * 6715369313 * 481676703219953
7151,17,x^17 + x^16 + 36,2 * 5^2 * 11 * 13 * 139571 * 421703 * 2749730043906007 * 288959678408596678503649751808472987
7151,18,x^18 + x^17 + 41,2^5 * 3^3 * 5^2 * 7 * 11 * 13 * 19^2 * 37 * 61 * 109^2 * 149 * 547 * 24697 * 279397 * 2829223 * 4202641 * 161078023 * 10606134260447137
7151,19,x^19 + x^18 + 13,2 * 5^2 * 11 * 13 * 4892046319 * 37299595442143 * 459980070915401 * 28492400697532087708424125671257
7151,20,x^20 + x^19 + 34,2^6 * 3 * 5^3 * 11 * 13 * 29 * 149 * 211 * 751 * 6131 * 881669 * 3300923441 * 426456824071 * 6838080605405660483151055233601
