p,n,poly,factorization
1069,2,x^2 + x + 26,2^3 * 3 * 5 * 89 * 107
1069,3,x^3 + x^2 + 7,2^2 * 3^2 * 13 * 89 * 139 * 211
1069,4,x^4 + x^3 + 7,2^4 * 3 * 5 * 89 * 107 * 571381
1069,5,x^5 + x^4 + 10,2^2 * 3 * 89 * 39251 * 33301711
1069,6,x^6 + x^5 + 23,2^3 * 3^2 * 5 * 7 * 13 * 43 * 89 * 107 * 139 * 211 * 3793
1069,7,x^7 + x^6 + 6,2^2 * 3 * 29 * 89 * 659 * 78160849564981
1069,8,x^8 + x^7 + 28,2^5 * 3 * 5 * 17 * 41 * 89 * 107 * 571381 * 936802513
1069,9,x^9 + x^8 + 24,2^2 * 3^3 * 13 * 19 * 37^2 * 89 * 139 * 211 * 1297 * 14745107791
1069,10,x^10 + x^9 + 7,2^3 * 3 * 5^2 * 11 * 31 * 89 * 107 * 39251 * 33301711 * 765209521
1069,11,x^11 + x^10 + 63,2^2 * 3 * 67 * 89 * 15515083 * 18211001051 * 103043542141
1069,12,x^12 + x^11 + 7,2^4 * 3^2 * 5 * 7 * 13 * 43 * 61 * 89 * 107 * 139 * 211 * 3793 * 38677 * 553513 * 571381
1069,13,x^13 + x^12 + 26,2^2 * 3 * 89 * 30109 * 635456627573 * 116508247511977195733
1069,14,x^14 + x^13 + 142,2^3 * 3 * 5 * 29 * 89 * 107 * 659 * 306209 * 4869027277493 * 78160849564981
1069,15,x^15 + x^14 + 44,2^2 * 3^2 * 13 * 89 * 139 * 211 * 39251 * 33301711 * 43610435731 * 39068322457291
1069,16,x^16 + x^15 + 18,2^6 * 3 * 5 * 17 * 41 * 89 * 107 * 571381 * 37303841 * 936802513 * 22857992961351281
1069,17,x^17 + x^16 + 11,2^2 * 3 * 89 * 69497 * 271294943 * 1390171862311 * 111064044780203916746561
1069,18,x^18 + x^17 + 194,2^3 * 3^3 * 5 * 7 * 13 * 19 * 37^2 * 43 * 89 * 107 * 139 * 211 * 487 * 1297 * 3793 * 5301811 * 577980289 * 14745107791
1069,19,x^19 + x^18 + 6,2^2 * 3 * 89 * 1901 * 32909 * 1538338521613 * 34566581240413682786937122472897163
1069,20,x^20 + x^19 + 41,2^4 * 3 * 5^2 * 11 * 31 * 89 * 107 * 39251 * 571381 * 33301711 * 765209521 * 13492526321 * 126394445125601
1069,21,x^21 + x^20 + 200,2^2 * 3^2 * 13 * 29 * 89 * 139 * 211 * 379 * 659 * 26183347 * 56318179 * 78160849564981 * 3981191197959804403
1069,22,x^22 + x^21 + 306,2^3 * 3 * 5 * 23 * 67 * 89 * 107 * 199 * 15515083 * 56126533 * 18211001051 * 103043542141 * 7579173536518145321
1069,23,x^23 + x^22 + 7,2^2 * 3 * 89 * 4344261576697323199757610992616000569369845102619660521038481296131
1069,24,x^24 + x^23 + 158,2^5 * 3^2 * 5 * 7 * 13 * 17 * 41 * 43 * 61 * 89 * 107 * 139 * 211 * 3793 * 38677 * 152377 * 553513 * 571381 * 936802513 * 11191858810827282073
1069,25,x^25 + x^24 + 30,2^2 * 3 * 89 * 6701 * 39251 * 33301711 * 47023137065269861924151 * 12053214553476623251396628150048951
1069,26,x^26 + x^25 + 172,2^3 * 3 * 5 * 53 * 89 * 107 * 26183 * 30109 * 507763829 * 16154668141 * 195466039523 * 635456627573 * 116508247511977195733
