p,e,n,poly,factorization
3169,1,2,x^2 + x + 17,2^6 * 3^2 * 5 * 11 * 317
3169,1,3,x^3 + x^2 + 14,2^5 * 3^3 * 11 * 3348577
3169,1,4,x^4 + x^3 + 19,2^7 * 3^2 * 5 * 11 * 193 * 317 * 26017
3169,1,5,x^5 + x^4 + 77,2^5 * 3^2 * 11 * 61 * 1653850268201
3169,1,6,x^6 + x^5 + 77,2^6 * 3^3 * 5 * 7 * 11 * 13 * 317 * 110323 * 3348577
3169,1,7,x^7 + x^6 + 17,2^5 * 3^2 * 11 * 71 * 491 * 8429 * 3447899565839
3169,1,8,x^8 + x^7 + 94,2^8 * 3^2 * 5 * 11 * 193 * 317 * 521 * 26017 * 37489 * 2581769
3169,1,9,x^9 + x^8 + 63,2^5 * 3^4 * 11 * 3348577 * 200286379 * 1685624230243
3169,1,10,x^10 + x^9 + 7,2^6 * 3^2 * 5^2 * 11 * 61 * 241 * 317 * 401 * 208651021 * 1653850268201
3169,1,11,x^11 + x^10 + 19,2^5 * 3^2 * 11^2 * 23 * 124241833 * 3250656554417354579919599
3169,1,12,x^12 + x^11 + 56,2^7 * 3^3 * 5 * 7 * 11 * 13 * 109 * 193 * 317 * 26017 * 27673 * 110323 * 3348577 * 33435373
3169,1,13,x^13 + x^12 + 34,2^5 * 3^2 * 11 * 53 * 13751549137 * 51206126365213 * 27495050288861117
3169,1,14,x^14 + x^13 + 152,2^6 * 3^2 * 5 * 11 * 71 * 317 * 491 * 8429 * 422927 * 1816963 * 1317604037 * 3447899565839
3169,1,15,x^15 + x^14 + 63,2^5 * 3^3 * 11 * 31 * 61 * 691 * 3348577 * 1653850268201 * 474680188389834759636901
3169,1,16,x^16 + x^15 + 42,2^9 * 3^2 * 5 * 11 * 17 * 193 * 317 * 521 * 26017 * 37489 * 45329 * 2581769 * 15804641 * 417578589414017
3169,1,17,x^17 + x^16 + 58,2^5 * 3^2 * 11 * 103 * 5458633 * 184065236096494092094574928338134239077340652559
3169,1,18,x^18 + x^17 + 257,2^6 * 3^4 * 5 * 7 * 11 * 13 * 19 * 317 * 5059 * 110323 * 3348577 * 200286379 * 1685624230243 * 10536955714427113
3169,1,19,x^19 + x^18 + 63,2^5 * 3^2 * 11 * 4447 * 427951609310474819 * 546104277626159357953084111141441465332047
3169,1,20,x^20 + x^19 + 145,2^7 * 3^2 * 5^2 * 11 * 61 * 193 * 241 * 317 * 401 * 1061 * 26017 * 208651021 * 1110726887041 * 1653850268201 * 8630882447021
3169,1,21,x^21 + x^20 + 109,2^5 * 3^3 * 11 * 71 * 491 * 8429 * 36583 * 3348577 * 4044517 * 3447899565839 * 6930807262159664284327518042571
3169,1,22,x^22 + x^21 + 271,2^6 * 3^2 * 5 * 11^2 * 23 * 317 * 124241833 * 169838153 * 3250656554417354579919599 * 601243107365252299381112537
3169,2,2,x^4 + x^3 + 19,2^7 * 3^2 * 5 * 11 * 193 * 317 * 26017
3169,2,3,x^6 + x^5 + 77,2^6 * 3^3 * 5 * 7 * 11 * 13 * 317 * 110323 * 3348577
3169,2,4,x^8 + x^7 + 94,2^8 * 3^2 * 5 * 11 * 193 * 317 * 521 * 26017 * 37489 * 2581769
3169,2,5,x^10 + x^9 + 7,2^6 * 3^2 * 5^2 * 11 * 61 * 241 * 317 * 401 * 208651021 * 1653850268201
3169,2,6,x^12 + x^11 + 56,2^7 * 3^3 * 5 * 7 * 11 * 13 * 109 * 193 * 317 * 26017 * 27673 * 110323 * 3348577 * 33435373
3169,2,7,x^14 + x^13 + 152,2^6 * 3^2 * 5 * 11 * 71 * 317 * 491 * 8429 * 422927 * 1816963 * 1317604037 * 3447899565839
3169,2,8,x^16 + x^15 + 42,2^9 * 3^2 * 5 * 11 * 17 * 193 * 317 * 521 * 26017 * 37489 * 45329 * 2581769 * 15804641 * 417578589414017
3169,2,9,x^18 + x^17 + 257,2^6 * 3^4 * 5 * 7 * 11 * 13 * 19 * 317 * 5059 * 110323 * 3348577 * 200286379 * 1685624230243 * 10536955714427113
3169,2,10,x^20 + x^19 + 145,2^7 * 3^2 * 5^2 * 11 * 61 * 193 * 241 * 317 * 401 * 1061 * 26017 * 208651021 * 1110726887041 * 1653850268201 * 8630882447021
