p,r,n,poly,factorization
4637,1,2,x^2 + x + 3,2^3 * 3 * 19 * 61 * 773
4637,1,3,x^3 + x^2 + 3,2^2 * 13 * 19 * 43 * 61 * 79 * 487
4637,1,4,x^4 + x^3 + 3,2^4 * 3 * 5 * 17 * 19 * 61 * 773 * 126481
4637,1,5,x^5 + x^4 + 5,2^2 * 19 * 61 * 462425795338621
4637,1,6,x^6 + x^5 + 3,2^3 * 3^2 * 7^2 * 13 * 19 * 43 * 61 * 79 * 487 * 773 * 146239
4637,1,7,x^7 + x^6 + 5,2^2 * 19 * 61 * 163661 * 60753463751365967
4637,1,8,x^8 + x^7 + 7,2^5 * 3 * 5 * 17 * 19 * 61 * 773 * 126481 * 735073 * 314476297
4637,1,9,x^9 + x^8 + 5,2^2 * 13 * 19 * 37 * 43 * 61 * 79 * 487 * 479697247 * 560084591917
4637,1,10,x^10 + x^9 + 12,2^3 * 3 * 11 * 19 * 41 * 61 * 773 * 1031 * 994075861 * 462425795338621
4637,1,11,x^11 + x^10 + 57,2^2 * 19 * 61 * 67 * 991 * 69233481360599307462978367695211
4637,1,12,x^12 + x^11 + 7,2^4 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 43 * 61 * 79 * 487 * 773 * 126481 * 146239 * 462326048627593
4637,1,13,x^13 + x^12 + 27,2^2 * 19 * 61 * 131 * 547 * 2159590837 * 638717361516929896574025411929
4637,1,14,x^14 + x^13 + 2,2^3 * 3 * 19 * 61 * 113 * 773 * 163661 * 70329827 * 1250578431943 * 60753463751365967
4637,1,15,x^15 + x^14 + 28,2^2 * 13 * 19 * 31 * 43 * 61 * 79 * 487 * 4240111 * 462425795338621 * 1625788992409935435361
4637,1,16,x^16 + x^15 + 5,2^6 * 3 * 5 * 17 * 19 * 61 * 773 * 126481 * 735073 * 314476297 * 106872697560629412749637134161
4637,1,17,x^17 + x^16 + 20,2^2 * 19 * 61 * 45696948787556762561921402384809279629251252365981006381681
4637,1,18,x^18 + x^17 + 12,2^3 * 3^3 * 7^2 * 13 * 19 * 37 * 43 * 61 * 79 * 487 * 773 * 146239 * 479697247 * 19606501657 * 169005644767 * 560084591917
4637,1,19,x^19 + x^18 + 50,2^2 * 19^2 * 61 * 229 * 225825152110980368419738494652773670338902797364749955781758377
4637,1,20,x^20 + x^19 + 277,2^4 * 3 * 5^2 * 11 * 17 * 19 * 41 * 61 * 773 * 1031 * 20201 * 126481 * 994075861 * 462425795338621 * 2116186180688390923479061
4637,1,21,x^21 + x^20 + 3,2^2 * 13 * 19 * 43 * 61 * 79 * 337 * 487 * 163661 * 4567627 * 60753463751365967 * 64184616373190461385560669067975611
4637,2,2,x^4 + x^3 + 3,2^4 * 3 * 5 * 17 * 19 * 61 * 773 * 126481
4637,2,3,x^6 + x^5 + 3,2^3 * 3^2 * 7^2 * 13 * 19 * 43 * 61 * 79 * 487 * 773 * 146239
4637,2,4,x^8 + x^7 + 7,2^5 * 3 * 5 * 17 * 19 * 61 * 773 * 126481 * 735073 * 314476297
4637,2,5,x^10 + x^9 + 12,2^3 * 3 * 11 * 19 * 41 * 61 * 773 * 1031 * 994075861 * 462425795338621
4637,2,6,x^12 + x^11 + 7,2^4 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 43 * 61 * 79 * 487 * 773 * 126481 * 146239 * 462326048627593
4637,2,7,x^14 + x^13 + 2,2^3 * 3 * 19 * 61 * 113 * 773 * 163661 * 70329827 * 1250578431943 * 60753463751365967
4637,2,8,x^16 + x^15 + 5,2^6 * 3 * 5 * 17 * 19 * 61 * 773 * 126481 * 735073 * 314476297 * 106872697560629412749637134161
4637,2,9,x^18 + x^17 + 12,2^3 * 3^3 * 7^2 * 13 * 19 * 37 * 43 * 61 * 79 * 487 * 773 * 146239 * 479697247 * 19606501657 * 169005644767 * 560084591917
4637,2,10,x^20 + x^19 + 277,2^4 * 3 * 5^2 * 11 * 17 * 19 * 41 * 61 * 773 * 1031 * 20201 * 126481 * 994075861 * 462425795338621 * 2116186180688390923479061
4637,3,2,x^6 + x^5 + 3,2^3 * 3^2 * 7^2 * 13 * 19 * 43 * 61 * 79 * 487 * 773 * 146239
4637,3,3,x^9 + x^8 + 5,2^2 * 13 * 19 * 37 * 43 * 61 * 79 * 487 * 479697247 * 560084591917
4637,3,4,x^12 + x^11 + 7,2^4 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 43 * 61 * 79 * 487 * 773 * 126481 * 146239 * 462326048627593
4637,3,5,x^15 + x^14 + 28,2^2 * 13 * 19 * 31 * 43 * 61 * 79 * 487 * 4240111 * 462425795338621 * 1625788992409935435361
4637,3,6,x^18 + x^17 + 12,2^3 * 3^3 * 7^2 * 13 * 19 * 37 * 43 * 61 * 79 * 487 * 773 * 146239 * 479697247 * 19606501657 * 169005644767 * 560084591917
4637,3,7,x^21 + x^20 + 3,2^2 * 13 * 19 * 43 * 61 * 79 * 337 * 487 * 163661 * 4567627 * 60753463751365967 * 64184616373190461385560669067975611
4637,4,2,x^8 + x^7 + 7,2^5 * 3 * 5 * 17 * 19 * 61 * 773 * 126481 * 735073 * 314476297
4637,4,3,x^12 + x^11 + 7,2^4 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 43 * 61 * 79 * 487 * 773 * 126481 * 146239 * 462326048627593
4637,4,4,x^16 + x^15 + 5,2^6 * 3 * 5 * 17 * 19 * 61 * 773 * 126481 * 735073 * 314476297 * 106872697560629412749637134161
4637,4,5,x^20 + x^19 + 277,2^4 * 3 * 5^2 * 11 * 17 * 19 * 41 * 61 * 773 * 1031 * 20201 * 126481 * 994075861 * 462425795338621 * 2116186180688390923479061
4637,5,2,x^10 + x^9 + 12,2^3 * 3 * 11 * 19 * 41 * 61 * 773 * 1031 * 994075861 * 462425795338621
4637,5,3,x^15 + x^14 + 28,2^2 * 13 * 19 * 31 * 43 * 61 * 79 * 487 * 4240111 * 462425795338621 * 1625788992409935435361
4637,5,4,x^20 + x^19 + 277,2^4 * 3 * 5^2 * 11 * 17 * 19 * 41 * 61 * 773 * 1031 * 20201 * 126481 * 994075861 * 462425795338621 * 2116186180688390923479061
4637,6,2,x^12 + x^11 + 7,2^4 * 3^2 * 5 * 7^2 * 13 * 17 * 19 * 43 * 61 * 79 * 487 * 773 * 126481 * 146239 * 462326048627593
4637,6,3,x^18 + x^17 + 12,2^3 * 3^3 * 7^2 * 13 * 19 * 37 * 43 * 61 * 79 * 487 * 773 * 146239 * 479697247 * 19606501657 * 169005644767 * 560084591917
4637,7,2,x^14 + x^13 + 2,2^3 * 3 * 19 * 61 * 113 * 773 * 163661 * 70329827 * 1250578431943 * 60753463751365967
4637,7,3,x^21 + x^20 + 3,2^2 * 13 * 19 * 43 * 61 * 79 * 337 * 487 * 163661 * 4567627 * 60753463751365967 * 64184616373190461385560669067975611
4637,8,2,x^16 + x^15 + 5,2^6 * 3 * 5 * 17 * 19 * 61 * 773 * 126481 * 735073 * 314476297 * 106872697560629412749637134161
4637,9,2,x^18 + x^17 + 12,2^3 * 3^3 * 7^2 * 13 * 19 * 37 * 43 * 61 * 79 * 487 * 773 * 146239 * 479697247 * 19606501657 * 169005644767 * 560084591917
4637,10,2,x^20 + x^19 + 277,2^4 * 3 * 5^2 * 11 * 17 * 19 * 41 * 61 * 773 * 1031 * 20201 * 126481 * 994075861 * 462425795338621 * 2116186180688390923479061
