p,e,n,poly,factorization
6263,1,2,x^2 + x + 5,2^4 * 3^3 * 29 * 31 * 101
6263,1,3,x^3 + x^2 + 6,2 * 31 * 37^2 * 101 * 28657
6263,1,4,x^4 + x^3 + 30,2^5 * 3^3 * 5 * 29 * 31 * 101 * 1061 * 3697
6263,1,5,x^5 + x^4 + 25,2 * 11 * 31 * 101 * 139896326322131
6263,1,6,x^6 + x^5 + 44,2^4 * 3^4 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 7561 * 28657
6263,1,7,x^7 + x^6 + 3,2 * 31 * 101 * 211 * 3571 * 80110881982574353
6263,1,8,x^8 + x^7 + 40,2^6 * 3^3 * 5 * 29 * 31 * 101 * 1061 * 3697 * 769306941539281
6263,1,9,x^9 + x^8 + 12,2 * 31 * 37^2 * 101 * 541 * 28657 * 190285759 * 586260883603
6263,1,10,x^10 + x^9 + 22,2^4 * 3^3 * 11 * 29 * 31 * 41 * 61 * 101 * 16481 * 37321841 * 139896326322131
6263,1,11,x^11 + x^10 + 2,2 * 31 * 101 * 3828661 * 24257528538480715205867459353573
6263,1,12,x^12 + x^11 + 95,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 1061 * 3697 * 7561 * 28657 * 29882581 * 51488653
6263,1,13,x^13 + x^12 + 29,2 * 31 * 79 * 101 * 5591 * 105379 * 29323811167031083 * 2669114583080069177
6263,1,14,x^14 + x^13 + 73,2^4 * 3^3 * 29 * 31 * 101 * 211 * 3389 * 3571 * 248851 * 71550747251033 * 80110881982574353
6263,1,15,x^15 + x^14 + 27,2 * 11 * 31 * 37^2 * 101 * 28657 * 15029568991 * 139896326322131 * 157486531757038562431
6263,1,16,x^16 + x^15 + 66,2^7 * 3^3 * 5 * 17 * 29 * 31 * 101 * 113 * 1061 * 3697 * 119137477841 * 769306941539281 * 5171940635294801
6263,1,17,x^17 + x^16 + 54,2 * 31 * 101 * 204238195586008486751 * 27444224971328022036182237526150260898911
6263,1,18,x^18 + x^17 + 30,2^4 * 3^5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 379 * 541 * 811 * 7561 * 28657 * 190285759 * 586260883603 * 65450527530164209
6263,1,19,x^19 + x^18 + 27,2 * 31 * 101 * 18981988609 * 352065960373 * 87147222966971 * 377514346860662592332541029415359
6263,1,20,x^20 + x^19 + 204,2^5 * 3^3 * 5^2 * 11 * 29 * 31 * 41 * 61 * 101 * 1061 * 3697 * 16481 * 37321841 * 139896326322131 * 473466524169939945728389236461
6263,1,21,x^21 + x^20 + 18,2 * 31 * 37^2 * 101 * 211 * 1093 * 3571 * 28657 * 80110881982574353 * 3331957322147767667393805920372905525272253
6263,2,2,x^4 + x^3 + 30,2^5 * 3^3 * 5 * 29 * 31 * 101 * 1061 * 3697
6263,2,3,x^6 + x^5 + 44,2^4 * 3^4 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 7561 * 28657
6263,2,4,x^8 + x^7 + 40,2^6 * 3^3 * 5 * 29 * 31 * 101 * 1061 * 3697 * 769306941539281
6263,2,5,x^10 + x^9 + 22,2^4 * 3^3 * 11 * 29 * 31 * 41 * 61 * 101 * 16481 * 37321841 * 139896326322131
6263,2,6,x^12 + x^11 + 95,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 1061 * 3697 * 7561 * 28657 * 29882581 * 51488653
6263,2,7,x^14 + x^13 + 73,2^4 * 3^3 * 29 * 31 * 101 * 211 * 3389 * 3571 * 248851 * 71550747251033 * 80110881982574353
6263,2,8,x^16 + x^15 + 66,2^7 * 3^3 * 5 * 17 * 29 * 31 * 101 * 113 * 1061 * 3697 * 119137477841 * 769306941539281 * 5171940635294801
6263,2,9,x^18 + x^17 + 30,2^4 * 3^5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 379 * 541 * 811 * 7561 * 28657 * 190285759 * 586260883603 * 65450527530164209
6263,2,10,x^20 + x^19 + 204,2^5 * 3^3 * 5^2 * 11 * 29 * 31 * 41 * 61 * 101 * 1061 * 3697 * 16481 * 37321841 * 139896326322131 * 473466524169939945728389236461
6263,3,2,x^6 + x^5 + 44,2^4 * 3^4 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 7561 * 28657
6263,3,3,x^9 + x^8 + 12,2 * 31 * 37^2 * 101 * 541 * 28657 * 190285759 * 586260883603
6263,3,4,x^12 + x^11 + 95,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 1061 * 3697 * 7561 * 28657 * 29882581 * 51488653
6263,3,5,x^15 + x^14 + 27,2 * 11 * 31 * 37^2 * 101 * 28657 * 15029568991 * 139896326322131 * 157486531757038562431
6263,3,6,x^18 + x^17 + 30,2^4 * 3^5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 379 * 541 * 811 * 7561 * 28657 * 190285759 * 586260883603 * 65450527530164209
6263,3,7,x^21 + x^20 + 18,2 * 31 * 37^2 * 101 * 211 * 1093 * 3571 * 28657 * 80110881982574353 * 3331957322147767667393805920372905525272253
6263,4,2,x^8 + x^7 + 40,2^6 * 3^3 * 5 * 29 * 31 * 101 * 1061 * 3697 * 769306941539281
6263,4,3,x^12 + x^11 + 95,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 1061 * 3697 * 7561 * 28657 * 29882581 * 51488653
6263,4,4,x^16 + x^15 + 66,2^7 * 3^3 * 5 * 17 * 29 * 31 * 101 * 113 * 1061 * 3697 * 119137477841 * 769306941539281 * 5171940635294801
6263,4,5,x^20 + x^19 + 204,2^5 * 3^3 * 5^2 * 11 * 29 * 31 * 41 * 61 * 101 * 1061 * 3697 * 16481 * 37321841 * 139896326322131 * 473466524169939945728389236461
6263,5,2,x^10 + x^9 + 22,2^4 * 3^3 * 11 * 29 * 31 * 41 * 61 * 101 * 16481 * 37321841 * 139896326322131
6263,5,3,x^15 + x^14 + 27,2 * 11 * 31 * 37^2 * 101 * 28657 * 15029568991 * 139896326322131 * 157486531757038562431
6263,5,4,x^20 + x^19 + 204,2^5 * 3^3 * 5^2 * 11 * 29 * 31 * 41 * 61 * 101 * 1061 * 3697 * 16481 * 37321841 * 139896326322131 * 473466524169939945728389236461
6263,6,2,x^12 + x^11 + 95,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 1061 * 3697 * 7561 * 28657 * 29882581 * 51488653
6263,6,3,x^18 + x^17 + 30,2^4 * 3^5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 379 * 541 * 811 * 7561 * 28657 * 190285759 * 586260883603 * 65450527530164209
6263,7,2,x^14 + x^13 + 73,2^4 * 3^3 * 29 * 31 * 101 * 211 * 3389 * 3571 * 248851 * 71550747251033 * 80110881982574353
6263,7,3,x^21 + x^20 + 18,2 * 31 * 37^2 * 101 * 211 * 1093 * 3571 * 28657 * 80110881982574353 * 3331957322147767667393805920372905525272253
6263,8,2,x^16 + x^15 + 66,2^7 * 3^3 * 5 * 17 * 29 * 31 * 101 * 113 * 1061 * 3697 * 119137477841 * 769306941539281 * 5171940635294801
6263,9,2,x^18 + x^17 + 30,2^4 * 3^5 * 7 * 13 * 19 * 29 * 31 * 37^2 * 101 * 379 * 541 * 811 * 7561 * 28657 * 190285759 * 586260883603 * 65450527530164209
6263,10,2,x^20 + x^19 + 204,2^5 * 3^3 * 5^2 * 11 * 29 * 31 * 41 * 61 * 101 * 1061 * 3697 * 16481 * 37321841 * 139896326322131 * 473466524169939945728389236461
