p,r,n,poly,factorization
3121,1,2,x^2 + x + 56,2^5 * 3 * 5 * 7 * 13 * 223
3121,1,3,x^3 + x^2 + 7,2^4 * 3^2 * 5 * 13 * 3247921
3121,1,4,x^4 + x^3 + 7,2^6 * 3 * 5 * 7 * 13 * 101 * 223 * 48221
3121,1,5,x^5 + x^4 + 62,2^4 * 3 * 5^2 * 13 * 521 * 2711 * 13439311
3121,1,6,x^6 + x^5 + 35,2^5 * 3^2 * 5 * 7 * 13 * 223 * 1069 * 9109 * 3247921
3121,1,7,x^7 + x^6 + 7,2^4 * 3 * 5 * 13 * 16042422131 * 57627774317
3121,1,8,x^8 + x^7 + 85,2^7 * 3 * 5 * 7 * 13 * 101 * 223 * 23833 * 48221 * 1990519177
3121,1,9,x^9 + x^8 + 34,2^4 * 3^3 * 5 * 13 * 19 * 73 * 3247921 * 222108355306754803
3121,1,10,x^10 + x^9 + 97,2^5 * 3 * 5^2 * 7 * 11 * 13 * 223 * 491 * 521 * 761 * 2711 * 13439311 * 23076881
3121,1,11,x^11 + x^10 + 97,2^4 * 3 * 5 * 13 * 23 * 788261 * 53990285156809 * 89611420987793
3121,1,12,x^12 + x^11 + 179,2^6 * 3^2 * 5 * 7 * 13 * 101 * 223 * 1069 * 9109 * 12073 * 48221 * 3247921 * 7858865017
3121,1,13,x^13 + x^12 + 97,2^4 * 3 * 5 * 13^2 * 53 * 1223 * 680707 * 44151356402557 * 33737620805594941
3121,1,14,x^14 + x^13 + 284,2^5 * 3 * 5 * 7^2 * 13 * 223 * 421 * 16042422131 * 57627774317 * 313504187478415963
3121,1,15,x^15 + x^14 + 35,2^4 * 3^2 * 5^2 * 13 * 521 * 1531 * 2711 * 3247921 * 13439311 * 1068741749821 * 5500004043631
3121,1,16,x^16 + x^15 + 62,2^8 * 3 * 5 * 7 * 13 * 17 * 101 * 223 * 1489 * 2017 * 23833 * 48221 * 30027761 * 1990519177 * 2935943446801
3121,1,17,x^17 + x^16 + 51,2^4 * 3 * 5 * 13 * 178127 * 70411961 * 6463433426491666246754141835159134051778071
3121,1,18,x^18 + x^17 + 91,2^5 * 3^3 * 5 * 7 * 13 * 19 * 73 * 223 * 1069 * 1153 * 3889 * 9109 * 3247921 * 206108243204833 * 222108355306754803
3121,1,19,x^19 + x^18 + 165,2^4 * 3 * 5 * 13 * 647 * 82613 * 2684587 * 5502966307138182728436725906900256184787955266227
3121,1,20,x^20 + x^19 + 174,2^6 * 3 * 5^2 * 7 * 11 * 13 * 41 * 101 * 223 * 491 * 521 * 761 * 2711 * 3701 * 48221 * 13439311 * 23076881 * 59326286252103201248341
3121,1,21,x^21 + x^20 + 132,2^4 * 3^2 * 5 * 13 * 43 * 127 * 3247921 * 16042422131 * 57627774317 * 837273181130821 * 186744015193221298840441
3121,1,22,x^22 + x^21 + 143,2^5 * 3 * 5 * 7 * 13 * 23 * 199 * 223 * 788261 * 28508393 * 547538377 * 53990285156809 * 89611420987793 * 28220075984000759
3121,2,2,x^4 + x^3 + 7,2^6 * 3 * 5 * 7 * 13 * 101 * 223 * 48221
3121,2,3,x^6 + x^5 + 35,2^5 * 3^2 * 5 * 7 * 13 * 223 * 1069 * 9109 * 3247921
3121,2,4,x^8 + x^7 + 85,2^7 * 3 * 5 * 7 * 13 * 101 * 223 * 23833 * 48221 * 1990519177
3121,2,5,x^10 + x^9 + 97,2^5 * 3 * 5^2 * 7 * 11 * 13 * 223 * 491 * 521 * 761 * 2711 * 13439311 * 23076881
3121,2,6,x^12 + x^11 + 179,2^6 * 3^2 * 5 * 7 * 13 * 101 * 223 * 1069 * 9109 * 12073 * 48221 * 3247921 * 7858865017
3121,2,7,x^14 + x^13 + 284,2^5 * 3 * 5 * 7^2 * 13 * 223 * 421 * 16042422131 * 57627774317 * 313504187478415963
3121,2,8,x^16 + x^15 + 62,2^8 * 3 * 5 * 7 * 13 * 17 * 101 * 223 * 1489 * 2017 * 23833 * 48221 * 30027761 * 1990519177 * 2935943446801
3121,2,9,x^18 + x^17 + 91,2^5 * 3^3 * 5 * 7 * 13 * 19 * 73 * 223 * 1069 * 1153 * 3889 * 9109 * 3247921 * 206108243204833 * 222108355306754803
3121,2,10,x^20 + x^19 + 174,2^6 * 3 * 5^2 * 7 * 11 * 13 * 41 * 101 * 223 * 491 * 521 * 761 * 2711 * 3701 * 48221 * 13439311 * 23076881 * 59326286252103201248341
3121,2,11,x^22 + x^21 + 143,2^5 * 3 * 5 * 7 * 13 * 23 * 199 * 223 * 788261 * 28508393 * 547538377 * 53990285156809 * 89611420987793 * 28220075984000759
3121,3,2,x^6 + x^5 + 35,2^5 * 3^2 * 5 * 7 * 13 * 223 * 1069 * 9109 * 3247921
3121,3,3,x^9 + x^8 + 34,2^4 * 3^3 * 5 * 13 * 19 * 73 * 3247921 * 222108355306754803
3121,3,4,x^12 + x^11 + 179,2^6 * 3^2 * 5 * 7 * 13 * 101 * 223 * 1069 * 9109 * 12073 * 48221 * 3247921 * 7858865017
3121,3,5,x^15 + x^14 + 35,2^4 * 3^2 * 5^2 * 13 * 521 * 1531 * 2711 * 3247921 * 13439311 * 1068741749821 * 5500004043631
3121,3,6,x^18 + x^17 + 91,2^5 * 3^3 * 5 * 7 * 13 * 19 * 73 * 223 * 1069 * 1153 * 3889 * 9109 * 3247921 * 206108243204833 * 222108355306754803
3121,3,7,x^21 + x^20 + 132,2^4 * 3^2 * 5 * 13 * 43 * 127 * 3247921 * 16042422131 * 57627774317 * 837273181130821 * 186744015193221298840441
3121,4,2,x^8 + x^7 + 85,2^7 * 3 * 5 * 7 * 13 * 101 * 223 * 23833 * 48221 * 1990519177
3121,4,3,x^12 + x^11 + 179,2^6 * 3^2 * 5 * 7 * 13 * 101 * 223 * 1069 * 9109 * 12073 * 48221 * 3247921 * 7858865017
3121,4,4,x^16 + x^15 + 62,2^8 * 3 * 5 * 7 * 13 * 17 * 101 * 223 * 1489 * 2017 * 23833 * 48221 * 30027761 * 1990519177 * 2935943446801
3121,4,5,x^20 + x^19 + 174,2^6 * 3 * 5^2 * 7 * 11 * 13 * 41 * 101 * 223 * 491 * 521 * 761 * 2711 * 3701 * 48221 * 13439311 * 23076881 * 59326286252103201248341
3121,5,2,x^10 + x^9 + 97,2^5 * 3 * 5^2 * 7 * 11 * 13 * 223 * 491 * 521 * 761 * 2711 * 13439311 * 23076881
3121,5,3,x^15 + x^14 + 35,2^4 * 3^2 * 5^2 * 13 * 521 * 1531 * 2711 * 3247921 * 13439311 * 1068741749821 * 5500004043631
3121,5,4,x^20 + x^19 + 174,2^6 * 3 * 5^2 * 7 * 11 * 13 * 41 * 101 * 223 * 491 * 521 * 761 * 2711 * 3701 * 48221 * 13439311 * 23076881 * 59326286252103201248341
