p,e,n,poly,factorization
4447,1,2,x^2 + x + 11,2^6 * 3^2 * 13 * 19 * 139
4447,1,3,x^3 + x^2 + 2,2 * 3^3 * 7 * 13 * 19 * 79 * 11923
4447,1,4,x^4 + x^3 + 24,2^7 * 3^2 * 5 * 13 * 19 * 139 * 1977581
4447,1,5,x^5 + x^4 + 2,2 * 3^2 * 11 * 13 * 19 * 281 * 126551466971
4447,1,6,x^6 + x^5 + 3,2^6 * 3^3 * 7 * 13 * 19 * 79 * 139 * 11923 * 19771363
4447,1,7,x^7 + x^6 + 9,2 * 3^2 * 13 * 19 * 71 * 127 * 857903378469374441
4447,1,8,x^8 + x^7 + 7,2^8 * 3^2 * 5 * 13 * 19 * 139 * 1977581 * 195541310802241
4447,1,9,x^9 + x^8 + 36,2 * 3^4 * 7 * 13 * 19 * 37 * 79 * 11923 * 37783 * 2865277 * 643601053
4447,1,10,x^10 + x^9 + 34,2^6 * 3^2 * 11 * 13 * 19 * 139 * 281 * 13931 * 22691 * 1236901 * 126551466971
4447,1,11,x^11 + x^10 + 2,2 * 3^2 * 13 * 19 * 23 * 67 * 2531 * 38281 * 2786791052761 * 7270872013967
4447,1,12,x^12 + x^11 + 39,2^7 * 3^3 * 5 * 7 * 13 * 19 * 79 * 139 * 11923 * 1977581 * 19771363 * 391082601828673
4447,1,13,x^13 + x^12 + 9,2 * 3^2 * 13^2 * 19 * 1261984589191 * 3646748564247094474690629410707
4447,1,14,x^14 + x^13 + 7,2^6 * 3^2 * 13 * 19 * 71 * 127 * 139 * 631 * 857903378469374441 * 12253940530342175953
4447,1,15,x^15 + x^14 + 100,2 * 3^3 * 7 * 11 * 13 * 19 * 31 * 79 * 281 * 11923 * 126551466971 * 1498845105931 * 3290947214902141
4447,1,16,x^16 + x^15 + 53,2^9 * 3^2 * 5 * 13 * 17 * 19 * 113 * 139 * 641 * 90001 * 548417 * 1977581 * 1258239752113 * 195541310802241
4447,1,17,x^17 + x^16 + 50,2 * 3^2 * 13 * 19 * 5347730534588963 * 4375243483924057191691556744990439211066507
4447,1,18,x^18 + x^17 + 38,2^6 * 3^4 * 7 * 13 * 19 * 37 * 79 * 139 * 11923 * 37783 * 664687 * 2865277 * 8248879 * 19771363 * 643601053 * 1410557059
4447,1,19,x^19 + x^18 + 109,2 * 3^2 * 13 * 19^2 * 14897 * 3965833 * 2267164969 * 181817648967589973858607599339650163968526747
4447,1,20,x^20 + x^19 + 58,2^7 * 3^2 * 5^2 * 11 * 13 * 19 * 139 * 281 * 13931 * 22691 * 1236901 * 1977581 * 755785081 * 820740521 * 49313158381 * 126551466971
4447,1,21,x^21 + x^20 + 36,2 * 3^3 * 7^2 * 13 * 19 * 71 * 79 * 127 * 421 * 11923 * 4675640691345331 * 857903378469374441 * 4339968894930626725645417
4447,2,2,x^4 + x^3 + 24,2^7 * 3^2 * 5 * 13 * 19 * 139 * 1977581
4447,2,3,x^6 + x^5 + 3,2^6 * 3^3 * 7 * 13 * 19 * 79 * 139 * 11923 * 19771363
4447,2,4,x^8 + x^7 + 7,2^8 * 3^2 * 5 * 13 * 19 * 139 * 1977581 * 195541310802241
4447,2,5,x^10 + x^9 + 34,2^6 * 3^2 * 11 * 13 * 19 * 139 * 281 * 13931 * 22691 * 1236901 * 126551466971
4447,2,6,x^12 + x^11 + 39,2^7 * 3^3 * 5 * 7 * 13 * 19 * 79 * 139 * 11923 * 1977581 * 19771363 * 391082601828673
4447,2,7,x^14 + x^13 + 7,2^6 * 3^2 * 13 * 19 * 71 * 127 * 139 * 631 * 857903378469374441 * 12253940530342175953
4447,2,8,x^16 + x^15 + 53,2^9 * 3^2 * 5 * 13 * 17 * 19 * 113 * 139 * 641 * 90001 * 548417 * 1977581 * 1258239752113 * 195541310802241
4447,2,9,x^18 + x^17 + 38,2^6 * 3^4 * 7 * 13 * 19 * 37 * 79 * 139 * 11923 * 37783 * 664687 * 2865277 * 8248879 * 19771363 * 643601053 * 1410557059
4447,2,10,x^20 + x^19 + 58,2^7 * 3^2 * 5^2 * 11 * 13 * 19 * 139 * 281 * 13931 * 22691 * 1236901 * 1977581 * 755785081 * 820740521 * 49313158381 * 126551466971
4447,3,2,x^6 + x^5 + 3,2^6 * 3^3 * 7 * 13 * 19 * 79 * 139 * 11923 * 19771363
4447,3,3,x^9 + x^8 + 36,2 * 3^4 * 7 * 13 * 19 * 37 * 79 * 11923 * 37783 * 2865277 * 643601053
4447,3,4,x^12 + x^11 + 39,2^7 * 3^3 * 5 * 7 * 13 * 19 * 79 * 139 * 11923 * 1977581 * 19771363 * 391082601828673
4447,3,5,x^15 + x^14 + 100,2 * 3^3 * 7 * 11 * 13 * 19 * 31 * 79 * 281 * 11923 * 126551466971 * 1498845105931 * 3290947214902141
4447,3,6,x^18 + x^17 + 38,2^6 * 3^4 * 7 * 13 * 19 * 37 * 79 * 139 * 11923 * 37783 * 664687 * 2865277 * 8248879 * 19771363 * 643601053 * 1410557059
4447,3,7,x^21 + x^20 + 36,2 * 3^3 * 7^2 * 13 * 19 * 71 * 79 * 127 * 421 * 11923 * 4675640691345331 * 857903378469374441 * 4339968894930626725645417
4447,4,2,x^8 + x^7 + 7,2^8 * 3^2 * 5 * 13 * 19 * 139 * 1977581 * 195541310802241
