p,n,poly,factorization
4421,2,x^2 + x + 3,2^3 * 3 * 5 * 11 * 13 * 17 * 67
4421,3,x^3 + x^2 + 15,2^2 * 5 * 7 * 13 * 17 * 2792809
4421,4,x^4 + x^3 + 12,2^4 * 3 * 5 * 11 * 13 * 17 * 67 * 137 * 71333
4421,5,x^5 + x^4 + 12,2^2 * 5^2 * 13 * 17 * 76420574961641
4421,6,x^6 + x^5 + 12,2^3 * 3^2 * 5 * 7 * 11 * 13 * 17 * 67 * 223 * 29209 * 2792809
4421,7,x^7 + x^6 + 3,2^2 * 5 * 13 * 17 * 43 * 1051 * 255193 * 647562074923
4421,8,x^8 + x^7 + 15,2^5 * 3 * 5 * 11 * 13 * 17 * 67 * 137 * 71333 * 428161 * 446113081
4421,9,x^9 + x^8 + 18,2^2 * 5 * 7 * 13 * 17 * 127 * 199 * 2792809 * 19437391 * 15199465681
4421,10,x^10 + x^9 + 56,2^3 * 3 * 5^2 * 11 * 13 * 17 * 67 * 76420574961641 * 381930055778441
4421,11,x^11 + x^10 + 37,2^2 * 5 * 13 * 17 * 353 * 2381061541 * 3394361312547752480028107
4421,12,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 61 * 67 * 137 * 223 * 29209 * 71333 * 652849 * 2792809 * 9592669
4421,13,x^13 + x^12 + 41,2^2 * 5 * 13^2 * 17 * 51169 * 1294751074784678759 * 64745242571658159551
4421,14,x^14 + x^13 + 41,2^3 * 3 * 5 * 11 * 13 * 17 * 29 * 43 * 67 * 1051 * 255193 * 647562074923 * 257410861563209377409
4421,15,x^15 + x^14 + 50,2^2 * 5^2 * 7 * 13 * 17 * 31 * 211 * 8011 * 8581 * 2792809 * 32065021 * 10119651631 * 76420574961641
4421,16,x^16 + x^15 + 76,2^6 * 3 * 5 * 11 * 13 * 17 * 67 * 137 * 337 * 4657 * 71333 * 428161 * 17096881 * 446113081 * 2719450110545089
4421,17,x^17 + x^16 + 48,2^2 * 5 * 13 * 17^2 * 83737547 * 1942862347810732111 * 7702208950635878686016187789133
4421,18,x^18 + x^17 + 50,2^3 * 3^3 * 5 * 7 * 11 * 13 * 17 * 19 * 67 * 73 * 127 * 199 * 223 * 18253 * 29209 * 2792809 * 19437391 * 15199465681 * 98308511361217
4421,19,x^19 + x^18 + 15,2^2 * 5 * 13 * 17 * 308950489 * 5821846537409851027 * 231482345159112317002452775739271315613
4421,20,x^20 + x^19 + 60,2^4 * 3 * 5^2 * 11 * 13 * 17 * 67 * 137 * 71333 * 76420574961641 * 381930055778441 * 145936557355393397850472952881
4421,21,x^21 + x^20 + 19,2^2 * 5 * 7^2 * 13 * 17 * 43 * 1051 * 3319 * 147799 * 255193 * 2792809 * 647562074923 * 64585324204381 * 251325931721237916523
