p,n,poly,factorization
6053,2,x^2 + x + 2,2^3 * 3 * 17 * 89 * 1009
6053,3,x^3 + x^2 + 3,2^2 * 17 * 19 * 89 * 1928677
6053,4,x^4 + x^3 + 8,2^4 * 3 * 5 * 13 * 17 * 89 * 1009 * 281837
6053,5,x^5 + x^4 + 32,2^2 * 11^2 * 17 * 31 * 89 * 357937652971
6053,6,x^6 + x^5 + 51,2^3 * 3^2 * 7 * 17 * 19 * 61 * 89 * 1009 * 28597 * 1928677
6053,7,x^7 + x^6 + 18,2^2 * 17 * 89 * 463 * 1583 * 2701483 * 24844579649
6053,8,x^8 + x^7 + 27,2^5 * 3 * 5 * 13 * 17 * 89 * 1009 * 281837 * 19117433 * 35109377
6053,9,x^9 + x^8 + 7,2^2 * 17 * 19 * 89 * 181 * 26317 * 1928677 * 3437191 * 3004038001
6053,10,x^10 + x^9 + 72,2^3 * 3 * 11^2 * 17 * 31 * 89 * 641 * 1009 * 15271 * 137115151 * 357937652971
6053,11,x^11 + x^10 + 34,2^2 * 17 * 23 * 89 * 32236713606301601 * 89063528459647816801
6053,12,x^12 + x^11 + 159,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 61 * 89 * 421 * 1009 * 28597 * 281837 * 1928677 * 3188604010213
6053,13,x^13 + x^12 + 38,2^2 * 17 * 89 * 530420299815823 * 4561416244042432913795286912907
6053,14,x^14 + x^13 + 43,2^3 * 3 * 17 * 89 * 113 * 463 * 1009 * 1583 * 2701483 * 1541973847 * 24844579649 * 282225888827
6053,15,x^15 + x^14 + 55,2^2 * 11^2 * 17 * 19 * 31 * 89 * 1928677 * 357937652971 * 9210399516601 * 195620861817488761
6053,16,x^16 + x^15 + 3,2^6 * 3 * 5 * 13 * 17 * 89 * 881 * 1009 * 113921 * 281837 * 19117433 * 35109377 * 8977505888767468097281
6053,17,x^17 + x^16 + 32,2^2 * 17^2 * 89 * 103 * 10099 * 2138185541 * 203726302313 * 421643614651690167425428244480993
6053,18,x^18 + x^17 + 18,2^3 * 3^3 * 7 * 17 * 19 * 61 * 89 * 181 * 757 * 1009 * 26317 * 28597 * 1928677 * 3437191 * 258558337 * 3004038001 * 83762255539
6053,19,x^19 + x^18 + 51,2^2 * 17 * 89 * 93044027 * 502350311332200140518759373 * 2545943201616872426979616970541073
6053,20,x^20 + x^19 + 51,2^4 * 3 * 5^2 * 11^2 * 13 * 17 * 31 * 89 * 461 * 521 * 641 * 1009 * 15271 * 281837 * 137115151 * 357937652971 * 1500571612922102985303401
6053,21,x^21 + x^20 + 34,2^2 * 17 * 19 * 89 * 463 * 1583 * 1928677 * 2701483 * 19170187 * 23022721 * 24844579649 * 182611149757 * 30010003192950537751
