p,n,poly,factorization
6421,2,x^2 + x + 14,2^3 * 3 * 5 * 13^2 * 19 * 107
6421,3,x^3 + x^2 + 14,2^2 * 3^2 * 5 * 7 * 107 * 877 * 2239
6421,4,x^4 + x^3 + 6,2^4 * 3 * 5 * 13^2 * 19 * 29 * 107 * 710849
6421,5,x^5 + x^4 + 14,2^2 * 3 * 5^2 * 31 * 107 * 549071 * 19976441
6421,6,x^6 + x^5 + 44,2^3 * 3^2 * 5 * 7 * 13^2 * 19 * 107 * 877 * 2239 * 41222821
6421,7,x^7 + x^6 + 24,2^2 * 3 * 5 * 107 * 2633 * 26621517157447543619
6421,8,x^8 + x^7 + 47,2^5 * 3 * 5 * 13^2 * 19 * 29 * 107 * 257 * 450601 * 710849 * 7339313
6421,9,x^9 + x^8 + 6,2^2 * 3^3 * 5 * 7 * 107 * 877 * 2239 * 23361179412282151533661
6421,10,x^10 + x^9 + 6,2^3 * 3 * 5^2 * 11 * 13^2 * 19 * 31 * 41 * 107 * 33091 * 549071 * 19976441 * 113882401
6421,11,x^11 + x^10 + 46,2^2 * 3 * 5 * 23 * 107 * 3183577 * 1627238258567271007274724686041
6421,12,x^12 + x^11 + 53,2^4 * 3^2 * 5 * 7 * 13^2 * 19 * 29 * 73 * 107 * 877 * 2239 * 710849 * 41222821 * 23285620167217
6421,13,x^13 + x^12 + 19,2^2 * 3 * 5 * 79 * 107 * 62183131575024182392129489323685590376911787
6421,14,x^14 + x^13 + 30,2^3 * 3 * 5 * 13^2 * 19 * 107 * 2633 * 435709 * 580889 * 276859037561 * 26621517157447543619
6421,15,x^15 + x^14 + 68,2^2 * 3^2 * 5^2 * 7 * 31 * 61 * 107 * 877 * 2239 * 549071 * 19976441 * 18068603431 * 2621194791787291891
6421,16,x^16 + x^15 + 18,2^6 * 3 * 5 * 13^2 * 17 * 19 * 29 * 107 * 257 * 3761 * 450601 * 710849 * 7339313 * 119383321601 * 189275957030513
6421,17,x^17 + x^16 + 19,2^2 * 3 * 5 * 107 * 137 * 16451812615436117 * 3704896150486430924375924948675873259872453
6421,18,x^18 + x^17 + 85,2^3 * 3^3 * 5 * 7 * 13^2 * 19 * 107 * 877 * 2239 * 41222821 * 23361179412282151533661 * 70083538236316988688061
6421,19,x^19 + x^18 + 14,2^2 * 3 * 5 * 107 * 419 * 1785013673 * 2975307509 * 154713521696550442845657521822224008398745092633
6421,20,x^20 + x^19 + 357,2^4 * 3 * 5^2 * 11 * 13^2 * 19 * 29 * 31 * 41 * 107 * 33091 * 549071 * 710849 * 19976441 * 113882401 * 2443411504841 * 1182564219035726441
6421,21,x^21 + x^20 + 18,2^2 * 3^2 * 5 * 7^2 * 43 * 107 * 877 * 2017 * 2239 * 2633 * 6181644750289 * 26621517157447543619 * 1308542884277257312118374717
