p,e,n,poly,factorization
1229,1,2,x^2 + x + 14,2^3 * 3 * 5 * 41 * 307
1229,1,3,x^3 + x^2 + 3,2^2 * 7 * 307 * 215953
1229,1,4,x^4 + x^3 + 11,2^4 * 3 * 5 * 41 * 307 * 773 * 977
1229,1,5,x^5 + x^4 + 11,2^2 * 61 * 307 * 5741 * 6519941
1229,1,6,x^6 + x^5 + 3,2^3 * 3^2 * 5 * 7 * 41 * 307 * 487 * 1033 * 215953
1229,1,7,x^7 + x^6 + 11,2^2 * 307 * 3448774616620351411
1229,1,8,x^8 + x^7 + 17,2^5 * 3 * 5 * 41 * 307 * 773 * 977 * 597769 * 1908289
1229,1,9,x^9 + x^8 + 11,2^2 * 7 * 307 * 25057 * 215953 * 137525180797423
1229,1,10,x^10 + x^9 + 32,2^3 * 3 * 5^2 * 11 * 41 * 61 * 101 * 307 * 5741 * 6519941 * 410364931
1229,1,11,x^11 + x^10 + 17,2^2 * 307 * 475234937 * 16556326583975678504423
1229,1,12,x^12 + x^11 + 19,2^4 * 3^2 * 5 * 7 * 13 * 37 * 41 * 307 * 487 * 773 * 977 * 1033 * 215953 * 4743098761
1229,1,13,x^13 + x^12 + 40,2^2 * 53 * 157 * 307 * 1428238016068697350955408564319701
1229,1,14,x^14 + x^13 + 12,2^3 * 3 * 5 * 41 * 307 * 673 * 5116146884124949 * 3448774616620351411
1229,1,15,x^15 + x^14 + 12,2^2 * 7 * 31 * 61 * 241 * 307 * 1381 * 5741 * 215953 * 6519941 * 110466211 * 4563096721
1229,1,16,x^16 + x^15 + 116,2^6 * 3 * 5 * 17 * 41 * 307 * 773 * 977 * 597769 * 1908289 * 48384881 * 3163927103044753
1229,1,17,x^17 + x^16 + 70,2^2 * 137 * 307 * 953 * 1147637 * 2767894229099 * 3350827704001 * 19510304399527
1229,1,18,x^18 + x^17 + 114,2^3 * 3^3 * 5 * 7 * 19 * 41 * 307 * 487 * 1033 * 25057 * 215953 * 25787701 * 2344357369 * 137525180797423
1229,1,19,x^19 + x^18 + 37,2^2 * 307 * 1901 * 2484584357662567 * 8670647777318964614246092244130254693
1229,1,20,x^20 + x^19 + 116,2^4 * 3 * 5^2 * 11 * 41 * 61 * 101 * 307 * 773 * 977 * 5741 * 6519941 * 410364931 * 5204928590732661839507281
1229,1,21,x^21 + x^20 + 23,2^2 * 7^2 * 43 * 307 * 5167 * 215953 * 16017373 * 3448774616620351411 * 476291501511264005394031
1229,1,22,x^22 + x^21 + 52,2^3 * 3 * 5 * 23 * 41 * 307 * 475234937 * 147993556679 * 2307782930303679533 * 16556326583975678504423
1229,1,23,x^23 + x^22 + 10,2^2 * 47 * 307 * 1987911662718093943247717640458641985797951927110464673948806294093
1229,1,24,x^24 + x^23 + 145,2^5 * 3^2 * 5 * 7 * 13 * 37 * 41 * 307 * 487 * 773 * 977 * 1033 * 215953 * 342697 * 597769 * 1908289 * 1942153 * 4743098761 * 7820262308641
1229,1,25,x^25 + x^24 + 48,2^2 * 61 * 307 * 601 * 5741 * 5851 * 243401 * 6519941 * 69930030156284341948501 * 1032635411433112862725659851
1229,2,2,x^4 + x^3 + 11,2^4 * 3 * 5 * 41 * 307 * 773 * 977
1229,2,3,x^6 + x^5 + 3,2^3 * 3^2 * 5 * 7 * 41 * 307 * 487 * 1033 * 215953
1229,2,4,x^8 + x^7 + 17,2^5 * 3 * 5 * 41 * 307 * 773 * 977 * 597769 * 1908289
1229,2,5,x^10 + x^9 + 32,2^3 * 3 * 5^2 * 11 * 41 * 61 * 101 * 307 * 5741 * 6519941 * 410364931
1229,2,6,x^12 + x^11 + 19,2^4 * 3^2 * 5 * 7 * 13 * 37 * 41 * 307 * 487 * 773 * 977 * 1033 * 215953 * 4743098761
1229,2,7,x^14 + x^13 + 12,2^3 * 3 * 5 * 41 * 307 * 673 * 5116146884124949 * 3448774616620351411
1229,2,8,x^16 + x^15 + 116,2^6 * 3 * 5 * 17 * 41 * 307 * 773 * 977 * 597769 * 1908289 * 48384881 * 3163927103044753
1229,2,9,x^18 + x^17 + 114,2^3 * 3^3 * 5 * 7 * 19 * 41 * 307 * 487 * 1033 * 25057 * 215953 * 25787701 * 2344357369 * 137525180797423
1229,2,10,x^20 + x^19 + 116,2^4 * 3 * 5^2 * 11 * 41 * 61 * 101 * 307 * 773 * 977 * 5741 * 6519941 * 410364931 * 5204928590732661839507281
1229,2,11,x^22 + x^21 + 52,2^3 * 3 * 5 * 23 * 41 * 307 * 475234937 * 147993556679 * 2307782930303679533 * 16556326583975678504423
1229,2,12,x^24 + x^23 + 145,2^5 * 3^2 * 5 * 7 * 13 * 37 * 41 * 307 * 487 * 773 * 977 * 1033 * 215953 * 342697 * 597769 * 1908289 * 1942153 * 4743098761 * 7820262308641
1229,3,2,x^6 + x^5 + 3,2^3 * 3^2 * 5 * 7 * 41 * 307 * 487 * 1033 * 215953
1229,3,3,x^9 + x^8 + 11,2^2 * 7 * 307 * 25057 * 215953 * 137525180797423
1229,3,4,x^12 + x^11 + 19,2^4 * 3^2 * 5 * 7 * 13 * 37 * 41 * 307 * 487 * 773 * 977 * 1033 * 215953 * 4743098761
1229,3,5,x^15 + x^14 + 12,2^2 * 7 * 31 * 61 * 241 * 307 * 1381 * 5741 * 215953 * 6519941 * 110466211 * 4563096721
