p,r,n,poly,factorization
2609,1,2,x^2 + x + 6,2^5 * 3^2 * 5 * 29 * 163
2609,1,3,x^3 + x^2 + 14,2^4 * 13 * 31 * 61 * 163 * 277
2609,1,4,x^4 + x^3 + 7,2^6 * 3^2 * 5 * 29 * 163 * 3403441
2609,1,5,x^5 + x^4 + 14,2^4 * 101 * 163 * 458924702081
2609,1,6,x^6 + x^5 + 6,2^5 * 3^3 * 5 * 7 * 13 * 29 * 31 * 61 * 163 * 277 * 457 * 709
2609,1,7,x^7 + x^6 + 15,2^4 * 163 * 315508429337607758071
2609,1,8,x^8 + x^7 + 11,2^7 * 3^2 * 5 * 17 * 29 * 163 * 412249 * 3305657 * 3403441
2609,1,9,x^9 + x^8 + 35,2^4 * 13 * 19 * 31 * 61 * 163 * 277 * 16599342029791907809
2609,1,10,x^10 + x^9 + 48,2^5 * 3^2 * 5^2 * 11 * 29 * 101 * 163 * 458924702081 * 842106847271
2609,1,11,x^11 + x^10 + 92,2^4 * 163 * 1607 * 47933227 * 189781877327765853101159
2609,1,12,x^12 + x^11 + 120,2^6 * 3^3 * 5 * 7 * 13 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 3403441 * 46333622141281
2609,1,13,x^13 + x^12 + 93,2^4 * 163 * 99507414299687108558274438283928838944941
2609,1,14,x^14 + x^13 + 39,2^5 * 3^2 * 5 * 29 * 163 * 315266660426237943697 * 315508429337607758071
2609,1,15,x^15 + x^14 + 12,2^4 * 13 * 31 * 61 * 101 * 163 * 277 * 26041 * 70154268181 * 458924702081 * 1174665962341
2609,1,16,x^16 + x^15 + 97,2^8 * 3^2 * 5 * 17 * 29 * 163 * 14081 * 412249 * 3305657 * 3403441 * 78834428017 * 966970483793
2609,1,17,x^17 + x^16 + 78,2^4 * 103 * 163 * 5441 * 223381 * 26413367501 * 1394330740602491691300026529671767
2609,1,18,x^18 + x^17 + 23,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 5930731 * 17726173413841 * 16599342029791907809
2609,1,19,x^19 + x^18 + 39,2^4 * 163 * 72334920564451848697 * 433862292763882193020727088837017062695163
2609,1,20,x^20 + x^19 + 106,2^6 * 3^2 * 5^2 * 11 * 29 * 101 * 163 * 3403441 * 18748423801 * 458924702081 * 842106847271 * 114505884809575561
2609,1,21,x^21 + x^20 + 22,2^4 * 13 * 31 * 61 * 163 * 277 * 315508429337607758071 * 99431148805653844248274643666765806916641
2609,1,22,x^22 + x^21 + 63,2^5 * 3^2 * 5 * 23 * 29 * 163 * 1607 * 91411 * 47933227 * 14856078821 * 467674695147005897 * 189781877327765853101159
2609,1,23,x^23 + x^22 + 87,2^4 * 47 * 163 * 30938437342733053587503442258958803590216698103799243753247261401451475753
2609,2,2,x^4 + x^3 + 7,2^6 * 3^2 * 5 * 29 * 163 * 3403441
2609,2,3,x^6 + x^5 + 6,2^5 * 3^3 * 5 * 7 * 13 * 29 * 31 * 61 * 163 * 277 * 457 * 709
2609,2,4,x^8 + x^7 + 11,2^7 * 3^2 * 5 * 17 * 29 * 163 * 412249 * 3305657 * 3403441
2609,2,5,x^10 + x^9 + 48,2^5 * 3^2 * 5^2 * 11 * 29 * 101 * 163 * 458924702081 * 842106847271
2609,2,6,x^12 + x^11 + 120,2^6 * 3^3 * 5 * 7 * 13 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 3403441 * 46333622141281
2609,2,7,x^14 + x^13 + 39,2^5 * 3^2 * 5 * 29 * 163 * 315266660426237943697 * 315508429337607758071
2609,2,8,x^16 + x^15 + 97,2^8 * 3^2 * 5 * 17 * 29 * 163 * 14081 * 412249 * 3305657 * 3403441 * 78834428017 * 966970483793
2609,2,9,x^18 + x^17 + 23,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 5930731 * 17726173413841 * 16599342029791907809
2609,2,10,x^20 + x^19 + 106,2^6 * 3^2 * 5^2 * 11 * 29 * 101 * 163 * 3403441 * 18748423801 * 458924702081 * 842106847271 * 114505884809575561
2609,2,11,x^22 + x^21 + 63,2^5 * 3^2 * 5 * 23 * 29 * 163 * 1607 * 91411 * 47933227 * 14856078821 * 467674695147005897 * 189781877327765853101159
2609,3,2,x^6 + x^5 + 6,2^5 * 3^3 * 5 * 7 * 13 * 29 * 31 * 61 * 163 * 277 * 457 * 709
2609,3,3,x^9 + x^8 + 35,2^4 * 13 * 19 * 31 * 61 * 163 * 277 * 16599342029791907809
2609,3,4,x^12 + x^11 + 120,2^6 * 3^3 * 5 * 7 * 13 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 3403441 * 46333622141281
2609,3,5,x^15 + x^14 + 12,2^4 * 13 * 31 * 61 * 101 * 163 * 277 * 26041 * 70154268181 * 458924702081 * 1174665962341
2609,3,6,x^18 + x^17 + 23,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 5930731 * 17726173413841 * 16599342029791907809
2609,3,7,x^21 + x^20 + 22,2^4 * 13 * 31 * 61 * 163 * 277 * 315508429337607758071 * 99431148805653844248274643666765806916641
2609,4,2,x^8 + x^7 + 11,2^7 * 3^2 * 5 * 17 * 29 * 163 * 412249 * 3305657 * 3403441
2609,4,3,x^12 + x^11 + 120,2^6 * 3^3 * 5 * 7 * 13 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 3403441 * 46333622141281
2609,4,4,x^16 + x^15 + 97,2^8 * 3^2 * 5 * 17 * 29 * 163 * 14081 * 412249 * 3305657 * 3403441 * 78834428017 * 966970483793
2609,4,5,x^20 + x^19 + 106,2^6 * 3^2 * 5^2 * 11 * 29 * 101 * 163 * 3403441 * 18748423801 * 458924702081 * 842106847271 * 114505884809575561
2609,5,2,x^10 + x^9 + 48,2^5 * 3^2 * 5^2 * 11 * 29 * 101 * 163 * 458924702081 * 842106847271
2609,5,3,x^15 + x^14 + 12,2^4 * 13 * 31 * 61 * 101 * 163 * 277 * 26041 * 70154268181 * 458924702081 * 1174665962341
2609,5,4,x^20 + x^19 + 106,2^6 * 3^2 * 5^2 * 11 * 29 * 101 * 163 * 3403441 * 18748423801 * 458924702081 * 842106847271 * 114505884809575561
2609,6,2,x^12 + x^11 + 120,2^6 * 3^3 * 5 * 7 * 13 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 3403441 * 46333622141281
2609,6,3,x^18 + x^17 + 23,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 5930731 * 17726173413841 * 16599342029791907809
2609,7,2,x^14 + x^13 + 39,2^5 * 3^2 * 5 * 29 * 163 * 315266660426237943697 * 315508429337607758071
2609,7,3,x^21 + x^20 + 22,2^4 * 13 * 31 * 61 * 163 * 277 * 315508429337607758071 * 99431148805653844248274643666765806916641
2609,8,2,x^16 + x^15 + 97,2^8 * 3^2 * 5 * 17 * 29 * 163 * 14081 * 412249 * 3305657 * 3403441 * 78834428017 * 966970483793
2609,9,2,x^18 + x^17 + 23,2^5 * 3^4 * 5 * 7 * 13 * 19 * 29 * 31 * 61 * 163 * 277 * 457 * 709 * 5930731 * 17726173413841 * 16599342029791907809
2609,10,2,x^20 + x^19 + 106,2^6 * 3^2 * 5^2 * 11 * 29 * 101 * 163 * 3403441 * 18748423801 * 458924702081 * 842106847271 * 114505884809575561
2609,11,2,x^22 + x^21 + 63,2^5 * 3^2 * 5 * 23 * 29 * 163 * 1607 * 91411 * 47933227 * 14856078821 * 467674695147005897 * 189781877327765853101159
