p,n,poly,factorization
8501,2,x^2 + x + 7,2^3 * 3 * 5^3 * 13 * 17 * 109
8501,3,x^3 + x^2 + 10,2^2 * 5^3 * 17 * 72275503
8501,4,x^4 + x^3 + 22,2^4 * 3 * 5^3 * 13 * 17 * 109 * 1637 * 22073
8501,5,x^5 + x^4 + 10,2^2 * 5^4 * 11 * 17 * 271 * 701 * 499897721
8501,6,x^6 + x^5 + 7,2^3 * 3^2 * 5^3 * 7 * 13 * 17 * 19 * 97 * 109 * 1867 * 72275503
8501,7,x^7 + x^6 + 10,2^2 * 5^3 * 17 * 743 * 7351 * 69109213583627099
8501,8,x^8 + x^7 + 83,2^5 * 3 * 5^3 * 13 * 17 * 41 * 109 * 193 * 1637 * 22073 * 28201 * 11701577
8501,9,x^9 + x^8 + 7,2^2 * 5^3 * 17 * 54919 * 72275503 * 6872226681591715537
8501,10,x^10 + x^9 + 19,2^3 * 3 * 5^4 * 11 * 13 * 17 * 101 * 109 * 271 * 701 * 499897721 * 51702031326901
8501,11,x^11 + x^10 + 48,2^2 * 5^3 * 17 * 67 * 86632905833 * 339620242565801208892569701
8501,12,x^12 + x^11 + 139,2^4 * 3^2 * 5^3 * 7 * 13 * 17 * 19 * 97 * 109 * 1637 * 1867 * 22073 * 72275503 * 5222519361267001
8501,13,x^13 + x^12 + 48,2^2 * 5^3 * 17 * 3511 * 7151 * 123449 * 28562249 * 5229299609 * 307730239435777237
8501,14,x^14 + x^13 + 10,2^3 * 3 * 5^3 * 13 * 17 * 29 * 109 * 127 * 743 * 1093 * 7351 * 48497 * 1933001796307 * 69109213583627099
8501,15,x^15 + x^14 + 58,2^2 * 5^4 * 11 * 17 * 31 * 61 * 271 * 701 * 831541 * 1133911 * 45004891 * 72275503 * 339856171 * 499897721
8501,16,x^16 + x^15 + 23,2^6 * 3 * 5^3 * 13 * 17 * 41 * 109 * 193 * 1637 * 22073 * 28201 * 11701577 * 13637354616820151344384011534001
8501,17,x^17 + x^16 + 19,2^2 * 5^3 * 17^2 * 43764546033844845108795429250683910561314708896938730390068001
8501,18,x^18 + x^17 + 110,2^3 * 3^3 * 5^3 * 7 * 13 * 17 * 19 * 37 * 97 * 109 * 1867 * 54919 * 72275503 * 6872226681591715537 * 3400142496622583261491
8501,19,x^19 + x^18 + 83,2^2 * 5^3 * 17 * 46096736419 * 5665173813539040345871 * 205886543972300750937470516372080155931
8501,20,x^20 + x^19 + 331,2^4 * 3 * 5^4 * 11 * 13 * 17 * 101 * 109 * 271 * 701 * 1637 * 2161 * 22073 * 499897721 * 511767481 * 51702031326901 * 24662248546702097161
