p,r,n,poly,factorization
2957,1,2,x^2 + x + 2,2^3 * 3 * 17 * 29 * 739
2957,1,3,x^3 + x^2 + 2,2^2 * 739 * 8746807
2957,1,4,x^4 + x^3 + 50,2^4 * 3 * 5^2 * 17 * 29 * 739 * 174877
2957,1,5,x^5 + x^4 + 33,2^2 * 11 * 739 * 6952796331191
2957,1,6,x^6 + x^5 + 128,2^3 * 3^2 * 7 * 17 * 19^2 * 29 * 739 * 1153 * 8746807
2957,1,7,x^7 + x^6 + 31,2^2 * 739 * 6679913843 * 100111502849
2957,1,8,x^8 + x^7 + 20,2^5 * 3 * 5^2 * 17 * 29 * 97 * 739 * 2377 * 174877 * 165796129
2957,1,9,x^9 + x^8 + 2,2^2 * 37 * 73 * 739 * 8746807 * 247504650182954443
2957,1,10,x^10 + x^9 + 63,2^3 * 3 * 11 * 17 * 29 * 71 * 739 * 2861 * 376254971 * 6952796331191
2957,1,11,x^11 + x^10 + 5,2^2 * 23 * 67 * 617 * 739 * 53773999315209280073237594731
2957,1,12,x^12 + x^11 + 186,2^4 * 3^2 * 5^2 * 7 * 13 * 17 * 19^2 * 29 * 61 * 739 * 1093 * 1153 * 174877 * 8746807 * 88208797
2957,1,13,x^13 + x^12 + 13,2^2 * 53 * 739 * 4361813 * 14251043 * 236499416141 * 573777023955643
2957,1,14,x^14 + x^13 + 28,2^3 * 3 * 17 * 29 * 739 * 11677 * 6679913843 * 100111502849 * 57230800669850809
2957,1,15,x^15 + x^14 + 47,2^2 * 11 * 541 * 739 * 8746807 * 26842021 * 6952796331191 * 402393748054662241
2957,1,16,x^16 + x^15 + 8,2^6 * 3 * 5^2 * 17 * 29 * 97 * 739 * 2377 * 174877 * 165796129 * 2922675510327687856940854801
2957,1,17,x^17 + x^16 + 8,2^2 * 739 * 34179687461495068861774253911029308856283524447593852401
2957,1,18,x^18 + x^17 + 27,2^3 * 3^3 * 7 * 17 * 19^2 * 29 * 37 * 73 * 163 * 739 * 1153 * 3511 * 3853 * 5113 * 8746807 * 19764847 * 247504650182954443
2957,1,19,x^19 + x^18 + 7,2^2 * 457 * 739 * 14669 * 1660943 * 5709223025411 * 4701346819004088939333043588624048823
2957,1,20,x^20 + x^19 + 78,2^4 * 3 * 5^3 * 11 * 17 * 29 * 41 * 71 * 739 * 2861 * 174877 * 4012081 * 376254971 * 2620064281 * 2712533101 * 6952796331191
2957,1,21,x^21 + x^20 + 46,2^2 * 739 * 8746807 * 6679913843 * 100111502849 * 446754565663895080694611107625864125323449
2957,1,22,x^22 + x^21 + 45,2^3 * 3 * 17 * 23 * 29 * 67 * 617 * 739 * 859 * 7729613 * 7695121576935860396804179 * 53773999315209280073237594731
2957,1,23,x^23 + x^22 + 3,2^2 * 739 * 1151 * 27287036951851 * 109435931499183108865207229 * 6647898696079296625941924921093283
2957,2,2,x^4 + x^3 + 50,2^4 * 3 * 5^2 * 17 * 29 * 739 * 174877
2957,2,3,x^6 + x^5 + 128,2^3 * 3^2 * 7 * 17 * 19^2 * 29 * 739 * 1153 * 8746807
2957,2,4,x^8 + x^7 + 20,2^5 * 3 * 5^2 * 17 * 29 * 97 * 739 * 2377 * 174877 * 165796129
2957,2,5,x^10 + x^9 + 63,2^3 * 3 * 11 * 17 * 29 * 71 * 739 * 2861 * 376254971 * 6952796331191
2957,2,6,x^12 + x^11 + 186,2^4 * 3^2 * 5^2 * 7 * 13 * 17 * 19^2 * 29 * 61 * 739 * 1093 * 1153 * 174877 * 8746807 * 88208797
2957,2,7,x^14 + x^13 + 28,2^3 * 3 * 17 * 29 * 739 * 11677 * 6679913843 * 100111502849 * 57230800669850809
2957,2,8,x^16 + x^15 + 8,2^6 * 3 * 5^2 * 17 * 29 * 97 * 739 * 2377 * 174877 * 165796129 * 2922675510327687856940854801
